tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
303368	MT	Zephaniah	1	14	QRB[	QRWB	QRWB	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	קרוב		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
304221	MT	Haggai	1	6	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	אכול		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
304231	MT	Haggai	1	6	LBC[	LBWC	LBWC	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	לבוש		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
306551	MT	Zechariah	6	10	LQX[	LQWX	LQWX	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	לקוח		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
306694	MT	Zechariah	6	15	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	שמוע		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
306790	MT	Zechariah	7	5	SPD[	SPWD	SPWD	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	ספוד		noH	-	-	0	1	0	0	nnnn	nnnn	first	W	1
307412	MT	Zechariah	8	21	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	הלוך		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
308358	MT	Zechariah	11	17	JBC[	JBWC	JBWC	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	יבוש		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
308423	MT	Zechariah	12	3	FRV[	FRWV	FRWV	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	שרוט		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
312533	MT	Psalms	17	5	TMK[	TMK	TMK	CCC	CCC	qal	infa		unknown	unknown	verb					nnn	nnn	תמך		noH	-	-	0	0	0	0	nnn	nnn	first		0
315968	MT	Psalms	35	16	XRQ[	XRQ	XRQ	CCC	CCC	qal	infa		unknown	unknown	verb					nnn	nnn	חרק		noH	-	-	0	0	0	0	nnn	nnn	first		0
333121	MT	Psalms	126	6	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	הלוך		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
337585	MT	Job	6	2	CQL[	CQWL	CQWL	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	שקול		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
339408	MT	Job	13	17	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	שמוע		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
340083	MT	Job	15	35	JLD[	JLD	JLD	CCC	CCC	qal	infa		unknown	unknown	verb				W	nnn	nnn	ילד		noH	-	-	0	1	0	0	nnn	nnn	first		0
341186	MT	Job	21	2	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	שמוע		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
342579	MT	Job	27	22	BRX[	BRWX	BRWX	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	ברוח		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
345209	MT	Job	37	2	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	שמוע		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
349969	MT	Proverbs	12	7	HPK[	HPWK	HPWK	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	הפוך		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
351453	MT	Proverbs	17	12	PGC[	PGWC	PGWC	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	פגוש		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
353992	MT	Proverbs	25	27	>KL[	>KL	>KL	CCC	CCC	qal	infa		unknown	unknown	verb					nnn	nnn	אכל		noH	-	-	0	0	0	0	nnn	nnn	first		0
354535	MT	Proverbs	27	23	JD<[	JD<	JD<	CCC	CCC	qal	infa		unknown	unknown	verb					nnn	nnn	ידע		noH	-	-	0	0	0	0	nnn	nnn	first		0
360860	MT	Ecclesiastes	4	17	QRB[	QRWB	QRWB	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	קרוב		noH	-	-	0	1	0	0	nnnn	nnnn	first	W	1
362046	MT	Ecclesiastes	8	9	NTN[	NTWN	NTWN	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	נתון		noH	-	-	0	1	0	0	nnnn	nnnn	first	W	1
364600	MT	Lamentations	3	20	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	זכור		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
364795	MT	Lamentations	3	45	M>S[	M>WS	M>WS	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	מאוס		noH	-	-	0	1	0	0	nnnn	nnnn	first	W	1
365452	MT	Lamentations	5	22	M>S[	M>S	M>S	CCC	CCC	qal	infa		unknown	unknown	verb					nnn	nnn	מאס		noH	-	-	0	0	0	0	nnn	nnn	first		0
366098	MT	Esther	2	3	NTN[	NTWN	NTWN	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	נתון		noH	-	-	0	1	0	0	nnnn	nnnn	first	W	1
368135	MT	Esther	6	9	NTN[	NTWN	NTWN	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	נתון		noH	-	-	0	1	0	0	nnnn	nnnn	first	W	1
368311	MT	Esther	6	13	NPL[	NPWL	NPWL	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	נפול		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
369535	MT	Esther	9	16	<MD[	<MD	<MD	CCC	CCC	qal	infa		unknown	unknown	verb				W	nnn	nnn	עמד		noH	-	-	0	1	0	0	nnn	nnn	first		0
369543	MT	Esther	9	16	HRG[	HRG	HRG	CCC	CCC	qal	infa		unknown	unknown	verb				W	nnn	nnn	הרג		noH	-	-	0	1	0	0	nnn	nnn	first		0
387916	MT	Nehemiah	9	8	KRT[	KRWT	KRWT	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	כרות		noH	-	-	0	1	0	0	nnnn	nnnn	first	W	1
397177	MT	1_Chronicles	11	9	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	הלוך		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
397179	MT	1_Chronicles	11	9	GDL[	GDWL	GDWL	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	גדול		noH	-	-	0	1	0	0	nnnn	nnnn	first	W	1
399433	MT	1_Chronicles	15	22	JSR[	JSR	JSR	CCC	CCC	qal	infa		unknown	unknown	verb					nnn	nnn	יסר		noH	-	-	0	0	0	0	nnn	nnn	first		0
407475	MT	2_Chronicles	2	8	GDL[	GDWL	GDWL	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	גדול		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
420803	MT	2_Chronicles	28	19	M<L[	M<WL	M<WL	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	מעול		noH	-	-	0	1	0	0	nnnn	nnnn	first	W	1
422780	MT	2_Chronicles	31	10	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa		unknown	unknown	verb					nnnn	nnnn	אכול		noH	-	-	0	0	0	0	nnnn	nnnn	first	W	1
422782	MT	2_Chronicles	31	10	FB<[	FBW<	FBW<	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	שבוע		noH	-	-	0	1	0	0	nnnn	nnnn	first	W	1
423391	MT	2_Chronicles	32	13	JKL[	JKWL	JKWL	CCMC	CCMC	qal	infa		unknown	unknown	verb				H	nnnn	nnnn	יכול		noH	-	-	0	1	0	0	nnnn	nnnn	first	W	1
426365	MT	2_Chronicles	36	15	CLX[	CLWX	CLWX	CCMC	CCMC	qal	infa		unknown	unknown	verb				W	nnnn	nnnn	שלוח		noH	-	-	0	1	0	0	nnnn	nnnn	first	W	1
1891347	1Q4	Deuteronomy	8	19	>BD[	>BD	>BD	CCC	CCC	qal	infa	NA		NA	verb					nnr	nnn	אבד		noH	3	f3_4	0	0	0	0	nnr	nnn	first		0
1895990	1Qisaa	Isaiah	3	16	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	23	3	0	0	0	0	nnnn	nnnn	first	W	1
1896346	1Qisaa	Isaiah	5	5	PRY[	PRY	PRY	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	פרץ		noH	17	4	0	0	0	0	nnn	nnn	first		0
1896988	1Qisaa	Isaiah	6	9	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמוע		noH	3	6	0	0	0	0	nnnn	nnnn	first	W	1
1897361	1Qisaa	Isaiah	7	15	M>S[	M>WS	M>WS	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	מאוס		noH	1	7	0	0	0	0	nnnn	nnnn	first	W	1
1897365	1Qisaa	Isaiah	7	15	BXR[	BXR	BXR	CCC	CCC	qal	infa	NA		NA	verb				W	nnn	nnn	בחר		noH	1	7	0	1	0	0	nnn	nnn	first		0
1897375	1Qisaa	Isaiah	7	16	M>S[	M>S	M>S	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	מאס		noH	2	7	0	0	0	0	nnn	nnn	first		0
1897379	1Qisaa	Isaiah	7	16	BXR[	BXWR	BXWR	CCMC	CCMC	qal	infa	NA		NA	verb				W	nnnn	nnnn	בחור		noH	2	7	0	1	0	0	nnnn	nnnn	first	W	1
1901587	1Qisaa	Isaiah	19	22	NGP[	NGP	NGP	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	נגף		noH	30	15	0	0	0	0	nnn	nnn	first		0
1901706	1Qisaa	Isaiah	20	2	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	7	16	0	0	0	0	nnnn	nnnn	first	W	1
1901864	1Qisaa	Isaiah	21	5	<RK[	<RWK	<RWK	CCCC	CCCC	qal	infa	NA		NA	verb					nnnn	nnnn	ערוך		noH	19	16	0	0	0	0	nnnn	nnnn	first	W	1
1901870	1Qisaa	Isaiah	21	5	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	אכול		noH	19	16	0	0	0	0	nnnn	nnnn	first	W	1
1902275	1Qisaa	Isaiah	22	13	HRG[	HRG	HRG	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	הרג		noH	18	17	0	0	0	0	nnn	nnn	first		0
1902278	1Qisaa	Isaiah	22	13	CXV[	CXV	CXV	CCC	CCC	qal	infa	NA		NA	verb				W	nnn	nnn	שחט		noH	18	17	0	1	0	0	nnn	nnn	first		0
1902280	1Qisaa	Isaiah	22	13	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	אכול		noH	18	17	0	0	0	0	nnnn	nnnn	first	W	1
1902285	1Qisaa	Isaiah	22	13	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	אכול		noH	19	17	0	0	0	0	nnnn	nnnn	first	W	1
1903077	1Qisaa	Isaiah	24	19	PRR=[	PWR	PWR	CMC	CMC	qal	infa	NA		NA	verb					nnn	nnn	פור		noH	18	19	0	0	0	0	nnn	nnn	first	W	1
1904463	1Qisaa	Isaiah	28	28	>DC[	HDC	HDC	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	הדש		noH	4	23	0	0	0	0	nnn	nnn	first		0
1905357	1Qisaa	Isaiah	30	19	XNN[	XNWN	XNWN	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	חנון		noH	31	24	0	0	0	0	nnnn	nnnn	first	W	1
1905813	1Qisaa	Isaiah	31	5	GNN[	GNWN	GNWN	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	גנון		noH	1	26	0	0	0	0	nnnn	nnnn	first	W	1
1905817	1Qisaa	Isaiah	31	5	PSX[	PSX	PSX	CCC	CCC	qal	infa	NA		NA	verb				W	nnn	nnn	פסח		noH	2	26	0	1	0	0	nnn	nnn	first		0
1906878	1Qisaa	Isaiah	35	2	PRX[	PRX	PRX	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	פרח		noH	19	28	0	0	0	0	nnn	nnn	first		0
1908234	1Qisaa	Isaiah	37	30	NV<[	NVW<	NVW<	CCMC	CCMC	qal	infa	NA	m	NA	verb				W	nnnn	nnnn	נטוע		noH	9	31	0	1	0	0	nnnn	nnnn	first	W	1
1908482	1Qisaa	Isaiah	38	5	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	24	31	0	0	0	0	nnnn	nnnn	first	W	1
1909516	1Qisaa	Isaiah	40	30	KCL[	KCWL	KCWL	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	כשול		noH	2	34	0	0	0	0	nnnn	nnnn	first	W	1
1912572	1Qisaa	Isaiah	48	8	BGD[	BGWD	BGWD	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	בגוד		noH	14	40	0	0	0	0	nnnn	nnnn	first	W	1
1913356	1Qisaa	Isaiah	50	2	QYR[	QYWR	QYWR	CCMC	CCMC	qal	infa	NA		NA	verb				H	nnnn	nnnn	קצור		noH	2	42	0	1	0	0	nnnn	nnnn	first	W	1
1914865	1Qisaa	Isaiah	55	2	CM<[	CM<W>	CM<W>	CCCMM	CCCMM	qal	infa	NA		NA	verb					nnnnn	nnnnn	שמעוא		noH	21	45	0	0	0	0	nnnnn	nnnnn	first	W	1
1915384	1Qisaa	Isaiah	57	2	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA	m	NA	verb					nnnn	nnnn	הלוך		noH	1	47	0	0	0	0	nnnn	nnnn	first	W	1
1915874	1Qisaa	Isaiah	58	7	PRS[	PRWS	PRWS	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	פרוס		noH	1	48	0	0	0	0	nnnn	nnnn	first	W	1
1916668	1Qisaa	Isaiah	60	12	XRB[	XRWB	XRWB	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	חרוב		noH	15	49	0	0	0	0	nnnn	nnnn	first	W	1
1920148	1Q8	Isaiah	22	13	HRG[	HRG	HRG	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	הרג		noH	4	8c_e	0	0	0	0	nnn	nnn	first		0
1924729	1Q8	Isaiah	55	2	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמוע		noH	1	24	0	0	0	0	nnnn	nnnn	first	W	1
1925470	1Q8	Isaiah	58	7	PRS[	PRWS	PRWS	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	פרוס		noH	14	25	0	0	0	0	nnnn	nnnn	first	W	1
1926015	1Q8	Isaiah	60	12	XRB[	XRWB	XRWB	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	חרוב		noH	18	26	0	0	0	0	nnnn	nnnn	first	W	1
1938363	4Q2	Genesis	2	16	>KL[	>KL	>KL	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	אכל		noH	3	f1ii	0	0	0	0	nnn	nnn	first		0
1944506	4Q11	Exodus	23	5	<ZB[	<ZB	<ZB	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	עזב		noH	3	f23	0	0	0	0	nnn	nnn	first		0
1946457	4Q13	Exodus	3	16	PQD[	PQWD	PQWD	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	פקוד		noH	7	f3ii+5_6i	0	0	0	0	nnnn	nnnn	first	W	1
1950905	4Q16	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	זכור		noH	1	f1	0	0	0	0	nnnn	nnnn	first	W	1
1957153	4Q22	Exodus	21	22	<NC[	<NWC	<NWC	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	ענוש		noH	19	23	0	0	0	0	nnnn	nnnn	first	W	1
1957504	4Q22	Exodus	22	22	Y<Q[	Y<WQ	Y<WQ	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	צעוק		noH	3	25	0	0	0	0	nnnn	nnnn	first	W	1
1964000	4Q23	Numbers	4	2	NF>[	NF>	NF>	CCM	CCM	qal	infa	NA		NA	verb					nnn	nnn	נשא		noH	7	f32ii+34i_43	0	0	0	0	nnn	nnn	first		0
1971160	4Q26b	Leviticus	7	24	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb				W	nnnn	nnnn	אכול		noH	7	f1	0	1	0	0	nnnn	nnnn	first	W	1
1973770	4Q27	Numbers	22	38	JKL[	JKWL	JKWL	MCMC	MCMC	qal	infa	NA		NA	verb				H	nnnn	nnnn	יכול		noH	6	f23_26	0	1	0	0	nnnn	nnnn	first	W	1
1979154	4Q29	Deuteronomy	31	26	LQX[	LQX	LQX	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	לקח		noH	2	f5_8	0	0	0	0	nnn	nnn	first		0
1980042	4Q30	Deuteronomy	11	13	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמוע		noH	8	f12_15	0	0	0	0	nnnn	nnnn	first	W	1
1981095	4Q30	Deuteronomy	28	1	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמוע		noH	5	f43_45i	0	0	0	0	nnnn	nnnn	first	W	1
1984363	4Q33	Deuteronomy	23	22	DRC[	DRC	DRC	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	דרש		noH	4	f24_25	0	0	0	0	nnn	nnn	first		0
1990322	4Q38b	Deuteronomy	30	18	>BD[	>BD	>BD	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	אבד		noH	4	f1	0	0	0	0	nnn	nnn	first		0
1991356	4Q41	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמור		noH	9	3	0	0	0	0	nnnn	nnnn	first	W	1
1997577	4Q51	1_Samuel	2	25	XV>[	XVW>	XVW>	CCMM	CCMM	qal	infa	NA		NA	verb					nnnn	nnnn	חטוא		noH	18	3a_e	0	0	0	0	nnnn	nnnn	first	W	1
2000368	4Q51	1_Samuel	14	29	<KR[	<KWR	<KWR	CCMC	CCMC	qal	infa	NA	m	NA	verb					nnnn	nnnn	עכור		noH	3	f3_5	0	0	0	0	nnnn	nnnn	first	W	1
2002131	4Q51	1_Samuel	28	1	JD<[	JDW<	JDW<	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	ידוע		noH	10	f43	0	0	0	0	nnnn	nnnn	first	W	1
2004019	4Q51	2_Samuel	4	11	HRG[	HRG	HRG	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	הרג		noH	4	f61ii+63_64a_b+65_67	0	0	0	0	nnn	nnn	first		0
2012199	4Q52	1_Samuel	23	10	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	שמע		noH	2	f10_23	0	0	0	0	nnn	nnn	first		0
2015224	4Q55	Isaiah	20	2	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	18	f10_11i+12_14	0	0	0	0	nnnn	nnnn	first	W	1
2015669	4Q55	Isaiah	22	18	YNP[	YNWP	YNWP	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	צנוף		noH	18	f11ii+15	0	0	0	0	nnnn	nnnn	first	W	1
2017833	4Q56	Isaiah	20	2	HLK[	HLK	HLK	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	הלך		noH	40	f10_13	0	0	0	0	nnn	nnn	first		0
2018502	4Q56	Isaiah	37	30	>KL[	>KL	>KL	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	אכל		noH	2	f22_23	0	0	0	0	nnn	nnn	first		0
2018524	4Q56	Isaiah	37	30	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA	m	NA	verb				W	nnnn	nnnn	אכול		noH	3	f22_23	0	1	0	0	nnnn	nnnn	first	W	1
2020949	4Q57	Isaiah	22	13	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	אכול		noH	27	f9i	0	0	0	0	nnnn	nnnn	first	W	1
2021457	4Q57	Isaiah	24	22	>SP[	>SWP	>SWP	CCMC	CCMC	qal	infa	sg		NA	verb					nnnn	nnnn	אסוף		noH	9	f13	0	0	0	0	nnnn	nnnn	first	W	1
2025327	4Q58	Isaiah	58	7	PRS[	PRS	PRS	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	פרס		noH	22	12	0	0	0	0	nnn	nnn	first		0
2027540	4Q60	Isaiah	22	18	YNP[	YNWP	YNWP	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	צנוף		noH	6	f17	0	0	0	0	nnnn	nnnn	first	W	1
2031017	4Q70	Jeremiah	12	16	LMD[	LMD	LMD	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	למד		noH	5	f17_20	0	0	0	0	nnn	nnn	first		0
2031054	4Q70	Jeremiah	12	17	NTC[	NTWC	NTWC	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	נתוש		noH	1	f21_22i	0	0	0	0	nnnn	nnnn	first	W	1
2031064	4Q70	Jeremiah	13	1	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	2	f21_22i	0	0	0	0	nnnn	nnnn	first	W	1
2031459	4Q70	Jeremiah	17	19	HLK[	HWLWK	HWLWK	CMCMC	CMCMC	qal	infa	NA		NA	verb					nnnnn	nnnnn	הולוך		noH	9	f26_28	0	0	0	0	nnnnn	nnnnn	first	W	1
2031574	4Q70	Jeremiah	17	24	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמוע		noH	14	f26_28	0	0	0	0	nnnn	nnnn	first	W	1
2033091	4Q72	Jeremiah	9	3	<QB[	<QWB	<QWB	CCMC	CCMC	qal	infa	NA		NA	verb					nnnr	nnnn	עקוב		noH	9	f4_5	0	0	0	0	nnnr	nnnn	first	W	1
2033664	4Q72	Jeremiah	22	14	QR<[	QRW<	QRW<	CCMC	CCMC	qal	infa	NA	m	NA	verb					nnnn	nnnn	קרוע		noH	13	f14_18	0	0	0	0	nnnn	nnnn	first	W	1
2033772	4Q72	Jeremiah	22	19	SXB[	SXWB	SXWB	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	סחוב		noH	4	f19_21	0	0	0	0	nnnn	nnnn	first	W	1
2034590	4Q72	Jeremiah	31	2	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	16	f34ii+36_43	0	0	0	0	nnnn	nnnn	first	W	1
2036100	4Q73	Ezekiel	23	46	NTN[	NTN	NTN	CCC	CCC	qal	infa	NA		NA	verb				W	nnr	nnn	נתן		noH	4	f3ii	0	1	0	0	nnr	nnn	first		0
2037584	4Q77	Zephaniah	1	2	>SP[	>SP	>SP	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	אסף		noH	1	f1	0	0	0	0	nnn	nnn	first		0
2039510	4Q78	Amos	3	5	LKD[	LKWD	LKWD	CCMC	CCMC	qal	infa	NA		NA	verb				W	nnnn	nnnn	לכוד		noH	8	f21_23	0	1	0	0	nnnn	nnnn	first	W	1
2054855	4Q99	Job	37	2	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	שמע		noH	11	f16ii	0	0	0	0	nnn	nnn	first		0
2057588	4Q111	Lamentations	1	8	XV>[	XVW>	XVW>	CCMM	CCMM	qal	infa	NA		NA	verb					nnnn	nnnn	חטוא		noH	5	2	0	0	0	0	nnnn	nnnn	first	W	1
2064037	4Q128	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnr	nnnn	זכור		noH	52	f1	0	0	0	0	nnnr	nnnn	first	W	1
2067296	4Q136	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	זכור		noH	11	f1	0	0	0	0	nnnn	nnnn	first	W	1
2067730	4Q137	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמור		noH	19	f1	0	0	0	0	nnnn	nnnn	first	W	1
2071724	4Q154	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	זכור		noH	3	f1	0	0	0	0	nnnn	nnnn	first	W	1
2076052	8Q2	Psalms	17	5	TMK[	TMK	TMK	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	תמך		noH	1	f1_6	0	0	0	0	nnn	nnn	first		0
2076568	8Q3	Deuteronomy	11	13	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	שמע		noH	24	f1_11i	0	0	0	0	nnn	nnn	first		0
2077471	8Q3	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמור		noH	23	f17_25	0	0	0	0	nnnn	nnnn	first	W	1
2081108	11Q1	Leviticus	27	13	G>L[	G>L	G>L	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	גאל		noH	2	6	0	0	0	0	nnn	nnn	first		0
2081229	11Q1	Leviticus	27	19	G>L[	G>L	G>L	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	גאל		noH	9	6	0	0	0	0	nnn	nnn	first		0
2083717	11Q5	Psalms	126	6	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	14	4	0	0	0	0	nnnn	nnnn	first	W	1
2086635	11Q5	2_Samuel	23	7	FRP[	FRWPP	FRWPP	CCMCC	CCMCC	qal	infa	NA		NA	verb					nnnnn	nnnnn	שרופף		noH	1	27	0	0	0	0	nnnnn	nnnnn	first		0
2088680	Xq1	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	זכור		noH	9	1	0	0	0	0	nnnn	nnnn	first	W	1
2089697	Xq3	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמור		noH	19	1	0	0	0	0	nnnn	nnnn	first	W	1
