tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons
129183	MT	Judges	3	22	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
129184	MT	Judges	3	22	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא
129300	MT	Judges	3	28	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
129321	MT	Judges	3	28	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא
129346	MT	Judges	3	29	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא
129430	MT	Judges	4	3	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
129499	MT	Judges	4	6	L>	L>	L>	CM	CM	NA	NA			NA	nega				H	nn	nn	לא
129555	MT	Judges	4	8	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא
129558	MT	Judges	4	8	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא
129566	MT	Judges	4	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
129567	MT	Judges	4	9	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא
129576	MT	Judges	4	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
129638	MT	Judges	4	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
129673	MT	Judges	4	14	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
129685	MT	Judges	4	14	L>	L>	L>	CM	CM	NA	NA			NA	nega				H	nn	nn	לא
129753	MT	Judges	4	16	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא
129769	MT	Judges	4	17	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
129813	MT	Judges	4	19	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
130245	MT	Judges	5	19	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא
130283	MT	Judges	5	23	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
130284	MT	Judges	5	23	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא
130382	MT	Judges	5	30	L>	L>	L>	CM	CM	NA	NA			NA	nega				H	nn	nn	לא
130496	MT	Judges	6	4	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא
130507	MT	Judges	6	5	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
130550	MT	Judges	6	7	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
130613	MT	Judges	6	10	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא
130625	MT	Judges	6	10	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא
130699	MT	Judges	6	13	L>	L>	L>	CM	CM	NA	NA			NA	nega				H	nn	nn	לא
130731	MT	Judges	6	14	L>	L>	L>	CM	CM	NA	NA			NA	nega				H	nn	nn	לא
130760	MT	Judges	6	16	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
130916	MT	Judges	6	22	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
130926	MT	Judges	6	22	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
130943	MT	Judges	6	23	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא
131110	MT	Judges	6	29	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin					nn	nn	מי
131142	MT	Judges	6	30	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
131149	MT	Judges	6	30	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				W	nn	nn	כי
131185	MT	Judges	6	31	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
131204	MT	Judges	6	32	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
131308	MT	Judges	6	37	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
131465	MT	Judges	7	3	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin					nn	nn	מי
131524	MT	Judges	7	4	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא
131528	MT	Judges	7	4	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא
131672	MT	Judges	7	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
131839	MT	Judges	7	15	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
132157	MT	Judges	8	1	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
132176	MT	Judges	8	2	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא
132243	MT	Judges	8	5	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
132267	MT	Judges	8	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי
