tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
2082155	11Q4	Ezekiel	7	11	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא		noH	3	f7	0	1	0	0	rr	nn	single	>	1
2082159	11Q4	Ezekiel	7	11	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא		noH	4	f7	0	1	0	0	rr	nn	single	>	1
2082178	11Q4	Ezekiel	7	12	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	4	f7	0	0	0	0	rr	nn	single	J	1
2082219	11Q5	Psalms	101	3	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn	לוא		noH	3	fA_Ci	0	0	0	0	rrr	nnn	single	W>	1
2082229	11Q5	Psalms	101	3	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn	לוא		noH	4	fA_Ci	0	0	0	0	rrr	nnn	single	W>	1
2082238	11Q5	Psalms	101	4	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn	לוא		noH	5	fA_Ci	0	0	0	0	rrr	nnn	single	W>	1
2082253	11Q5	Psalms	101	5	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn	לוא		noH	6	fA_Ci	0	0	0	0	rrr	nnn	single	W>	1
2082270	11Q5	Psalms	101	7	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn	לוא		noH	8	fA_Ci	0	0	0	0	rrr	nnn	single	W>	1
2082279	11Q5	Psalms	101	7	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	8	fA_Ci	0	0	0	0	nnn	nnn	single	W>	1
2082303	11Q5	Psalms	102	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	11	fA_Ci	0	0	0	0	nn	nn	single	J	1
2082324	11Q5	Psalms	102	18	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא		noH	1	fCii	0	1	0	0	nnn	nnn	single	W>	1
2082340	11Q5	Psalms	102	20	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	2	fCii	0	0	0	0	rr	nn	single	J	1
2082384	11Q5	Psalms	102	24	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	6	fCii	0	0	0	0	nn	nn	single	J	1
2082436	11Q5	Psalms	102	28	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	10	fCii	0	0	0	0	nnn	nnn	single	W>	1
2082470	11Q5	Psalms	109	21	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	1	fD	0	0	0	0	nn	nn	single	J	1
2082475	11Q5	Psalms	109	22	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	2	fD	0	0	0	0	rr	nn	single	J	1
2082523	11Q5	Psalms	109	27	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	6	fD	0	0	0	0	rr	nn	single	J	1
2082562	11Q5	Psalms	109	31	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	9	fD	0	0	0	0	nn	nn	single	J	1
2082612	11Q5	Psalms	118	29	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	5	fEi	0	0	0	0	nn	nn	single	J	1
2082614	11Q5	Psalms	118	29	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	5	fEi	0	0	0	0	nn	nn	single	J	1
2082850	11Q5	Psalms	147	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	16	fEii	0	0	0	0	rr	nn	single	J	1
2082854	11Q5	Psalms	147	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	16	fEii	0	0	0	0	rr	nn	single	J	1
2082881	11Q5	Psalms	147	20	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn	לוא		noH	6	fEiii	0	0	0	0	rrr	nnn	single	W>	1
2082896	11Q5	Psalms	105	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	8	fEiii	0	0	0	0	nn	nn	single	J	1
2082898	11Q5	Psalms	105	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	8	fEiii	0	0	0	0	nn	nn	single	J	1
2082956	11Q5	Psalms	105	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	13	fEiii	0	0	0	0	nn	nn	single	J	1
2083042	11Q5	Psalms	105	28	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	rrr	nnn	לוא		noH	4	1	0	1	0	0	rrr	nnn	single	W>	1
2083141	11Q5	Psalms	105	38	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	11	1	0	0	0	0	nn	nn	single	J	1
2083175	11Q5	Psalms	105	42	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	14	1	0	0	0	0	rr	nn	single	J	1
2083296	11Q5	Psalms	148	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	9	2	0	0	0	0	rr	nn	single	J	1
2083311	11Q5	Psalms	148	6	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	rrr	nnn	לוא		noH	10	2	0	1	0	0	rrr	nnn	single	W>	1
2083414	11Q5	Psalms	121	4	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	3	3	0	0	0	0	nnn	nnn	single	W>	1
2083417	11Q5	Psalms	121	4	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא		noH	3	3	0	1	0	0	nnn	nnn	single	W>	1
2083435	11Q5	Psalms	121	6	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	5	3	0	0	0	0	nnn	nnn	single	W>	1
2083503	11Q5	Psalms	122	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	10	3	0	0	0	0	nn	nn	single	J	1
2083601	11Q5	Psalms	125	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				C	nnn	nnn	לוא		noH	3	4	0	1	0	0	nnn	nnn	single	W>	1
2083621	11Q5	Psalms	125	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	5	4	0	0	0	0	nn	nn	single	J	1
2083622	11Q5	Psalms	125	3	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	5	4	0	0	0	0	nnn	nnn	single	W>	1
2083632	11Q5	Psalms	125	3	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	6	4	0	0	0	0	nnn	nnn	single	W>	1
2083739	11Q5	Psalms	127	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	16	4	0	0	0	0	nnn	nnn	single	W>	1
2083748	11Q5	Psalms	128	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	1	5	0	0	0	0	rr	nn	single	J	1
2083793	11Q5	Psalms	129	2	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrn	nnn	לוא		noH	5	5	0	0	0	0	rrn	nnn	single	W>	1
2083829	11Q5	Psalms	129	7	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				C	rrr	nnn	לוא		noH	8	5	0	1	0	0	rrr	nnn	single	W>	1
2083838	11Q5	Psalms	129	8	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				C	nnn	nnn	לוא		noH	8	5	0	1	0	0	nnn	nnn	single	W>	1
2083880	11Q5	Psalms	130	3	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					nn	nn	מי		noH	12	5	0	0	0	0	nn	nn	single	J	1
2083883	11Q5	Psalms	130	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	12	5	0	0	0	0	nn	nn	single	J	1
2083914	11Q5	Psalms	130	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	15	5	0	0	0	0	rr	nn	single	J	1
2083938	11Q5	Psalms	131	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn	לוא		noH	17	5	0	0	0	0	rrr	nnn	single	W>	1
2083942	11Q5	Psalms	131	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	rrr	nnn	לוא		noH	17	5	0	1	0	0	rrr	nnn	single	W>	1
2083975	11Q5	Psalms	132	11	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nrr	nnn	לוא		noH	3	6	0	0	0	0	nrr	nnn	single	W>	1
2083978	11Q5	Psalms	132	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	3	6	0	0	0	0	nn	nn	single	J	1
2084004	11Q5	Psalms	132	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	5	6	0	0	0	0	nn	nn	single	J	1
2084020	11Q5	Psalms	132	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	7	6	0	0	0	0	nn	nn	single	J	1
2084074	11Q5	Psalms	119	3	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nr	nn	לא		noH	13	6	0	0	0	0	nr	nn	single	>	1
2084096	11Q5	Psalms	119	6	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nr	nn	לא		noH	16	6	0	0	0	0	nr	nn	single	>	1
2084114	11Q5	Psalms	119	16	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	2	7	0	0	0	0	nnn	nnn	single	W>	1
2084168	11Q5	Psalms	119	22	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	8	7	0	0	0	0	nn	nn	single	J	1
2084240	11Q5	Psalms	119	39	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	3	8	0	0	0	0	nn	nn	single	J	1
2084264	11Q5	Psalms	119	42	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	6	8	0	0	0	0	nn	nn	single	J	1
2084278	11Q5	Psalms	119	43	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	7	8	0	0	0	0	nn	nn	single	J	1
2084294	11Q5	Psalms	119	45	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	9	8	0	0	0	0	nn	nn	single	J	1
2084305	11Q5	Psalms	119	46	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא		noH	10	8	0	1	0	0	nnn	nnn	single	W>	1
2084345	11Q5	Psalms	119	60	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא		noH	2	9	0	1	0	0	nnn	nnn	single	W>	1
2084355	11Q5	Psalms	119	61	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	3	9	0	0	0	0	nnn	nnn	single	W>	1
2084400	11Q5	Psalms	119	66	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	8	9	0	0	0	0	nn	nn	single	J	1
2084443	11Q5	Psalms	119	71	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	13	9	0	0	0	0	nn	nn	single	J	1
2084477	11Q5	Psalms	119	83	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	2	10	0	0	0	0	nn	nn	single	J	1
2084484	11Q5	Psalms	119	83	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	2	10	0	0	0	0	nnn	nnn	single	W>	1
2084502	11Q5	Psalms	119	85	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	4	10	0	0	0	0	nnn	nnn	single	W>	1
2084520	11Q5	Psalms	119	87	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	6	10	0	0	0	0	nnn	nnn	single	W>	1
2084555	11Q5	Psalms	119	91	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	10	10	0	0	0	0	nn	nn	single	J	1
2084570	11Q5	Psalms	119	93	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	12	10	0	0	0	0	nnn	nnn	single	W>	1
2084573	11Q5	Psalms	119	93	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	12	10	0	0	0	0	nn	nn	single	J	1
2084580	11Q5	Psalms	119	94	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	13	10	0	0	0	0	nn	nn	single	J	1
2084638	11Q5	Psalms	119	109	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	5	11	0	0	0	0	nnn	nnn	single	W>	1
2084647	11Q5	Psalms	119	110	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	6	11	0	0	0	0	nnn	nnn	single	W>	1
2084654	11Q5	Psalms	119	111	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	7	11	0	0	0	0	nn	nn	single	J	1
2084713	11Q5	Psalms	119	118	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	14	11	0	0	0	0	nn	nn	single	J	1
2084813	11Q5	Psalms	119	136	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	9	12	0	0	0	0	nn	nn	single	J	1
2084814	11Q5	Psalms	119	136	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	9	12	0	0	0	0	nnn	nnn	single	W>	1
2084834	11Q5	Psalms	119	139	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	12	12	0	0	0	0	nn	nn	single	J	1
2084851	11Q5	Psalms	119	141	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	14	12	0	0	0	0	nnn	nnn	single	W>	1
2084880	11Q5	Psalms	119	152	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	3	13	0	0	0	0	nn	nn	single	J	1
2084890	11Q5	Psalms	119	153	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	4	13	0	0	0	0	nnn	nnn	single	W>	1
2084905	11Q5	Psalms	119	155	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	6	13	0	0	0	0	nn	nn	single	J	1
2084907	11Q5	Psalms	119	155	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	6	13	0	0	0	0	nnn	nnn	single	W>	1
2084923	11Q5	Psalms	119	157	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	8	13	0	0	0	0	nnn	nnn	single	W>	1
2084932	11Q5	Psalms	119	158	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	10	13	0	0	0	0	nnn	nnn	single	W>	1
2084936	11Q5	Psalms	119	159	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	11	13	0	0	0	0	nn	nn	single	J	1
2084992	11Q5	Psalms	119	171	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	1	14	0	0	0	0	nn	nn	single	J	1
2084999	11Q5	Psalms	119	172	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	2	14	0	0	0	0	nn	nn	single	J	1
2085008	11Q5	Psalms	119	173	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	3	14	0	0	0	0	nn	nn	single	J	1
2085033	11Q5	Psalms	119	176	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	6	14	0	0	0	0	nn	nn	single	J	1
2085035	11Q5	Psalms	119	176	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	6	14	0	0	0	0	nnn	nnn	single	W>	1
2085068	11Q5	Psalms	135	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	10	14	0	0	0	0	nn	nn	single	J	1
2085072	11Q5	Psalms	135	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	10	14	0	0	0	0	nn	nn	single	J	1
2085075	11Q5	Psalms	135	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	10	14	0	0	0	0	nn	nn	single	J	1
2085087	11Q5	Psalms	135	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	11	14	0	0	0	0	nn	nn	single	J	1
2085109	11Q5	Psalms	135	6	KJ	KJH	KJH	CCM	CCM	NA	NA	NA		NA	conj					nnn	nnn	כיה		noH	13	14	0	0	0	0	nnn	nnn	single	JH	1
2085162	11Q5	Psalms	135	17	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn	לוא		noH	1	15	0	1	0	0	nnn	nnn	single	W>	1
2085215	11Q5	Psalms	136	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	6	15	0	0	0	0	nn	nn	single	J	1
2085217	11Q5	Psalms	136	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	6	15	0	0	0	0	nn	nn	single	J	1
2085227	11Q5	Psalms	136	2	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	7	15	0	0	0	0	nn	nn	single	J	1
2085237	11Q5	Psalms	136	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	7	15	0	0	0	0	nn	nn	single	J	1
2085247	11Q5	Psalms	136	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	8	15	0	0	0	0	nn	nn	single	J	1
2085258	11Q5	Psalms	136	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	9	15	0	0	0	0	nn	nn	single	J	1
2085270	11Q5	Psalms	136	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	9	15	0	0	0	0	nn	nn	single	J	1
2085279	11Q5	Psalms	136	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	10	15	0	0	0	0	nn	nn	single	J	1
2085291	11Q5	Psalms	136	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	11	15	0	0	0	0	nn	nn	single	J	1
2085301	11Q5	Psalms	136	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	12	15	0	0	0	0	nn	nn	single	J	1
2085313	11Q5	Psalms	136	9	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	12	15	0	0	0	0	nn	nn	single	J	1
2085323	11Q5	Psalms	136	10	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	13	15	0	0	0	0	nn	nn	single	J	1
2085333	11Q5	Psalms	136	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	14	15	0	0	0	0	nn	nn	single	J	1
2085345	11Q5	Psalms	136	12	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	14	15	0	0	0	0	nn	nn	single	J	1
2085356	11Q5	Psalms	136	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	15	15	0	0	0	0	nn	nn	single	J	1
2085366	11Q5	Psalms	136	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	16	15	0	0	0	0	nn	nn	single	J	1
2085378	11Q5	Psalms	136	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	17	15	0	0	0	0	rr	nn	single	J	1
2085388	11Q5	Psalms	136	16	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	17	15	0	0	0	0	nn	nn	single	J	1
2085393	11Q5	Psalms	136	26	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	1	16	0	0	0	0	nn	nn	single	J	1
2085401	11Q5	Psalms	118	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	1	16	0	0	0	0	nn	nn	single	J	1
2085403	11Q5	Psalms	118	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	1	16	0	0	0	0	nn	nn	single	J	1
2085462	11Q5	Psalms	118	29	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	6	16	0	0	0	0	nn	nn	single	J	1
2085464	11Q5	Psalms	118	29	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	6	16	0	0	0	0	nn	nn	single	J	1
2085851	11Q5	Psalms	139	12	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	3	20	0	0	0	0	nnn	nnn	single	W>	1
2085864	11Q5	Psalms	139	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	4	20	0	0	0	0	nn	nn	single	J	1
2085875	11Q5	Psalms	139	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	5	20	0	0	0	0	nn	nn	single	J	1
2085886	11Q5	Psalms	139	15	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	6	20	0	0	0	0	nnn	nnn	single	W>	1
2085954	11Q5	Psalms	139	21	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				H	nnn	nnn	לוא		noH	12	20	0	1	0	0	nnn	nnn	single	W>	1
2086040	11Q5	Psalms	138	2	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	4	21	0	0	0	0	nn	nn	single	J	1
2086062	11Q5	Psalms	138	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	5	21	0	0	0	0	nn	nn	single	J	1
2086072	11Q5	Psalms	138	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	6	21	0	0	0	0	nn	nn	single	J	1
2086077	11Q5	Psalms	138	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	7	21	0	0	0	0	nn	nn	single	J	1
2086151	11Q5	Psalms	141	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	1	23	0	0	0	0	nn	nn	single	J	1
2086166	11Q5	Psalms	141	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	3	23	0	0	0	0	nn	nn	single	J	1
2086182	11Q5	Psalms	141	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	4	23	0	0	0	0	nn	nn	single	J	1
2086256	11Q5	Psalms	133	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	10	23	0	0	0	0	nn	nn	single	J	1
2086393	11Q5	Psalms	142	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	3	25	0	0	0	0	nn	nn	single	J	1
2086399	11Q5	Psalms	142	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	4	25	0	0	0	0	nn	nn	single	J	1
2086415	11Q5	Psalms	142	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	5	25	0	0	0	0	nn	nn	single	J	1
2086441	11Q5	Psalms	143	2	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	8	25	0	0	0	0	nn	nn	single	J	1
2086442	11Q5	Psalms	143	2	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn	לוא		noH	8	25	0	0	0	0	nnn	nnn	single	W>	1
2086449	11Q5	Psalms	143	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	8	25	0	0	0	0	nn	nn	single	J	1
2086517	11Q5	Psalms	143	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	15	25	0	0	0	0	rr	nn	single	J	1
2086524	11Q5	Psalms	143	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	15	25	0	0	0	0	rr	nn	single	J	1
2086741	11Q6	Psalms	77	20	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn	לוא		noH	3	f1	0	0	0	0	rrr	nnn	single	W>	1
2086794	11Q6	Psalms	118	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	1	f3	0	0	0	0	rr	nn	single	J	1
2086796	11Q6	Psalms	118	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	1	f3	0	0	0	0	rr	nn	single	J	1
2086866	11Q6	Psalms	133	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	4	f7a_e	0	0	0	0	rr	nn	single	J	1
2087033	11Q7	Psalms	9	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	2	f3	0	0	0	0	rr	nn	single	J	1
2087094	11Q7	Psalms	11	2	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	2	f3a+3b	0	0	0	0	rr	nn	single	J	1
2087112	11Q7	Psalms	11	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי		noH	3	f3a+3b	0	0	0	0	nn	nn	single	J	1
2087138	11Q7	Psalms	12	5	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					rr	nn	מי		noH	2	f4_7	0	0	0	0	rr	nn	single	J	1
2087244	11Q7	Psalms	13	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי		noH	9	f4_7	0	0	0	0	rr	nn	single	J	1
