tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
364349	MT	Lamentations	2	18	JRD[	HWRJDJ	HWRJD	CMCMC	CMCMCM	hif	impv	sg	f	p2	verb					nnnnnn	nnnnnn	הורידי	nnnnn	nnnnn	first	W	1
364501	MT	Lamentations	3	6	JCB[	HWCJBNJ	HWCJB	CMCMC	CMCMCCM	hif	perf	sg	m	p3	verb	NJ				nnnnnnn	nnnnnnn	הושיבני	nnnnn	nnnnn	first	W	1
364612	MT	Lamentations	3	21	JXL[	>WXJL	>WXJL	CMCMC	CMCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אוחיל	nnnnn	nnnnn	first	W	1
364634	MT	Lamentations	3	24	JXL[	>WXJL	>WXJL	CMCMC	CMCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אוחיל	nnnnn	nnnnn	first	W	1
364690	MT	Lamentations	3	32	JGH[	HWGH	HWGH	CMCM	CMCM	hif	perf	sg	m	p3	verb					nnnn	nnnn	הוגה	nnnn	nnnn	first	W	1
364986	MT	Lamentations	4	3	JNQ[	HJNJQW	HJNJQ	CMCMC	CMCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	היניקו	nnnnn	nnnnn	first	J	1
365109	MT	Lamentations	4	11	JYT[	JYT	JYT	CCC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יצת	nnn	nnn	first		0
365174	MT	Lamentations	4	15	JSP[	JWSJPW	JWSJP	CMCMC	CMCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יוסיפו	nnnnn	nnnnn	first	W	1
365181	MT	Lamentations	4	16	JSP[	JWSJP	JWSJP	CMCMC	CMCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יוסיף	nnnnn	nnnnn	first	W	1
365204	MT	Lamentations	4	17	JC<[	JWC<	JWC<	CMCC	CMCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יושע	nnnn	nnnn	first	W	1
365269	MT	Lamentations	4	22	JSP[	JWSJP	JWSJP	CMCMC	CMCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יוסיף	nnnnn	nnnnn	first	W	1
367195	MT	Esther	4	3	JY<[	JY<	JY<	CCC	CCC	hof	impf	sg	m	p3	verb					nnn	nnn	יצע	nnn	nnn	first		0
367393	MT	Esther	4	11	JCV[	JWCJV	JWCJV	CMCMC	CMCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יושיט	nnnnn	nnnnn	first	W	1
367602	MT	Esther	5	2	JCV[	JWCV	JWCV	CMCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יושט	nnnn	nnnn	first	W	1
368680	MT	Esther	8	3	JSP[	TWSP	TWSP	CMCC	CMCC	hif	wayq	sg	f	p3	verb				W	nnnn	nnnn	תוסף	nnnn	nnnn	first	W	1
368714	MT	Esther	8	4	JCV[	JWCV	JWCV	CMCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יושט	nnnn	nnnn	first	W	1
375601	MT	Daniel	8	19	JD<[	MWDJ<K	MWDJ<	CMCMC	CMCMCC	hif	ptca	sg	m	unknown	verb	K				nnnnnn	nnnnnn	מודיעך	nnnnn	nnnnn	first	W	1
375845	MT	Daniel	9	4	JR>[	NWR>	NWR>	CMCM	CMCM	nif	ptca	sg	m	unknown	verb				WH	nnnn	nnnn	נורא	nnnn	nnnn	first	W	1
376100	MT	Daniel	9	15	JY>[	HWY>T	HWY>	CMCM	CMCMC	hif	perf	sg	m	p2	verb					nnnnn	nnnnn	הוצאת	nnnn	nnnn	first	W	1
376262	MT	Daniel	9	21	J<P[	M<P	M<P	CCC	CCC	hof	ptcp	sg	m	unknown	verb					nnn	nnn	מעף	nnn	nnn	first		0
376753	MT	Daniel	10	13	JTR[	NWTRTJ	NWTR	CMCC	CMCCCM	nif	perf	sg	unknown	p1	verb					nnnnnn	nnnnnn	נותרתי	nnnn	nnnn	first	W	1
376848	MT	Daniel	10	18	JSP[	JSP	JSP	CCC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יסף	nnn	nnn	first		0
378341	MT	Ezra	1	7	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
378347	MT	Ezra	1	7	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
378357	MT	Ezra	1	8	JY>[	JWYJ>M	JWYJ>	CMCMC	CMCMCC	hif	wayq	sg	m	p3	verb	M			W	nnnnnn	nnnnnn	יוציאם	nnnnn	nnnnn	first	W	1
379417	MT	Ezra	3	11	JDH[	HWDT	HWD	CMC	CMCC	hif	infc		unknown	unknown	verb		T		WB	nnnn	nnnn	הודת	nnn	nnn	first	W	1
379440	MT	Ezra	3	11	JSD[	HWSD	HWSD	CMCC	CMCC	hof	perf	sg	m	p3	verb					nnnn	nnnn	הוסד	nnnn	nnnn	first	W	1
382628	MT	Ezra	9	12	JRC[	HWRCTM	HWRC	CMCC	CMCCCC	hif	perf	pl	m	p2	verb				W	nnnnnn	nnnnnn	הורשתם	nnnn	nnnn	first	W	1
382763	MT	Ezra	10	2	JCB[	NCB	NCB	CCC	CCC	hif	wayq	pl	unknown	p1	verb				W	nnn	nnn	נשב	nnn	nnn	first		0
382785	MT	Ezra	10	3	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
382790	MT	Ezra	10	3	JLD[	NWLD	NWLD	CMCC	CMCC	nif	ptca	sg	m	unknown	verb				WH	nnnn	nnnn	נולד	nnnn	nnnn	first	W	1
382963	MT	Ezra	10	10	JCB[	TCJBW	TCJB	CCMC	CCMCM	hif	wayq	pl	m	p2	verb				W	nnnnn	nnnnn	תשיבו	nnnn	nnnn	first		0
382967	MT	Ezra	10	10	JSP[	HWSJP	HWSJP	CMCMC	CMCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הוסיף	nnnnn	nnnnn	first	W	1
383059	MT	Ezra	10	14	JCB[	HCJB	HCJB	CCMC	CCMC	hif	perf	sg	m	p3	verb				H	nnnn	nnnn	השיב	nnnn	nnnn	first		0
383148	MT	Ezra	10	17	JCB[	HCJBW	HCJB	CCMC	CCMCM	hif	perf	pl	unknown	p3	verb				H	nnnnn	nnnnn	השיבו	nnnn	nnnn	first		0
383166	MT	Ezra	10	18	JCB[	HCJBW	HCJB	CCMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	השיבו	nnnn	nnnn	first		0
383187	MT	Ezra	10	19	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
383489	MT	Nehemiah	1	3	JYT[	NYTW	NYT	CCC	CCCM	nif	perf	pl	unknown	p3	verb					nnnn	nnnn	נצתו	nnn	nnn	first		0
383531	MT	Nehemiah	1	5	JR>[	NWR>	NWR>	CMCM	CMCM	nif	ptca	sg	m	unknown	verb				WH	nnnn	nnnn	נורא	nnnn	nnnn	first	W	1
384156	MT	Nehemiah	2	17	JYT[	NYTW	NYT	CCC	CCCM	nif	perf	pl	unknown	p3	verb					nnnn	nnnn	נצתו	nnn	nnn	first		0
385195	MT	Nehemiah	4	8	JR>[	NWR>	NWR>	CMCM	CMCM	nif	ptca	sg	m	unknown	verb				WH	nnnn	nnnn	נורא	nnnn	nnnn	first	W	1
385214	MT	Nehemiah	4	9	JD<[	NWD<	NWD<	CMCC	CMCC	nif	perf	sg	m	p3	verb					nnnn	nnnn	נודע	nnnn	nnnn	first	W	1
385924	MT	Nehemiah	6	1	JTR[	NWTR	NWTR	CMCC	CMCC	nif	perf	sg	m	p3	verb					nnnn	nnnn	נותר	nnnn	nnnn	first	W	1
386339	MT	Nehemiah	6	19	JY>[	MWYJ>JM	MWYJ>	CMCMC	CMCMCMC	hif	ptca	pl	m	unknown	verb		JM			nnnnnnn	nnnnnnn	מוציאים	nnnnn	nnnnn	first	W	1
387527	MT	Nehemiah	8	12	JD<[	HWDJ<W	HWDJ<	CMCMC	CMCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	הודיעו	nnnnn	nnnnn	first	W	1
387900	MT	Nehemiah	9	7	JY>[	HWY>TW	HWY>	CMCM	CMCMCM	hif	perf	sg	m	p2	verb	W			W	nnnnnn	nnnnnn	הוצאתו	nnnn	nnnn	first	W	1
388066	MT	Nehemiah	9	14	JD<[	HWD<T	HWD<	CMCC	CMCCC	hif	perf	sg	m	p2	verb					nnnnn	nnnnn	הודעת	nnnn	nnnn	first	W	1
388092	MT	Nehemiah	9	15	JY>[	HWY>T	HWY>	CMCM	CMCMC	hif	perf	sg	m	p2	verb					nnnnn	nnnnn	הוצאת	nnnn	nnnn	first	W	1
388431	MT	Nehemiah	9	27	JC<[	MWCJ<JM	MWCJ<	CMCMC	CMCMCMC	hif	ptca	pl	m	unknown	verb		JM			nnnnnnn	nnnnnnn	מושיעים	nnnnn	nnnnn	first	W	1
388433	MT	Nehemiah	9	27	JC<[	JWCJ<WM	JWCJ<	CMCMC	CMCMCMC	hif	impf	pl	m	p3	verb	M			W	nnnnnnn	nnnnnnn	יושיעום	nnnnn	nnnnn	first	W	1
388557	MT	Nehemiah	9	32	JR>[	NWR>	NWR>	CMCM	CMCM	nif	ptca	sg	m	unknown	verb				WH	nnnn	nnnn	נורא	nnnn	nnnn	first	W	1
389847	MT	Nehemiah	12	10	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
389852	MT	Nehemiah	12	10	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
389861	MT	Nehemiah	12	11	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
389866	MT	Nehemiah	12	11	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
389996	MT	Nehemiah	12	24	JDH[	HWDWT	HWD	CMC	CMCMC	hif	infc		unknown	unknown	verb		WT		L	nnnnn	nnnnn	הודות	nnn	nnn	first	W	1
390485	MT	Nehemiah	12	46	JDH[	HDWT	HD	CC	CCMC	hif	infc		unknown	unknown	verb		WT		W	nnnn	nnnn	הדות	nn	nn	first		0
390952	MT	Nehemiah	13	18	JSP[	MWSJPJM	MWSJP	CMCMC	CMCMCMC	hif	ptca	pl	m	unknown	verb		JM			nnnnnnn	nnnnnnn	מוסיפים	nnnnn	nnnnn	first	W	1
391083	MT	Nehemiah	13	23	JCB[	HCJBW	HCJB	CCMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	השיבו	nnnn	nnnn	first		0
391190	MT	Nehemiah	13	27	JCB[	HCJB	HCJB	CCMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	השיב	nnnn	nnnn	first		0
391597	MT	1_Chronicles	1	34	JLD[	JWLD	JWLD	CMCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד	nnnn	nnnn	first	W	1
391874	MT	1_Chronicles	2	3	JLD[	NWLD	NWLD	CMCC	CMCC	nif	perf	sg	m	p3	verb					nnnn	nnnn	נולד	nnnn	nnnn	first	W	1
391944	MT	1_Chronicles	2	9	JLD[	NWLD	NWLD	CMCC	CMCC	nif	perf	sg	m	p3	verb					nnnn	nnnn	נולד	nnnn	nnnn	first	W	1
391956	MT	1_Chronicles	2	10	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
391961	MT	1_Chronicles	2	10	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
391969	MT	1_Chronicles	2	11	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
391974	MT	1_Chronicles	2	11	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
391979	MT	1_Chronicles	2	12	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
391984	MT	1_Chronicles	2	12	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
391989	MT	1_Chronicles	2	13	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392043	MT	1_Chronicles	2	18	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392074	MT	1_Chronicles	2	20	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392079	MT	1_Chronicles	2	20	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392106	MT	1_Chronicles	2	22	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392306	MT	1_Chronicles	2	36	JLD[	HLJD	HLJD	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הליד	nnnn	nnnn	first		0
392311	MT	1_Chronicles	2	36	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392316	MT	1_Chronicles	2	37	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392321	MT	1_Chronicles	2	37	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392326	MT	1_Chronicles	2	38	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392331	MT	1_Chronicles	2	38	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392336	MT	1_Chronicles	2	39	JLD[	HLJD	HLJD	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הליד	nnnn	nnnn	first		0
392341	MT	1_Chronicles	2	39	JLD[	HLJD	HLJD	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הליד	nnnn	nnnn	first		0
392346	MT	1_Chronicles	2	40	JLD[	HLJD	HLJD	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הליד	nnnn	nnnn	first		0
392351	MT	1_Chronicles	2	40	JLD[	HLJD	HLJD	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הליד	nnnn	nnnn	first		0
392356	MT	1_Chronicles	2	41	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392361	MT	1_Chronicles	2	41	JLD[	HLJD	HLJD	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הליד	nnnn	nnnn	first		0
392391	MT	1_Chronicles	2	44	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392398	MT	1_Chronicles	2	44	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392424	MT	1_Chronicles	2	46	JLD[	HLJD	HLJD	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הליד	nnnn	nnnn	first		0
392551	MT	1_Chronicles	3	1	JLD[	NWLD	NWLD	CMCC	CMCC	nif	perf	sg	m	p3	verb					nnnn	nnnn	נולד	nnnn	nnnn	first	W	1
392595	MT	1_Chronicles	3	4	JLD[	NWLD	NWLD	CMCC	CMCC	nif	perf	sg	m	p3	verb					nnnn	nnnn	נולד	nnnn	nnnn	first	W	1
392617	MT	1_Chronicles	3	5	JLD[	NWLDW	NWLD	CMCC	CMCCM	nif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	נולדו	nnnn	nnnn	first	W	1
392829	MT	1_Chronicles	4	2	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392834	MT	1_Chronicles	4	2	JLD[	HLJD	HLJD	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הליד	nnnn	nnnn	first		0
392912	MT	1_Chronicles	4	8	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392976	MT	1_Chronicles	4	11	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
392984	MT	1_Chronicles	4	12	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
393011	MT	1_Chronicles	4	14	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
393016	MT	1_Chronicles	4	14	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
393976	MT	1_Chronicles	5	30	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
393980	MT	1_Chronicles	5	30	JLD[	HLJD	HLJD	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הליד	nnnn	nnnn	first		0
393985	MT	1_Chronicles	5	31	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
393990	MT	1_Chronicles	5	31	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
393995	MT	1_Chronicles	5	32	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394000	MT	1_Chronicles	5	32	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394004	MT	1_Chronicles	5	33	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394009	MT	1_Chronicles	5	33	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394014	MT	1_Chronicles	5	34	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394019	MT	1_Chronicles	5	34	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394024	MT	1_Chronicles	5	35	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394029	MT	1_Chronicles	5	35	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394034	MT	1_Chronicles	5	36	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394049	MT	1_Chronicles	5	37	JLD[	JWLD	JWLD	CMCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד	nnnn	nnnn	first	W	1
394055	MT	1_Chronicles	5	37	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394060	MT	1_Chronicles	5	38	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394065	MT	1_Chronicles	5	38	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394070	MT	1_Chronicles	5	39	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394075	MT	1_Chronicles	5	39	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394080	MT	1_Chronicles	5	40	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394085	MT	1_Chronicles	5	40	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
394584	MT	1_Chronicles	6	46	JTR[	NWTRJM	NWTR	CMCC	CMCCMC	nif	ptca	pl	m	unknown	verb		JM		H	nnnnnn	nnnnnn	נותרים	nnnn	nnnn	first	W	1
394769	MT	1_Chronicles	6	55	JTR[	NWTRJM	NWTR	CMCC	CMCCMC	nif	ptca	pl	m	unknown	verb		JM		H	nnnnnn	nnnnnn	נותרים	nnnn	nnnn	first	W	1
394873	MT	1_Chronicles	6	62	JTR[	NWTRJM	NWTR	CMCC	CMCCMC	nif	ptca	pl	m	unknown	verb		JM		H	nnnnnn	nnnnnn	נותרים	nnnn	nnnn	first	W	1
395306	MT	1_Chronicles	7	21	JLD[	NWLDJM	NWLD	CMCC	CMCCMC	nif	ptca	pl	m	unknown	verb		JM		H	nnnnnn	nnnnnn	נולדים	nnnn	nnnn	first	W	1
395458	MT	1_Chronicles	7	32	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
395571	MT	1_Chronicles	8	1	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
395635	MT	1_Chronicles	8	7	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
395643	MT	1_Chronicles	8	8	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
395656	MT	1_Chronicles	8	9	JLD[	JWLD	JWLD	CMCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולד	nnnn	nnnn	first	W	1
395687	MT	1_Chronicles	8	11	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
395860	MT	1_Chronicles	8	32	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
395875	MT	1_Chronicles	8	33	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
395880	MT	1_Chronicles	8	33	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
395885	MT	1_Chronicles	8	33	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
395903	MT	1_Chronicles	8	34	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
395918	MT	1_Chronicles	8	36	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
395923	MT	1_Chronicles	8	36	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
395934	MT	1_Chronicles	8	36	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
395939	MT	1_Chronicles	8	37	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
396458	MT	1_Chronicles	9	28	JY>[	JWYJ>WM	JWYJ>	CMCMC	CMCMCMC	hif	impf	pl	m	p3	verb	M				nnnnnnn	nnnnnnn	יוציאום	nnnnn	nnnnn	first	W	1
396602	MT	1_Chronicles	9	38	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
396617	MT	1_Chronicles	9	39	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
396622	MT	1_Chronicles	9	39	JLD[	HWLJD	HWLJD	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוליד	nnnnn	nnnnn	first	W	1
