tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
392947	MT	1_Chronicles	4	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
393269	MT	1_Chronicles	4	31	MLK[	MLK	MLK	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	מלך	nnn	nnn	first		0
396977	MT	1_Chronicles	10	13	C>L[	C>WL	C>WL	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	שאול	nnnn	nnnn	first	W	1
396982	MT	1_Chronicles	10	13	DRC[	DRWC	DRWC	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	דרוש	nnnn	nnnn	first	W	1
397007	MT	1_Chronicles	11	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
398072	MT	1_Chronicles	12	20	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
398307	MT	1_Chronicles	12	34	<DR==[	<DR	<DR	CCC	CCC	qal	infc		unknown	unknown	verb				WL	nnn	nnn	עדר	nnn	nnn	first		0
398347	MT	1_Chronicles	12	37	<RK[	<RK	<RK	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	ערך	nnn	nnn	first		0
398656	MT	1_Chronicles	13	9	>XZ[	>XZ	>XZ	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אחז	nnn	nnn	first		0
398720	MT	1_Chronicles	13	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
398897	MT	1_Chronicles	14	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
399506	MT	1_Chronicles	15	26	<ZR[	<ZR	<ZR	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	עזר	nnn	nnn	first		0
399848	MT	1_Chronicles	16	18	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
400028	MT	1_Chronicles	16	33	CPV[	CPWV	CPWV	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	שפוט	nnnn	nnnn	first	W	1
400284	MT	1_Chronicles	17	3	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
400349	MT	1_Chronicles	17	6	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
400724	MT	1_Chronicles	17	24	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
400875	MT	1_Chronicles	18	5	<ZR[	<ZWR	<ZWR	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	עזור	nnnn	nnnn	first	W	1
400981	MT	1_Chronicles	18	10	C>L[	C>WL	C>WL			qal	infc		unknown	unknown	verb					nnnn	nnnn	שאול	nnnn	nnnn	first	W	1
401208	MT	1_Chronicles	19	3	XQR[	XQR	XQR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	חקר	nnn	nnn	first		0
401211	MT	1_Chronicles	19	3	HPK[	HPK	HPK	CCC	CCC	qal	infc		unknown	unknown	verb				WL	nnn	nnn	הפך	nnn	nnn	first		0
401290	MT	1_Chronicles	19	6	FKR[	FKR	FKR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שכר	nnn	nnn	first		0
401988	MT	1_Chronicles	21	9	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
401995	MT	1_Chronicles	21	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
402233	MT	1_Chronicles	21	18	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
402495	MT	1_Chronicles	21	30	DRC[	DRC	DRC	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	דרש	nnn	nnn	first		0
402524	MT	1_Chronicles	22	2	KNS[	KNWS	KNWS	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	כנוס	nnnn	nnnn	first	W	1
402536	MT	1_Chronicles	22	2	XYB[	XYWB	XYWB	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	חצוב	nnnn	nnnn	first	W	1
402662	MT	1_Chronicles	22	8	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
402765	MT	1_Chronicles	22	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infc		unknown	unknown	verb				WL	nnnn	nnnn	שמור	nnnn	nnnn	first	W	1
402886	MT	1_Chronicles	22	17	<ZR[	<ZR	<ZR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עזר	nnn	nnn	first		0
402925	MT	1_Chronicles	22	19	DRC[	DRWC	DRWC	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	דרוש	nnnn	nnnn	first	W	1
403399	MT	1_Chronicles	23	30	<MD[	<MD	<MD	CCC	CCC	qal	infc		unknown	unknown	verb				WL	nnn	nnn	עמד	nnn	nnn	first		0
406558	MT	1_Chronicles	29	19	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	שמור	nnnn	nnnn	first	W	1
407278	MT	2_Chronicles	2	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
407454	MT	2_Chronicles	2	7	KRT[	KRWT	KRWT	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	כרות	nnnn	nnnn	first	W	1
407629	MT	2_Chronicles	2	13	XCB[	XCB	XCB	CCC	CCC	qal	infc		unknown	unknown	verb				WL	nnn	nnn	חשב	nnn	nnn	first		0
408857	MT	2_Chronicles	5	11	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	שמור	nnnn	nnnn	first	W	1
408963	MT	2_Chronicles	5	14	<MD[	<MWD	<MWD	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	עמוד	nnnn	nnnn	first	W	1
408984	MT	2_Chronicles	6	1	CKN[	CKWN	CKWN	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	שכון	nnnn	nnnn	first	W	1
409034	MT	2_Chronicles	6	4	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
409305	MT	2_Chronicles	6	16	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
409383	MT	2_Chronicles	6	19	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמע	nnn	nnn	first		0
409418	MT	2_Chronicles	6	20	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	שמוע	nnnn	nnnn	first	W	1
409903	MT	2_Chronicles	6	37	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
410371	MT	2_Chronicles	7	13	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	אכול	nnnn	nnnn	first	W	1
410485	MT	2_Chronicles	7	18	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
411576	MT	2_Chronicles	9	23	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמע	nnn	nnn	first		0
411765	MT	2_Chronicles	10	2	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				K	nnn	nnn	שמע	nnn	nnn	first		0
411801	MT	2_Chronicles	10	3	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
411856	MT	2_Chronicles	10	6	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
411872	MT	2_Chronicles	10	7	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
411934	MT	2_Chronicles	10	9	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
411952	MT	2_Chronicles	10	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
411962	MT	2_Chronicles	10	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
412023	MT	2_Chronicles	10	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
412053	MT	2_Chronicles	10	14	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
412120	MT	2_Chronicles	10	16	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
412240	MT	2_Chronicles	11	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
412257	MT	2_Chronicles	11	3	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
412468	MT	2_Chronicles	11	16	ZBX[	ZBWX	ZBWX	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	זבוח	nnnn	nnnn	first	W	1
412754	MT	2_Chronicles	12	7	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
412934	MT	2_Chronicles	12	14	DRC[	DRWC	DRWC	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	דרוש	nnnn	nnnn	first	W	1
413539	MT	2_Chronicles	14	3	DRC[	DRWC	DRWC	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	דרוש	nnnn	nnnn	first	W	1
413705	MT	2_Chronicles	14	10	<ZR[	<ZWR	<ZWR	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	עזור	nnnn	nnnn	first	W	1
413945	MT	2_Chronicles	15	8	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				WK	nnn	nnn	שמע	nnn	nnn	first		0
414059	MT	2_Chronicles	15	12	DRC[	DRWC	DRWC	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	דרוש	nnnn	nnnn	first	W	1
414257	MT	2_Chronicles	16	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
414322	MT	2_Chronicles	16	5	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				K	nnn	nnn	שמע	nnn	nnn	first		0
415072	MT	2_Chronicles	18	7	DRC[	DRWC	DRWC	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	דרוש	nnnn	nnnn	first	W	1
415170	MT	2_Chronicles	18	11	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
415189	MT	2_Chronicles	18	12	QR>[	QR>	QR>	CCC	CCM	qal	infc		unknown	unknown	verb				L	nnn	nnn	קרא	nnn	nnn	first		0
415195	MT	2_Chronicles	18	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
415579	MT	2_Chronicles	18	30	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
415735	MT	2_Chronicles	19	2	<ZR[	<ZR	<ZR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עזר	nnn	nnn	first		0
415766	MT	2_Chronicles	19	3	DRC[	DRC	DRC	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	דרש	nnn	nnn	first		0
415885	MT	2_Chronicles	19	9	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
416009	MT	2_Chronicles	20	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
416035	MT	2_Chronicles	20	3	DRC[	DRWC	DRWC	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	דרוש	nnnn	nnnn	first	W	1
416145	MT	2_Chronicles	20	8	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
416803	MT	2_Chronicles	20	37	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
417072	MT	2_Chronicles	21	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
417518	MT	2_Chronicles	22	9	<YR[	<YR	<YR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עצר	nnn	nnn	first		0
418965	MT	2_Chronicles	25	4	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
419046	MT	2_Chronicles	25	7	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
419083	MT	2_Chronicles	25	8	<ZR[	<ZWR	<ZWR	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	עזור	nnnn	nnnn	first	W	1
419330	MT	2_Chronicles	25	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
419344	MT	2_Chronicles	25	18	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
419360	MT	2_Chronicles	25	18	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
419622	MT	2_Chronicles	26	2	CKB[	CKB	CKB	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	שכב	nnn	nnn	first		0
419664	MT	2_Chronicles	26	5	DRC[	DRC	DRC	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	דרש	nnn	nnn	first		0
419869	MT	2_Chronicles	26	13	<ZR[	<ZR	<ZR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עזר	nnn	nnn	first		0
420562	MT	2_Chronicles	28	10	KBC[	KBC	KBC	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	כבש	nnn	nnn	first		0
420733	MT	2_Chronicles	28	16	<ZR[	<ZR	<ZR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עזר	nnn	nnn	first		0
420851	MT	2_Chronicles	28	22	M<L[	M<WL	M<WL	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	מעול	nnnn	nnnn	first	W	1
421166	MT	2_Chronicles	29	10	KRT[	KRWT	KRWT	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	כרות	nnnn	nnnn	first	W	1
421186	MT	2_Chronicles	29	11	<MD[	<MD	<MD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עמד	nnn	nnn	first		0
421977	MT	2_Chronicles	30	6	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
422287	MT	2_Chronicles	30	18	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
422297	MT	2_Chronicles	30	19	DRC[	DRWC	DRWC	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	דרוש	nnnn	nnnn	first	W	1
422658	MT	2_Chronicles	31	5	PRY[	PRY	PRY	CCC	CCC	qal	infc		unknown	unknown	verb				WK	nnn	nnn	פרץ	nnn	nnn	first		0
423077	MT	2_Chronicles	31	21	DRC[	DRC	DRC	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	דרש	nnn	nnn	first		0
423134	MT	2_Chronicles	32	3	STM[	STWM	STWM	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	סתום	nnnn	nnnn	first	W	1
423168	MT	2_Chronicles	32	4	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
423233	MT	2_Chronicles	32	6	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
423310	MT	2_Chronicles	32	9	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
423342	MT	2_Chronicles	32	11	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
423368	MT	2_Chronicles	32	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
423495	MT	2_Chronicles	32	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				WL	nnn	nnn	אמר	nnn	nnn	first		0
423498	MT	2_Chronicles	32	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
423820	MT	2_Chronicles	32	31	DRC[	DRC	DRC	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	דרש	nnn	nnn	first		0
424277	MT	2_Chronicles	33	16	<BD[	<BWD	<BWD	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	עבוד	nnnn	nnnn	first	W	1
424494	MT	2_Chronicles	34	3	DRC[	DRWC	DRWC	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	דרוש	nnnn	nnnn	first	W	1
424721	MT	2_Chronicles	34	10	BDQ[	BDWQ	BDWQ	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	בדוק	nnnn	nnnn	first	W	1
424878	MT	2_Chronicles	34	16	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
424918	MT	2_Chronicles	34	18	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
424936	MT	2_Chronicles	34	19	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				K	nnn	nnn	שמע	nnn	nnn	first		0
424975	MT	2_Chronicles	34	20	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
425133	MT	2_Chronicles	34	26	DRC[	DRWC	DRWC	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	דרוש	nnnn	nnnn	first	W	1
425296	MT	2_Chronicles	34	31	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infc		unknown	unknown	verb				WL	nnnn	nnnn	שמור	nnnn	nnnn	first	W	1
425366	MT	2_Chronicles	34	33	<BD[	<BWD	<BWD	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	עבוד	nnnn	nnnn	first	W	1
425908	MT	2_Chronicles	35	21	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
426338	MT	2_Chronicles	36	14	M<L[	M<WL	M<WL			qal	infc		unknown	unknown	verb					nnnn	nnnn	מעול	nnnn	nnnn	first	W	1
426494	MT	2_Chronicles	36	20	MLK[	MLK	MLK	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	מלך	nnn	nnn	first		0
426552	MT	2_Chronicles	36	22	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
1890427	1Q2	Exodus	20	1	>MR[	>MR	>MR	MCC	MCC	qal	infc	NA		NA	verb				L	nnr	nnn	אמר	nnr	nnn	first		0
1895069	1Qisaa	Isaiah	1	12	RMS[	RMWS	RMWS	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	רמוס	nnnn	nnnn	first	W	1
1895085	1Qisaa	Isaiah	1	13	QR>[	QR>	QR>	CCC	CCM	qal	infc	NA		NA	verb					nnn	nnn	קרא	nnn	nnn	first		0
1895103	1Qisaa	Isaiah	1	14	NF>[	NFW>	NFW>	CCMC	CCMM	qal	infc	NA		NA	verb					nnnn	nnnn	נשוא	nnnn	nnnn	first	W	1
1895667	1Qisaa	Isaiah	2	19	<RY[	<RWY	<RWY	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	ערוץ	nnnn	nnnn	first	W	1
1895718	1Qisaa	Isaiah	2	21	<RY[	<RWY	<RWY	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	ערוץ	nnnn	nnnn	first	W	1
1895844	1Qisaa	Isaiah	3	7	>MR[	>MWR	>MWR	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אמור	nnnn	nnnn	first	W	1
1896143	1Qisaa	Isaiah	4	1	>MR[	>MWR	>MWR	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אמור	nnnn	nnnn	first	W	1
1896638	1Qisaa	Isaiah	5	22	MSK[	MSK	MSK	CCC	CCC	qal	infc	NA		NA	verb				L	nnn	nnn	מסך	nnn	nnn	first		0
1896654	1Qisaa	Isaiah	5	24	>KL[	>KL	>KL	CCC	CCC	qal	infc	NA		NA	verb				K	nnn	nnn	אכל	nnn	nnn	first		0
1897129	1Qisaa	Isaiah	7	2	>MR[	>MWR	>MWR	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אמור	nnnn	nnnn	first	W	1
1897219	1Qisaa	Isaiah	7	5	>MR[	>MWR	>MWR	MCMC	MCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אמור	nnnn	nnnn	first	W	1
1897291	1Qisaa	Isaiah	7	10	>MR[	>MWR	>MWR	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אמור	nnnn	nnnn	first	W	1
1897685	1Qisaa	Isaiah	8	5	>MR[	>MWR	>MWR	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אמור	nnnn	nnnn	first	W	1
1897812	1Qisaa	Isaiah	8	11	>MR[	>MWR	>MWR	MCMC	MCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אמור	nnnn	nnnn	first	W	1
1898215	1Qisaa	Isaiah	9	8	>MR[	>MWR	>MWR	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אמור	nnnn	nnnn	first	W	1
1898458	1Qisaa	Isaiah	10	2	GZL[	GZWL	GZWL	CCMC	CCMC	qal	infc	NA		NA	verb				WL	nnnn	nnnn	גזול	nnnn	nnnn	first	W	1
1898687	1Qisaa	Isaiah	10	14	>SP[	>SWP	>SWP	CCMC	CCMC	qal	infc	NA		NA	verb				WK	nnnn	nnnn	אסוף	nnnn	nnnn	first	W	1
1898994	1Qisaa	Isaiah	10	32	<MD[	<MWD	<MWD	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	עמוד	nnnn	nnnn	first	W	1
1900191	1Qisaa	Isaiah	14	24	>MR[	>MWR	>MWR	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אמור	nnnn	nnnn	first	W	1
1900207	1Qisaa	Isaiah	14	25	CBR[	CBWR	CBWR	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	שבור	nnnn	nnnn	first	W	1
1900719	1Qisaa	Isaiah	16	14	>MR[	>MWR	>MWR	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אמור	nnnn	nnnn	first	W	1
1900806	1Qisaa	Isaiah	17	5	>SP[	>SP	>SP	CCC	CCC	qal	infc	NA		NA	verb				K	nnn	nnn	אסף	nnn	nnn	first		0
1901062	1Qisaa	Isaiah	18	3	NF>[	NF>	NF>	CCC	CCM	qal	infc	NA		NA	verb				K	nnn	nnn	נשא	nnn	nnn	first		0
1901068	1Qisaa	Isaiah	18	3	TQ<[	TQW<	TQW<	CCMC	CCMC	qal	infc	NA		NA	verb				WK	nnnn	nnnn	תקוע	nnnn	nnnn	first	W	1
1901646	1Qisaa	Isaiah	19	25	>MR[	>MWR	>MWR	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אמור	nnnn	nnnn	first	W	1
1901664	1Qisaa	Isaiah	20	1	CLX[	CLX	CLX	CCC	CCC	qal	infc	NA		NA	verb				B	nnn	nnn	שלח	nnn	nnn	first		0
1901688	1Qisaa	Isaiah	20	2	>MR[	>MWR	>MWR	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אמור	nnnn	nnnn	first	W	1
1901806	1Qisaa	Isaiah	21	1	XLP[	XLP	XLP	CCC	CCC	qal	infc	NA		NA	verb				L	nnn	nnn	חלף	nnn	nnn	first		0
1901846	1Qisaa	Isaiah	21	3	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infc	NA		NA	verb				M	nnnn	nnnn	שמוע	nnnn	nnnn	first	W	1
1902220	1Qisaa	Isaiah	22	10	BYR=[	BYWR	BYWR	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	בצור	nnnn	nnnn	first	W	1
1902267	1Qisaa	Isaiah	22	12	XGR[	XGWR	XGWR	CCMC	CCMC	qal	infc	NA		NA	verb				WL	nnnn	nnnn	חגור	nnnn	nnnn	first	W	1
1902566	1Qisaa	Isaiah	23	4	>MR[	>MWR	>MWR	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אמור	nnnn	nnnn	first	W	1
1902672	1Qisaa	Isaiah	23	12	<LZ[	<LWZ	<LWZ	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	עלוז	nnnn	nnnn	first	W	1
1902785	1Qisaa	Isaiah	23	18	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infc	NA		NA	verb				L	nnnn	nnnn	אכול	nnnn	nnnn	first	W	1
