tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs
1892278	1Q5	Deuteronomy	11	30	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	NA	verb				H	rrr	nnn
1893492	1Q5	Deuteronomy	32	25	JNQ[	JWNQ	JWNQ	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1892796	1Q5	Deuteronomy	29	10	XVB[	XVB	XVB	CCC	CCC	qal	ptca	sg	m	NA	verb				M	rrr	nnn
1892799	1Q5	Deuteronomy	29	10	C>B[	C>B	C>B	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
1893141	1Q5	Deuteronomy	31	3	<BR[	<WBR	<WBR	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1893158	1Q5	Deuteronomy	31	3	<BR[	<BR	<BR	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
1892194	1Q5	Deuteronomy	1	13	JD<[	JD<JM	JD<	CCC	CCCMC	qal	ptcp	pl	m	NA	verb		JM		W	rrrrr	nnnnn
1893574	1Q5	Deuteronomy	33	13	RBY[	RBYT	RBYT	CCCC	CCCC	qal	ptca	sg	f	NA	verb					rrrr	nnnn
1892290	1Q5	Deuteronomy	11	31	<BR[	<BRJM	<BR	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			rrrrr	nnnnn
1892304	1Q5	Deuteronomy	11	31	NTN[	NTN	NTN	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
1892814	1Q5	Deuteronomy	29	11	KRT[	KRT	KRT	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
1893253	1Q5	Deuteronomy	31	8	HLK[	HLK	HLK	CCC	CCC	qal	ptca	sg	m	NA	verb				H	rrr	nnn
1893004	1Q5	Deuteronomy	29	19	KTB[	KTWBH	KTWBH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb				H	rrrrr	nnnnn
1892243	1Q5	Deuteronomy	9	10	KTB[	KTBJM	KTB	CCC	CCCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrr	nnnnn
1893286	1Q5	Deuteronomy	31	9	NF>[	NF>JM	NF>	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		H	nnrrr	nnnnn
1893034	1Q5	Deuteronomy	29	20	KTB[	KTWBH	KTWBH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb				H	rrrrr	nnnnn
1893381	1Q5	Deuteronomy	31	13	<BR[	<BRJM	<BR	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			rrrrr	nnnnn
1892613	1Q5	Deuteronomy	25	15	NTN[	NTN	NTN	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
1894270	1Q6	Judges	9	43	JY>[	JY>	JY>	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
1894190	1Q6	Judges	9	31	BW>[	B>JM	B>	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			rnnn	nnnn
1894194	1Q6	Judges	9	31	YWR[	YRJM	YR	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			nnnn	nnnn
1894073	1Q6	Judges	9	4	PXZ[	PXZJM	PXZ	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		W	rrrrr	nnnnn
1894692	1Q7	2_Samuel	21	16	XGR[	XGWR	XGWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nrrr	nnnn
1910309	1Qisaa	Isaiah	42	17	BVX[	BWVXJM	BWVX	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM		H	nnnnnn	nnnnnn
1910313	1Qisaa	Isaiah	42	17	>MR[	>MRJM	>MR	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		H	nnnnn	nnnnn
1911771	1Qisaa	Isaiah	45	18	BR>[	BWRH	BWRH	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1911778	1Qisaa	Isaiah	45	18	JYR[	JWYR	JWYR	CMCC	CMCC	qal	ptca	sg	m	NA	verb				W	nnnn	nnnn
1911782	1Qisaa	Isaiah	45	18	<FH[	<FJH	<FJ	CCC	CCCM	qal	ptca	sg	m	NA	verb	H			W	nnnn	nnnn
1898346	1Qisaa	Isaiah	9	16	DBR[	DBR	DBR	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
1898357	1Qisaa	Isaiah	9	16	NVH[	NVWJH	NVWJH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn
1900543	1Qisaa	Isaiah	16	3	NDD[	NWDD	NWDD	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1898443	1Qisaa	Isaiah	10	1	XQQ[	XWQQJM	XWQQ	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1917563	1Qisaa	Isaiah	63	12	BQ<[	BWQ<	BWQ<	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1917939	1Qisaa	Isaiah	65	5	>MR[	>WMRJM	>WMR	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM		H	nnnnnn	nnnnnn
1917951	1Qisaa	Isaiah	65	5	JQD[	JWQDT	JWQDT	CMCCC	CMCCC	qal	ptca	sg	f	NA	verb					nnnnn	nnnnn
1901347	1Qisaa	Isaiah	19	10	<FH[	<WFJ	<WF	CMC	CMCM	qal	ptca	pl	m	NA	verb		J			nnnn	nnnn
1916653	1Qisaa	Isaiah	60	11	NHG[	NHWGJM	NHWG	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1898440	1Qisaa	Isaiah	9	20	NVH[	NVWJH	NVWJH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn
1917174	1Qisaa	Isaiah	62	4	<ZB[	<ZWBH	<ZWBH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn
1917181	1Qisaa	Isaiah	62	4	CMM[	CWMMH	CWMMH	CMCCM	CMCCM	qal	ptca	sg	f	NA	verb					nnnnn	nnnnn
1917190	1Qisaa	Isaiah	62	4	B<L[	B<WLH	B<WLH	CCCCM	CCCCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn
1908630	1Qisaa	Isaiah	38	12	R<H[	R<J	R<	CC	CCM	qal	ptca	sg	m	NA	verb	J				nnn	nnn
1908633	1Qisaa	Isaiah	38	12	>RG[	>WRG	>WRG	CMCC	CMCC	qal	ptca	sg	m	NA	verb				K	nnnn	nnnn
1899284	1Qisaa	Isaiah	11	13	YRR=[	YWRRJ	YWRR	CMCC	CMCCM	qal	ptca	pl	m	NA	verb		J		W	nnnnn	nnnnn
1909734	1Qisaa	Isaiah	41	13	>MR[	>WMR	>WMR	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	nnnn	nnnn
1913662	1Qisaa	Isaiah	51	6	JCB[	JWCBJH	JWCB	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb	H	J		W	nnnnnn	nnnnnn
1917636	1Qisaa	Isaiah	63	16	G>L[	GW>LNW	GW>L	CMCC	CMCCCM	qal	ptca	sg	m	NA	verb	NW				nnnnnn	nnnnnn
1918724	1Qisaa	Isaiah	66	17	>KL[	>WKLJ	>WKL	CMCC	CMCCM	qal	ptca	pl	m	NA	verb		J			nnnnn	nnnnn
1907020	1Qisaa	Isaiah	35	9	G>L[	G>WLJM	G>WL	CCCC	CCCCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1916720	1Qisaa	Isaiah	60	15	<ZB[	<ZWBH	<ZWBH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn
1916722	1Qisaa	Isaiah	60	15	FN>[	FNW>H	FNW>H	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb				W	nnnnn	nnnnn
1916725	1Qisaa	Isaiah	60	15	<BR[	<WBR	<WBR	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1904603	1Qisaa	Isaiah	29	7	YB>[	YWB>JM	YWB>	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM		H	nnnnnn	nnnnnn
1913755	1Qisaa	Isaiah	51	10	G>L[	G>WLJM	G>WL	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1914724	1Qisaa	Isaiah	54	11	S<R[	SXWRH	SXWRH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn
1914337	1Qisaa	Isaiah	53	3	JD<[	JWD<	JWD<	CMCC	CMCC	qal	ptca	sg	m	NA	verb				W	nnnn	nnnn
1895560	1Qisaa	Isaiah	2	12	RWM[	RM	RM	CC	CC	qal	ptca	sg	m	NA	verb				W	nn	nn
1906061	1Qisaa	Isaiah	32	12	SPD[	SWPDJM	SWPD	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1906067	1Qisaa	Isaiah	32	12	PRH[	PRJH	PRJH	CCCM	CCCM	qal	ptca	sg	f	NA	verb					nnnn	nnnn
1913354	1Qisaa	Isaiah	50	2	<NH[	<WNH	<WNH	CCCM	CCCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1917346	1Qisaa	Isaiah	62	12	G>L[	G>WLJ	G>WL	CCCC	CCCCC	qal	ptcp	pl	m	NA	verb		J			nnnnn	nnnnn
1917351	1Qisaa	Isaiah	62	12	DRC[	DRWCH	DRWCH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn
1910091	1Qisaa	Isaiah	42	5	BR>[	BWRH	BWRH	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1910095	1Qisaa	Isaiah	42	5	NVH[	NWVJHMH	NWV	CMC	CMCMCCM	qal	ptca	pl	m	NA	verb	HMH	J		W	nnnnnnn	nnnnnnn
1910096	1Qisaa	Isaiah	42	5	RQ<[	RWQ<	RWQ<	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1910101	1Qisaa	Isaiah	42	5	NTN[	NWTN	NWTN	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1910109	1Qisaa	Isaiah	42	5	HLK[	HWLKJM	HWLK	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM		L	nnnnnn	nnnnnn
1904708	1Qisaa	Isaiah	29	11	XTM[	XTWM	XTWM	CCMC	CCMC	qal	ptcp	sg	m	NA	verb				H	nnnn	nnnn
1904713	1Qisaa	Isaiah	29	11	JD<[	JWD<	JWD<	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1904726	1Qisaa	Isaiah	29	11	XTM[	XTWM	XTWM	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn
1898111	1Qisaa	Isaiah	9	4	S>N[	S>N	S>N	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
1902010	1Qisaa	Isaiah	21	14	JCB[	JWCBJ	JWCB	CMCC	CMCCM	qal	ptca	pl	m	NA	verb		J			nnnnn	nnnnn
1902016	1Qisaa	Isaiah	21	14	NDD[	NWDD	NWDD	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1896577	1Qisaa	Isaiah	5	19	>MR[	>WMRJM	>WMR	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM		H	nnnnnn	nnnnnn
1914419	1Qisaa	Isaiah	53	7	GZZ[	GWZZJH	GWZZ	CMCC	CMCCCM	qal	ptca	pl	m	NA	verb	H	J			nnnnnn	nnnnnn
1912639	1Qisaa	Isaiah	48	13	QR>[	QWRH	QWRH	CMCM	CMCM	qal	ptca	sg		NA	verb					nnnn	nnnn
1906522	1Qisaa	Isaiah	33	24	CKN[	CWKN	CWKN	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1906527	1Qisaa	Isaiah	33	24	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	nnnn	nnnn
1906529	1Qisaa	Isaiah	33	24	NF>[	NF>	NF>	CCM	CCM	qal	ptcp	sg	m	NA	verb					nnn	nnn
1901770	1Qisaa	Isaiah	20	6	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1913441	1Qisaa	Isaiah	50	6	MRV[	MVLJM	MVL	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		L	nnnnn	nnnnn
1911626	1Qisaa	Isaiah	45	10	>MR[	>WMR	>WMR	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	nnnn	nnnn
1904818	1Qisaa	Isaiah	29	15	R>H[	R>JNW	R>J	CCM	CCMCM	qal	ptca	sg	m	NA	verb	NW				nnnnn	nnnnn
1904821	1Qisaa	Isaiah	29	15	JD<[	JD<NW	JD<	CCC	CCCCM	qal	ptca	sg	m	NA	verb	NW				nnnnn	nnnnn
1899864	1Qisaa	Isaiah	14	2	CBH[	CWBJM	CWB	CMC	CMCMC	qal	ptca	pl	m	NA	verb		JM			nnnnn	nnnnn
1899866	1Qisaa	Isaiah	14	2	CBH[	CWBJHM	CWB	CMC	CMCMCC	qal	ptca	pl	m	NA	verb	HM	J		L	nnnnnn	nnnnnn
1899868	1Qisaa	Isaiah	14	2	RDH[	RDJM	RD	CC	CCMC	qal	ptca	pl		NA	verb		JM		W	nnnn	nnnn
1899870	1Qisaa	Isaiah	14	2	NGF[	NWGFJHM	NWGF	CMCC	CMCCMCC	qal	ptca	pl	m	NA	verb	HM	J		B	nnnnnnn	nnnnnnn
1898206	1Qisaa	Isaiah	9	8	JCB[	JWCBJ	JWCBJ	CMCCM	CMCCM	qal	ptca	pl	m	NA	verb				W	nnnnn	nnnnn
1913280	1Qisaa	Isaiah	49	25	CBH[	CWBJ	CWBJ	CMCM	CMCM	qal	ptca	pl		NA	verb				W	nnnn	nnnn
1913285	1Qisaa	Isaiah	49	25	RJB[	RWBJK	RWB	CMC	CMCMC	qal	ptca	pl	m	NA	verb	K	J			nnnnn	nnnnn
1912705	1Qisaa	Isaiah	48	17	G>L[	GW>LKH	GW>L	CMCC	CMCCCM	qal	ptca	sg	m	NA	verb	KH				nnnnnn	nnnnnn
1918497	1Qisaa	Isaiah	66	5	FN>[	FWN>JKMH	FWN>	CMCC	CMCCMCCM	qal	ptca	pl	m	NA	verb	KMH	J			nnnnnnnn	nnnnnnnn
1913504	1Qisaa	Isaiah	50	10	CM<[	CWM<	CWM<	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1906247	1Qisaa	Isaiah	33	4	CQQ[	CQQ	CQQ	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
1897041	1Qisaa	Isaiah	6	11	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1907321	1Qisaa	Isaiah	36	11	CM<[	CWM<JM	CWM<	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1907336	1Qisaa	Isaiah	36	11	JCB[	JWCBJM	JWCB	CMCC	CMCCMC	qal	ptca	pl		NA	verb		JM		H	nnnnnn	nnnnnn
1896299	1Qisaa	Isaiah	5	3	JCB[	JWCBJ	JWCB	CMCC	CMCCM	qal	ptca	pl	m	NA	verb		J			nnnnn	nnnnn
1906287	1Qisaa	Isaiah	33	8	<BR[	<WBR	<WBR	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1903777	1Qisaa	Isaiah	27	6	BW>[	B>JM	B>	CC	CCMC	qal	ptca	pl	m	NA	verb		JM		H	nnnn	nnnn
1901820	1Qisaa	Isaiah	21	2	BGD[	BWGD	BWGD	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	nnnn	nnnn
1901821	1Qisaa	Isaiah	21	2	BGD[	BWGD	BWGD	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1901824	1Qisaa	Isaiah	21	2	CDD[	CWDD	CWDD	CMCC	CMCC	qal	ptca	sg	m	NA	verb				WH	nnnn	nnnn
1901825	1Qisaa	Isaiah	21	2	CDD[	CWDD	CWDD	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1912060	1Qisaa	Isaiah	46	8	PC<[	PWC<JM	PWC<	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1912997	1Qisaa	Isaiah	49	9	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM		L	nnnnnn	nnnnnn
1906338	1Qisaa	Isaiah	33	12	KSX[	KSWXJM	KSWX	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1904295	1Qisaa	Isaiah	28	18	CVP[	CWVP	CWVP	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1909482	1Qisaa	Isaiah	40	28	BR>[	BWR>	BWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1902344	1Qisaa	Isaiah	22	16	XYB[	XYBJ	XYBJ	CCCM	CCCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1902347	1Qisaa	Isaiah	22	16	XQQ[	XWQQJ	XWQQJ	CMCCM	CMCCM	qal	ptca	sg	m	NA	verb					nnnnn	nnnnn
1908156	1Qisaa	Isaiah	37	27	JCB[	JWCBJHNH	JWCB	CMCC	CMCCMCCM	qal	ptca	pl	m	NA	verb	HNH	J		W	nnnnnnnn	nnnnnnnn
1902926	1Qisaa	Isaiah	24	9	CTH[	CWTJW	C	C	CCCCC	qal	ptca	pl	m	NA	verb	W	WTJ		L	nnnnn	nnnnn
1901103	1Qisaa	Isaiah	18	5	GML[	GMWL	GMWL	CCMC	CCMC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1900415	1Qisaa	Isaiah	15	4	XLY[	XLYJ	XLY	CCC	CCCM	qal	ptcp	pl	m	NA	verb		J			nnnn	nnnn
1917775	1Qisaa	Isaiah	64	6	QR>[	QWRH	QWRH	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1913119	1Qisaa	Isaiah	49	17	BNH[	BWNJK	BWN	CMC	CMCCC	qal	ptca	pl	m	NA	verb	K	J			nnnnn	nnnnn
1916235	1Qisaa	Isaiah	59	10	MWT[	MJTJM	MJT	CMC	CMCCC	qal	ptca	pl	m	NA	verb		JM		K	nnnnn	nnnnn
1910714	1Qisaa	Isaiah	43	15	BR>[	BWR>	BWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1898689	1Qisaa	Isaiah	10	14	<ZB[	<ZBWT	<ZB	CCC	CCCMC	qal	ptcp	pl	f	NA	verb		WT			rrrrr	nnnnn
1898698	1Qisaa	Isaiah	10	14	NDD[	NWDD	NWDD	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1898701	1Qisaa	Isaiah	10	14	PYH[	PWYH	PWYH	CMCM	CMCM	qal	ptca	sg	m	NA	verb				W	nnnn	nnnn
1903980	1Qisaa	Isaiah	28	2	CVP[	CWVPJM	CWVP	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1903037	1Qisaa	Isaiah	24	17	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1918220	1Qisaa	Isaiah	65	18	BR>[	BWR>	BWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1918223	1Qisaa	Isaiah	65	18	BR>[	BWR>	BWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1906728	1Qisaa	Isaiah	34	10	<BR[	<WBR	<WBR	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1900257	1Qisaa	Isaiah	14	27	NVH[	NVWJH	NVWJH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb				H	nnnnn	nnnnn
1913195	1Qisaa	Isaiah	49	21	GLH[	GWLH	GWLH	CMCM	CMCM	qal	ptca	sg	f	NA	verb				W	nnnn	nnnn
1911428	1Qisaa	Isaiah	44	27	>MR[	>WMR	>WMR	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	nnnn	nnnn
1896866	1Qisaa	Isaiah	6	3	QR>[	QR>JM	QR>	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		W	nnnnn	nnnnn
1912194	1Qisaa	Isaiah	47	4	G>L[	G>LNW	G>L	CCC	CCCCM	qal	ptca	sg	m	NA	verb	NW				nnnnn	nnnnn
1910759	1Qisaa	Isaiah	43	19	<FH[	<WFH	<WFH	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1909985	1Qisaa	Isaiah	41	26	CM<[	CWM<	CWM<	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1895764	1Qisaa	Isaiah	3	2	CPV[	CWPV	CWPV	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1895768	1Qisaa	Isaiah	3	2	QSM[	QWSM	QWSM	CMCC	CMCC	qal	ptca	sg	m	NA	verb				W	nnnn	nnnn
1898786	1Qisaa	Isaiah	10	18	NSS[	NSS	NSS	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
1904047	1Qisaa	Isaiah	28	6	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	NA	verb				L	nnnn	nnnn
1915865	1Qisaa	Isaiah	58	6	RYY[	RYWYJM	RYWY	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1900323	1Qisaa	Isaiah	14	31	BW>[	B>	B>	CM	CM	qal	ptca	sg	m	NA	verb					nn	nn
1900326	1Qisaa	Isaiah	14	31	MDD[	MWDD	MWDD	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1912260	1Qisaa	Isaiah	47	8	JCB[	JWCBT	JWCBT	CMCCC	CMCCC	qal	ptca	sg	f	NA	verb				H	nnnnn	nnnnn
1912264	1Qisaa	Isaiah	47	8	>MR[	>WMRH	>WMRH	CMCCM	CMCCM	qal	ptca	sg	f	NA	verb				H	nnnnn	nnnnn
1898847	1Qisaa	Isaiah	10	22	XRY[	XRWY	XRWY	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn
1898848	1Qisaa	Isaiah	10	22	CVP[	CWVP	CWVP	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1914019	1Qisaa	Isaiah	51	23	<BR[	<WBRJM	<WBR	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM		L	nnnnnn	nnnnnn
1896764	1Qisaa	Isaiah	5	28	CNN[	CNWNJM	CNWN	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1896768	1Qisaa	Isaiah	5	28	DRK[	DRWKWT	DRWK	CCMC	CCMCMC	qal	ptcp	pl	f	NA	verb		WT			nnnnnn	nnnnnn
1901001	1Qisaa	Isaiah	17	14	CSH[	CWSJNW	CWS	CMC	CMCMCM	qal	ptca	pl	m	NA	verb	NW	J			nnnnnn	nnnnnn
1901005	1Qisaa	Isaiah	17	14	BZZ[	BWZZJNW	BWZZ	CMCC	CMCCMCM	qal	ptca	pl	m	NA	verb	NW	J		L	nnnnnnn	nnnnnnn
1912353	1Qisaa	Isaiah	47	12	XBR[	XWBRJK	XWBR	CMCC	CMCCCC	qal	ptca	pl	m	NA	verb	K	J		B	nnnnnn	nnnnnn
1902795	1Qisaa	Isaiah	24	1	BQQ[	BWQQ	BWQQ	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1902799	1Qisaa	Isaiah	24	1	BLQ[	BWLQH	BWLQ	CMCC	CMCCM	qal	ptca	sg	m	NA	verb	H			W	nnnnn	nnnnn
1902805	1Qisaa	Isaiah	24	1	JCB[	JWCBJH	JWCB	CMCC	CMCCCM	qal	ptca	pl	m	NA	verb	H	J			nnnnnn	nnnnnn
1912882	1Qisaa	Isaiah	49	5	JYR[	JWYRK	JWYR	CMCC	CMCCC	qal	ptca	sg	m	NA	verb	K				nnnnn	nnnnn
1903669	1Qisaa	Isaiah	26	21	JY>[	JY>	JY>	CCM	CCM	qal	ptca	sg	m	NA	verb					nnn	nnn
1903675	1Qisaa	Isaiah	26	21	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1903690	1Qisaa	Isaiah	26	21	HRG[	HRWGJH	HRWG	CCMC	CCMCCM	qal	ptcp	pl	m	NA	verb	H	J			nnnnnn	nnnnnn
1911080	1Qisaa	Isaiah	44	11	XBR[	XWBRJW	XWBR	CMCC	CMCCCC	qal	ptca	pl	m	NA	verb	W	J			nnnnnn	nnnnnn
1910510	1Qisaa	Isaiah	43	3	G>L[	GW>LK	GW>L	CMCC	CMCCC	qal	ptca	sg		NA	verb	K				nnnnn	nnnnn
1900556	1Qisaa	Isaiah	16	4	CDD[	CWDD	CWDD	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1900564	1Qisaa	Isaiah	16	4	RMS[	RWMS	RWMS	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1904204	1Qisaa	Isaiah	28	14	MCL[	MCLJ	MCL	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nnnn	nnnn
1902870	1Qisaa	Isaiah	24	5	JCB[	JWCBJH	JWCB	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb	H	J			nnnnnn	nnnnnn
1917957	1Qisaa	Isaiah	65	6	KTB[	KTWBH	KTWBH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn
1910373	1Qisaa	Isaiah	42	22	BZZ[	BZWZ	BZWZ	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn
1910375	1Qisaa	Isaiah	42	22	CSH[	CSWJ	CSWJ	CCCM	CCCM	qal	ptcp	sg	m	NA	verb				W	nnnn	nnnn
1910395	1Qisaa	Isaiah	42	22	>MR[	>WMR	>WMR	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1901357	1Qisaa	Isaiah	19	11	J<Y[	JW<YJ	JW<Y	CMCC	CMCCM	qal	ptca	pl	m	NA	verb		J			nnnnn	nnnnn
1909753	1Qisaa	Isaiah	41	14	G>L[	GW>LKH	GW>L	CMCC	CMCCCM	qal	ptca	sg	m	NA	verb	KH			W	nnnnnn	nnnnnn
1907023	1Qisaa	Isaiah	35	10	PDH[	PDWJJ	PDWJJ	CCMCM	CCMCM	qal	ptcp	pl	m	NA	verb				W	nnnnn	nnnnn
1905296	1Qisaa	Isaiah	30	16	RDP[	RWDPJKM	RWDP	CMCC	CMCCMCC	qal	ptca	pl	m	NA	verb	KM	J			nnnnnnn	nnnnnnn
1916751	1Qisaa	Isaiah	60	16	G>L[	GW>LK	GW>L	CMCC	CMCCC	qal	ptca	sg	m	NA	verb	K			W	nnnnn	nnnnn
1897173	1Qisaa	Isaiah	7	3	KBS[	KWBS	KWBS	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1900106	1Qisaa	Isaiah	14	19	HRG[	HRWGJM	HRWG	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn
