tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
1984750	4Q33	Deuteronomy	27	1	CMR[	CMR	CMR	CCC	CCC	qal	infa	NA		NA	verb					nrr	nnn	שמר		noH	3	f32_35	0	0	0	0	nrr	nnn	first		0
1985347	4Q34	Deuteronomy	25	17	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	זכור		noH	3	f6_9	0	0	0	0	rrrr	nnnn	first		0
1986004	4Q35	Deuteronomy	1	16	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	שמע		noH	13	f1	0	0	0	0	rrr	nnn	first		0
1988573	4Q37	Deuteronomy	11	13	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	שמע		noH	13	8	0	0	0	0	rrr	nnn	first		0
1988794	4Q37	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrnn	nnnn	זכור		noH	9	10	0	0	0	0	rrnn	nnnn	first		0
1989322	4Q38	Deuteronomy	11	13	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	שמע		noH	13	f2	0	0	0	0	rrr	nnn	first		0
1990248	4Q38a	Deuteronomy	27	1	CMR[	CMR	CMR	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	שמר		noH	4	f6_7	0	0	0	0	rrr	nnn	first		0
1990322	4Q38b	Deuteronomy	30	18	>BD[	>BD	>BD	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	אבד		noH	4	f1	0	0	0	0	nnn	nnn	first		0
1991356	4Q41	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמור		noH	9	3	0	0	0	0	nnnn	nnnn	first		0
1993176	4Q45	Deuteronomy	7	18	ZKR[	ZKR	ZKR	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	זכר		noH	4	f5_6	0	0	0	0	rrr	nnn	first		0
1993765	4Q45	Deuteronomy	14	21	MKR[	MKR	MKR	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	מכר		noH	3	f21i_22	0	0	0	0	rrr	nnn	first		0
1993857	4Q45	Deuteronomy	15	5	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שמוע		noH	2	f25	0	0	0	0	rrrr	nnnn	first		0
1993956	4Q45	Deuteronomy	15	10	NTN[	NTN	NTN	CCC	CCC	qal	infa	NA		NA	verb					rrn	nnn	נתן		noH	5	f21ii	0	0	0	0	rrn	nnn	first		0
1995126	4Q47	Joshua	6	9	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	הלוך		noH	8	f3_8	0	0	0	0	rrrr	nnnn	first		0
1995128	4Q47	Joshua	6	9	TQ<[	TQW<	TQW<	CCMC	CCMC	qal	infa	NA		NA	verb				W	rrrr	nnnn	תקוע		noH	8	f3_8	0	1	0	0	rrrr	nnnn	first		0
1997295	4Q51	1_Samuel	2	10	JD<[	JD<	JD<	CCC	CCC	qal	infa	NA		NA	verb				W	rrr	nnn	ידע		noH	32	2a_d	0	1	0	0	rrr	nnn	first		0
1997577	4Q51	1_Samuel	2	25	XV>[	XVW>	XVW>	CCMM	CCMM	qal	infa	NA		NA	verb					nnnn	nnnn	חטוא		noH	18	3a_e	0	0	0	0	nnnn	nnnn	first		0
1997602	4Q51	1_Samuel	2	25	XPY[	XPY	XPY	CCC	CCC	qal	infa	NA		NA	verb					rrn	nnn	חפץ		noH	19	3a_e	0	0	0	0	rrn	nnn	first		0
1997651	4Q51	1_Samuel	2	28	BXR[	BXWR	BXWR	CCMC	CCMC	qal	infa	NA		NA	verb				W	rrrr	nnnn	בחור		noH	24	3a_e	0	1	0	0	rrrr	nnnn	first		0
1998499	4Q51	1_Samuel	6	8	HLK[	HLK	HLK	CCC	CCC	qal	infa	NA	m	NA	verb				W	rrr	nnn	הלך		noH	22	6a_b	0	1	0	0	rrr	nnn	first		0
2000368	4Q51	1_Samuel	14	29	<KR[	<KWR	<KWR	CCMC	CCMC	qal	infa	NA	m	NA	verb					nnnn	nnnn	עכור		noH	3	f3_5	0	0	0	0	nnnn	nnnn	first		0
2000389	4Q51	1_Samuel	14	30	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	אכול		noH	4	f3_5	0	0	0	0	rrrr	nnnn	first		0
2001324	4Q51	1_Samuel	24	21	MLK[	MLK	MLK	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	מלך		noH	11	f26_27	0	0	0	0	rrr	nnn	first		0
2002131	4Q51	1_Samuel	28	1	JD<[	JDW<	JDW<	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	ידוע		noH	10	f43	0	0	0	0	nnnn	nnnn	first		0
2004019	4Q51	2_Samuel	4	11	HRG[	HRG	HRG	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	הרג		noH	4	f61ii+63_64a_b+65_67	0	0	0	0	nnn	nnn	first		0
2004265	4Q51	2_Samuel	5	10	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	הלוך		noH	21	f61ii+63_64a_b+65_67	0	0	0	0	rrrr	nnnn	first		0
2004425	4Q51	2_Samuel	5	19	NTN[	NTWN	NTWN	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	נתון		noH	32	f61ii+63_64a_b+65_67	0	0	0	0	rrrr	nnnn	first		0
2006603	4Q51	2_Samuel	13	19	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	הלוך		noH	10	f102ii+103_106i+107_109a_b	0	0	0	0	rrrr	nnnn	first		0
2006605	4Q51	2_Samuel	13	19	Z<Q[	Z<Q	Z<Q	CCC	CCC	qal	infa	NA	f	NA	verb				W	rrr	nnn	זעק		noH	10	f102ii+103_106i+107_109a_b	0	1	0	0	rrr	nnn	first		0
2007864	4Q51	2_Samuel	16	13	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					rnrr	nnnn	הלוך		noH	5	f120	0	0	0	0	rnrr	nnnn	first		0
2007868	4Q51	2_Samuel	16	13	SQL[	SQL	SQL	CCC	CCC	qal	infa	NA	m	NA	verb				W	rrr	nnn	סקל		noH	5	f120	0	1	0	0	rrr	nnn	first		0
2008189	4Q51	2_Samuel	18	2	JY>[	JYW>	JYW>	CCCM	CCCM	qal	infa	NA		NA	verb					rrrr	nnnn	יצוא		noH	7	f128_132	0	0	0	0	rrrr	nnnn	first		0
2012199	4Q52	1_Samuel	23	10	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	שמע		noH	2	f10_23	0	0	0	0	nnn	nnn	first		0
2015224	4Q55	Isaiah	20	2	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	18	f10_11i+12_14	0	0	0	0	nnnn	nnnn	first		0
2015382	4Q55	Isaiah	21	5	<RK[	<RK	<RK	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	ערך		noH	26	f10_11i+12_14	0	0	0	0	rrr	nnn	first		0
2015388	4Q55	Isaiah	21	5	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	אכול		noH	26	f10_11i+12_14	0	0	0	0	rrrr	nnnn	first		0
2015583	4Q55	Isaiah	22	13	HRG[	HRG	HRG	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	הרג		noH	13	f11ii+15	0	0	0	0	rrr	nnn	first		0
2015586	4Q55	Isaiah	22	13	CXV[	CXV	CXV	CCC	CCC	qal	infa	NA		NA	verb				W	rrr	nnn	שחט		noH	13	f11ii+15	0	1	0	0	rrr	nnn	first		0
2015588	4Q55	Isaiah	22	13	>KL[	>KL	>KL	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	אכל		noH	13	f11ii+15	0	0	0	0	rrr	nnn	first		0
2015593	4Q55	Isaiah	22	13	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	אכול		noH	13	f11ii+15	0	0	0	0	rrrr	nnnn	first		0
2015669	4Q55	Isaiah	22	18	YNP[	YNWP	YNWP	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	צנוף		noH	18	f11ii+15	0	0	0	0	nnnn	nnnn	first		0
2016407	4Q56	Isaiah	3	16	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	הלוך		noH	12	f3i	0	0	0	0	rrrr	nnnn	first		0
2016409	4Q56	Isaiah	3	16	VPP[	VPP	VPP	CCC	CCC	qal	infa	NA		NA	verb				W	rrr	nnn	טפף		noH	12	f3i	0	1	0	0	rrr	nnn	first		0
2017713	4Q56	Isaiah	19	22	NGP[	NGP	NGP	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	נגף		noH	31	f10_13	0	0	0	0	rrr	nnn	first		0
2017715	4Q56	Isaiah	19	22	RP>[	RPW>	RPW>	CCMM	CCMM	qal	infa	NA		NA	verb				W	rrrr	nnnn	רפוא		noH	31	f10_13	0	1	0	0	rrrr	nnnn	first		0
2017833	4Q56	Isaiah	20	2	HLK[	HLK	HLK	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	הלך		noH	40	f10_13	0	0	0	0	nnn	nnn	first		0
2018502	4Q56	Isaiah	37	30	>KL[	>KL	>KL	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	אכל		noH	2	f22_23	0	0	0	0	nnn	nnn	first		0
2018524	4Q56	Isaiah	37	30	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA	m	NA	verb				W	nnnn	nnnn	אכול		noH	3	f22_23	0	1	0	0	nnnn	nnnn	first		0
2019616	4Q56	Isaiah	48	8	BGD[	BGWD	BGWD	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	בגוד		noH	7	f33ii	0	0	0	0	rrrr	nnnn	first		0
2020939	4Q57	Isaiah	22	13	HRG[	HRG	HRG	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	הרג		noH	27	f9i	0	0	0	0	rrr	nnn	first		0
2020942	4Q57	Isaiah	22	13	CXV[	CXV	CXV	CCC	CCC	qal	infa	NA		NA	verb				W	rrr	nnn	שחט		noH	27	f9i	0	1	0	0	rrr	nnn	first		0
2020944	4Q57	Isaiah	22	13	>KL[	>KL	>KL	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	אכל		noH	27	f9i	0	0	0	0	rrr	nnn	first		0
2020949	4Q57	Isaiah	22	13	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	אכול		noH	27	f9i	0	0	0	0	nnnn	nnnn	first		0
2021405	4Q57	Isaiah	24	19	PRR=[	PWR	PWR	CMC	CMC	qal	infa	NA		NA	verb					rrr	nnn	פור		noH	6	f13	0	0	0	0	rrr	nnn	first		0
2021457	4Q57	Isaiah	24	22	>SP[	>SWP	>SWP	CCMC	CCMC	qal	infa	sg		NA	verb					nnnn	nnnn	אסוף		noH	9	f13	0	0	0	0	nnnn	nnnn	first		0
2023445	4Q57	Isaiah	55	2	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שמוע		noH	12	f44_47	0	0	0	0	rrrr	nnnn	first		0
2024078	4Q58	Isaiah	48	8	BGD[	BGWD	BGWD	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	בגוד		noH	17	3	0	0	0	0	rrrr	nnnn	first		0
2025327	4Q58	Isaiah	58	7	PRS[	PRS	PRS	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	פרס		noH	22	12	0	0	0	0	nnn	nnn	first		0
2027173	4Q60	Isaiah	7	16	M>S[	M>S	M>S	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	מאס		noH	24	f12i	0	0	0	0	rrr	nnn	first		0
2027177	4Q60	Isaiah	7	16	BXR[	BXR	BXR	CCC	CCC	qal	infa	NA		NA	verb				W	rrr	nnn	בחר		noH	24	f12i	0	1	0	0	rrr	nnn	first		0
2027540	4Q60	Isaiah	22	18	YNP[	YNWP	YNWP	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	צנוף		noH	6	f17	0	0	0	0	nnnn	nnnn	first		0
2028187	4Q61	Isaiah	42	20	PQX[	PQWX	PQWX	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	פקוח		noH	7	f1_8	0	0	0	0	rrrr	nnnn	first		0
2028259	4Q61	Isaiah	42	24	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	הלוך		noH	11	f1_8	0	0	0	0	rrrr	nnnn	first		0
2028859	4Q64	Isaiah	28	28	>DC[	>DWC	>DWC	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	אדוש		noH	3	f1_5	0	0	0	0	rrrr	nnnn	first		0
2030150	4Q70	Jeremiah	8	13	>SP[	>SP	>SP	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	אסף		noH	18	f3+4i+5_7	0	0	0	0	rrr	nnn	first		0
2031017	4Q70	Jeremiah	12	16	LMD[	LMD	LMD	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	למד		noH	5	f17_20	0	0	0	0	nnn	nnn	first		0
2031054	4Q70	Jeremiah	12	17	NTC[	NTWC	NTWC	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	נתוש		noH	1	f21_22i	0	0	0	0	nnnn	nnnn	first		0
2031064	4Q70	Jeremiah	13	1	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	2	f21_22i	0	0	0	0	nnnn	nnnn	first		0
2031221	4Q70	Jeremiah	14	5	<ZB[	<ZWB	<ZWB	CCMC	CCMC	qal	infa	NA		NA	verb				W	rrnr	nnnn	עזוב		noH	1	f22ii	0	1	0	0	rrnr	nnnn	first		0
2031459	4Q70	Jeremiah	17	19	HLK[	HWLWK	HWLWK	CMCMC	CMCMC	qal	infa	NA		NA	verb					nnnnn	nnnnn	הולוך		noH	9	f26_28	0	0	0	0	nnnnn	nnnnn	first		0
2031574	4Q70	Jeremiah	17	24	CM<[	CMW<	CMW<	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמוע		noH	14	f26_28	0	0	0	0	nnnn	nnnn	first		0
2031868	4Q70	Jeremiah	19	1	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	הלוך		noH	13	f29	0	0	0	0	rrrr	nnnn	first		0
2032271	4Q70	Jeremiah	22	14	MCX[	MCWX	MCWX	CCMC	CCMC	qal	infa	NA		NA	verb				W	rrrr	nnnn	משוח		noH	29	f32ii_35	0	1	0	0	rrrr	nnnn	first		0
2032453	4Q71	Jeremiah	9	23	JD<[	JD<	JD<	CCC	CCC	qal	infa	NA		NA	verb				W	rrr	nnn	ידע		noH	2	f1	0	1	0	0	rrr	nnn	first		0
2032615	4Q71	Jeremiah	10	5	NF>[	NFW>	NFW>	CCMM	CCMM	qal	infa	NA		NA	verb					rrrr	nnnn	נשוא		noH	7	f1	0	0	0	0	rrrr	nnnn	first		0
2033091	4Q72	Jeremiah	9	3	<QB[	<QWB	<QWB	CCMC	CCMC	qal	infa	NA		NA	verb					nnnr	nnnn	עקוב		noH	9	f4_5	0	0	0	0	nnnr	nnnn	first		0
2033664	4Q72	Jeremiah	22	14	QR<[	QRW<	QRW<	CCMC	CCMC	qal	infa	NA	m	NA	verb					nnnn	nnnn	קרוע		noH	13	f14_18	0	0	0	0	nnnn	nnnn	first		0
2033672	4Q72	Jeremiah	22	14	MCX[	MCWX	MCWX	CCMC	CCMC	qal	infa	NA		NA	verb				W	rrrr	nnnn	משוח		noH	13	f14_18	0	1	0	0	rrrr	nnnn	first		0
2033772	4Q72	Jeremiah	22	19	SXB[	SXWB	SXWB	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	סחוב		noH	4	f19_21	0	0	0	0	nnnn	nnnn	first		0
2034590	4Q72	Jeremiah	31	2	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	16	f34ii+36_43	0	0	0	0	nnnn	nnnn	first		0
2034872	4Q72	Jeremiah	31	20	ZKR[	ZKR	ZKR	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	זכר		noH	9	f47_48ii+51_54	0	0	0	0	rrr	nnn	first		0
2035376	4Q72b	Jeremiah	50	4	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	הלוך		noH	1	f1	0	0	0	0	rrrr	nnnn	first		0
2036100	4Q73	Ezekiel	23	46	NTN[	NTN	NTN	CCC	CCC	qal	infa	NA		NA	verb				W	nnr	nnn	נתן		noH	4	f3ii	0	1	0	0	nnr	nnn	first		0
2037584	4Q77	Zephaniah	1	2	>SP[	>SP	>SP	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	אסף		noH	1	f1	0	0	0	0	nnn	nnn	first		0
2037976	4Q78	Hosea	4	2	RYX[	RYX	RYX	CCC	CCC	qal	infa	NA		NA	verb				W	rrr	nnn	רצח		noH	1	f4_7	0	1	0	0	rrr	nnn	first		0
2037978	4Q78	Hosea	4	2	GNB[	GNB	GNB	CCC	CCC	qal	infa	NA		NA	verb				W	rrr	nnn	גנב		noH	1	f4_7	0	1	0	0	rrr	nnn	first		0
2037980	4Q78	Hosea	4	2	N>P[	N>P	N>P	CCC	CCC	qal	infa	NA		NA	verb				W	rrr	nnn	נאף		noH	1	f4_7	0	1	0	0	rrr	nnn	first		0
2039510	4Q78	Amos	3	5	LKD[	LKWD	LKWD	CCMC	CCMC	qal	infa	NA		NA	verb				W	nnnn	nnnn	לכוד		noH	8	f21_23	0	1	0	0	nnnn	nnnn	first		0
2040277	4Q79	Hosea	1	6	NF>[	NF>	NF>	CCM	CCM	qal	infa	NA		NA	verb					rrr	nnn	נשא		noH	1	f1_2	0	0	0	0	rrr	nnn	first		0
2042687	4Q82	Hosea	10	4	KRT[	KRT	KRT	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	כרת		noH	13	f15_26	0	0	0	0	rrr	nnn	first		0
2046420	4Q82	Micah	2	4	CDD[	CDWD	CDWD	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שדוד		noH	11	f91ii+93_94i	0	0	0	0	rrrr	nnnn	first		0
2053944	4Q98	Psalms	35	16	XRQ[	XRQ	XRQ	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	חרק		noH	7	2	0	0	0	0	rrr	nnn	first		0
2054855	4Q99	Job	37	2	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	שמע		noH	11	f16ii	0	0	0	0	nnn	nnn	first		0
2057588	4Q111	Lamentations	1	8	XV>[	XVW>	XVW>	CCMM	CCMM	qal	infa	NA		NA	verb					nnnn	nnnn	חטוא		noH	5	2	0	0	0	0	nnnn	nnnn	first		0
2062886	4Q128	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שמור		noH	6	f1	0	0	0	0	rrrr	nnnn	first		0
2063672	4Q128	Deuteronomy	11	13	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	שמע		noH	37	f1	0	0	0	0	rrr	nnn	first		0
2064037	4Q128	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnr	nnnn	זכור		noH	52	f1	0	0	0	0	nnnr	nnnn	first		0
2064350	4Q129	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שמור		noH	6	f1R	0	0	0	0	rrrr	nnnn	first		0
2065106	4Q130	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	זכור		noH	2	f1	0	0	0	0	rrrr	nnnn	first		0
2065517	4Q130	Deuteronomy	11	13	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	שמע		noH	19	f1	0	0	0	0	rrr	nnn	first		0
2066287	4Q134	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שמור		noH	18	f1	0	0	0	0	rrrr	nnnn	first		0
2067296	4Q136	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	זכור		noH	11	f1	0	0	0	0	nnnn	nnnn	first		0
2067730	4Q137	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמור		noH	19	f1	0	0	0	0	nnnn	nnnn	first		0
2068854	4Q139	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שמור		noH	4	f1	0	0	0	0	rrrr	nnnn	first		0
2069264	4Q140	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	זכור		noH	9	f1	0	0	0	0	rrrr	nnnn	first		0
2069922	4Q142	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שמור		noH	7	f1	0	0	0	0	rrrr	nnnn	first		0
2070306	4Q144	Deuteronomy	11	13	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	שמע		noH	6	f1R	0	0	0	0	rrr	nnn	first		0
2070581	4Q145	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	זכור		noH	2	f1R	0	0	0	0	rrrr	nnnn	first		0
2070824	4Q149	Exodus	20	8	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	זכור		noH	2	f1	0	0	0	0	rrrr	nnnn	first		0
2071724	4Q154	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	זכור		noH	3	f1	0	0	0	0	nnnn	nnnn	first		0
2072098	5Q1	Deuteronomy	7	18	ZKR[	ZKR	ZKR	CCC	CCC	qal	infa	NA		NA	verb					rnn	nnn	זכר		noH	3	1	0	0	0	0	rnn	nnn	first		0
2072503	5Q1	Deuteronomy	8	19	CKX[	CKX	CKX	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	שכח		noH	11	2	0	0	0	0	rrr	nnn	first		0
2072530	5Q1	Deuteronomy	8	19	>BD[	>BD	>BD	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	אבד		noH	12	2	0	0	0	0	rrr	nnn	first		0
2076052	8Q2	Psalms	17	5	TMK[	TMK	TMK	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	תמך		noH	1	f1_6	0	0	0	0	nnn	nnn	first		0
2076251	8Q3	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	זכור		noH	3	f1_11i	0	0	0	0	rrrr	nnnn	first		0
2076568	8Q3	Deuteronomy	11	13	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	שמע		noH	24	f1_11i	0	0	0	0	nnn	nnn	first		0
2077471	8Q3	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמור		noH	23	f17_25	0	0	0	0	nnnn	nnnn	first		0
2078608	8Q4	Deuteronomy	11	13	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					rrr	nnn	שמע		noH	32	f1	0	0	0	0	rrr	nnn	first		0
2081108	11Q1	Leviticus	27	13	G>L[	G>L	G>L	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	גאל		noH	2	6	0	0	0	0	nnn	nnn	first		0
2081229	11Q1	Leviticus	27	19	G>L[	G>L	G>L	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	גאל		noH	9	6	0	0	0	0	nnn	nnn	first		0
2083717	11Q5	Psalms	126	6	HLK[	HLWK	HLWK	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	הלוך		noH	14	4	0	0	0	0	nnnn	nnnn	first		0
2086635	11Q5	2_Samuel	23	7	FRP[	FRWPP	FRWPP	CCMCC	CCMCC	qal	infa	NA		NA	verb					nnnnn	nnnnn	שרופף		noH	1	27	0	0	0	0	nnnnn	nnnnn	first		0
2088680	Xq1	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	זכור		noH	9	1	0	0	0	0	nnnn	nnnn	first		0
2089697	Xq3	Deuteronomy	5	12	CMR[	CMWR	CMWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	שמור		noH	19	1	0	0	0	0	nnnn	nnnn	first		0
2090789	Mur2	Deuteronomy	15	2	CMV[	CMWV	CMWV	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	שמוט		noH	1	f3	0	0	0	0	rrrr	nnnn	first		0
2091000	Mur4	Exodus	13	3	ZKR[	ZKWR	ZKWR	CCMC	CCMC	qal	infa	NA		NA	verb					nnnn	nnnn	זכור		noH	10	f1	0	0	0	0	nnnn	nnnn	first		0
2091322	Mur4	Deuteronomy	11	13	CM<[	CM<	CM<	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	שמע		noH	76	f1	0	0	0	0	nnn	nnn	first		0
2091639	Mur88	Joel	2	26	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	אכול		noH	8	2	0	0	0	0	rrrr	nnnn	first		0
2091641	Mur88	Joel	2	26	FB<[	FBW<	FBW<	CCMC	CCMC	qal	infa	NA		NA	verb				W	rrrr	nnnn	שבוע		noH	8	2	0	1	0	0	rrrr	nnnn	first		0
2094951	Mur88	Micah	2	4	CDD[	CDWD	CDWD	CCMC	CCMC	qal	infa	NA		NA	verb					rnnn	nnnn	שדוד		noH	21	12	0	0	0	0	rnnn	nnnn	first		0
2095077	Mur88	Micah	2	12	>SP[	>SP	>SP	CCC	CCC	qal	infa	NA		NA	verb					nnn	nnn	אסף		noH	30	12	0	0	0	0	nnn	nnn	first		0
2096707	Mur88	Nahum	2	2	NYR[	NYWR	NYWR	CCMC	CCMC	qal	infa	NA		NA	verb					rrrr	nnnn	נצור		noH	27	16	0	0	0	0	rrrr	nnnn	first		0
2097121	Mur88	Nahum	3	13	PTX[	PTWX	PTWX	CCMC	CCMC	qal	infa	NA		NA	verb					rrnn	nnnn	פתוח		noH	22	17	0	0	0	0	rrnn	nnnn	first		0
2098959	Mur88	Haggai	1	6	>KL[	>KWL	>KWL	CCMC	CCMC	qal	infa	NA		NA	verb					nrrr	nnnn	אכול		noH	30	21	0	0	0	0	nrrr	nnnn	first		0
