tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons
1903633	1Qisaa	Isaiah	26	19	MWT[	MJTJK	MJT			qal	ptca	pl	m	NA	verb	K	J			nnnnn	nnnnn	מיתיך
1903639	1Qisaa	Isaiah	26	19	CKN[	CWKNJ	CWKN			qal	ptca	pl	m	NA	verb		J			nnnnn	nnnnn	שוכני
1899143	1Qisaa	Isaiah	11	6	NHG[	NHG	NHG			qal	ptca	sg	m	NA	verb					nnn	nnn	נהג
1898847	1Qisaa	Isaiah	10	22	XRY[	XRWY	XRWY			qal	ptcp	sg	m	NA	verb					nnnn	nnnn	חרוץ
1898848	1Qisaa	Isaiah	10	22	CVP[	CWVP	CWVP			qal	ptca	sg	m	NA	verb					nnnn	nnnn	שוטף
1914019	1Qisaa	Isaiah	51	23	<BR[	<WBRJM	<WBR			qal	ptca	pl	m	NA	verb		JM		L	nnnnnn	nnnnnn	עוברים
1896764	1Qisaa	Isaiah	5	28	CNN[	CNWNJM	CNWN			qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	שנונים
1896768	1Qisaa	Isaiah	5	28	DRK[	DRWKWT	DRWK			qal	ptcp	pl	f	NA	verb		WT			nnnnnn	nnnnnn	דרוכות
1917890	1Qisaa	Isaiah	65	2	SRR[	SWRH	SWRH			qal	ptca	sg	m	NA	verb					nnnn	nnnn	סורה
1917892	1Qisaa	Isaiah	65	2	HLK[	HWLKJM	HWLK			qal	ptca	pl	m	NA	verb		JM		H	nnnnnn	nnnnnn	הולכים
1901001	1Qisaa	Isaiah	17	14	CSH[	CWSJNW	CWS			qal	ptca	pl	m	NA	verb	NW	J			nnnnnn	nnnnnn	שוסינו
1901005	1Qisaa	Isaiah	17	14	BZZ[	BWZZJNW	BWZZ			qal	ptca	pl	m	NA	verb	NW	J		L	nnnnnnn	nnnnnnn	בוזזינו
1914147	1Qisaa	Isaiah	52	8	YPH[	YWPJK	YWP			qal	ptca	pl	m	NA	verb	K	J			nnnnn	nnnnn	צופיך
1904970	1Qisaa	Isaiah	29	24	T<H[	TW<J	TW<			qal	ptca	pl	m	NA	verb		J			nnnn	nnnn	תועי
1904974	1Qisaa	Isaiah	29	24	RGN[	RWGNJM	RWGN			qal	ptca	pl	m	NA	verb		JM		W	nnnnnn	nnnnnn	רוגנים
1899206	1Qisaa	Isaiah	11	10	<MD[	<MD	<MD			qal	ptca	sg	m	NA	verb					nnn	nnn	עמד
1910510	1Qisaa	Isaiah	43	3	G>L[	GW>LK	GW>L			qal	ptca	sg		NA	verb	K				nnnnn	nnnnn	גואלך
1919685	1Q8	Isaiah	16	10	DRK[	DRK	DRK			qal	ptca	sg	m	NA	verb				H	rrr	nnn	דרך
1925690	1Q8	Isaiah	59	4	QR>[	QWR>	QWR>			qal	ptca	sg	m	NA	verb					nnnn	nnnn	קורא
1926093	1Q8	Isaiah	60	16	G>L[	GW>LK	GW>L			qal	ptca	sg	m	NA	verb	K			W	nnnnn	nnnnn	גואלך
1921020	1Q8	Isaiah	29	8	>KL[	>WKL	>WKL			qal	ptca	sg	m	NA	verb					rrrr	nnnn	אוכל
1927697	1Q8	Isaiah	66	24	PC<[	PC<JM	PC<			qal	ptca	pl	m	NA	verb		JM		H	rrrrr	nnnnn	פשעים
1924236	1Q8	Isaiah	51	11	PDH[	PDWJ	PDW			qal	ptcp	pl	m	NA	verb		J		W	nnnn	nnnn	פדוי
1922996	1Q8	Isaiah	45	9	RJB[	RB	RB			qal	ptca	sg	m	NA	verb					rr	nn	רב
1922998	1Q8	Isaiah	45	9	JYR[	JYRW	JYR			qal	ptca	sg	m	NA	verb	W				rrrr	nnnn	יצרו
1923007	1Q8	Isaiah	45	9	JYR[	JWYRW	JWYR			qal	ptca	sg	m	NA	verb	W			L	nnnnn	nnnnn	יוצרו
1925289	1Q8	Isaiah	57	19	BR>[	BWR>	BWR>			qal	ptca	sg	m	NA	verb					rrrr	nnnn	בורא
1920401	1Q8	Isaiah	24	18	NWS[	NS	NS			qal	ptca	sg	m	NA	verb				H	rr	nn	נס
1920412	1Q8	Isaiah	24	18	<LH[	<WLH	<WLH			qal	ptca	sg	m	NA	verb				WH	nnnn	nnnn	עולה
1927252	1Q8	Isaiah	66	4	<NH[	<WNH	<WNH			qal	ptca	sg	m	NA	verb					nnnn	nnnn	עונה
1921208	1Q8	Isaiah	30	24	<BD[	<BDJ	<BD			qal	ptca	pl	m	NA	verb		J			nnnn	nnnn	עבדי
1921215	1Q8	Isaiah	30	24	ZRH[	ZRH	ZRH			qal	ptca	sg	m	NA	verb					rrr	nnn	זרה
1926468	1Q8	Isaiah	63	1	BW>[	B>	B>			qal	ptca	sg	m	NA	verb					rr	nn	בא
1926476	1Q8	Isaiah	63	1	HDR[	HDWR	HDWR			qal	ptcp	sg	m	NA	verb					nnnn	nnnn	הדור
1926479	1Q8	Isaiah	63	1	Y<H[	Y<H	Y<H			qal	ptca	sg	m	NA	verb					rrn	nnn	צעה
1927111	1Q8	Isaiah	65	23	BRK[	BRKJ	BRK			qal	ptcp	pl	m	NA	verb		J			nnnn	nnnn	ברכי
1926549	1Q8	Isaiah	63	5	SMK[	SWMK	SWMK			qal	ptca	sg	m	NA	verb					nnrr	nnnn	סומך
1923422	1Q8	Isaiah	47	10	R>H[	R>NJ	R>			qal	ptca	sg	m	NA	verb	NJ				rrrr	nnnn	ראני
1927400	1Q8	Isaiah	66	12	NVH[	NWVH	NWVH			qal	ptca	sg	m	NA	verb					nnnr	nnnn	נוטה
1927408	1Q8	Isaiah	66	12	CVP[	CWVP	CWVP			qal	ptca	sg	m	NA	verb					rrrr	nnnn	שוטף
1923746	1Q8	Isaiah	49	6	NYR[	NYWRJ	NYWR			qal	ptcp	pl	m	NA	verb		J		W	nnnnn	nnnnn	נצורי
