tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons
1913356	1Qisaa	Isaiah	50	2	QYR[	QYWR	QYWR			qal	infa	NA		NA	verb				H	nnnn	nnnn	קצור
1915384	1Qisaa	Isaiah	57	2	HLK[	HLWK	HLWK			qal	infa	NA	m	NA	verb					nnnn	nnnn	הלוך
1909516	1Qisaa	Isaiah	40	30	KCL[	KCWL	KCWL			qal	infa	NA		NA	verb					nnnn	nnnn	כשול
1904463	1Qisaa	Isaiah	28	28	>DC[	HDC	HDC			qal	infa	NA		NA	verb					nnn	nnn	הדש
1905813	1Qisaa	Isaiah	31	5	GNN[	GNWN	GNWN			qal	infa	NA		NA	verb					nnnn	nnnn	גנון
1905817	1Qisaa	Isaiah	31	5	PSX[	PSX	PSX			qal	infa	NA		NA	verb				W	nnn	nnn	פסח
1926015	1Q8	Isaiah	60	12	XRB[	XRWB	XRWB			qal	infa	NA		NA	verb					nnnn	nnnn	חרוב
1920232	1Q8	Isaiah	22	17	<VH=[	<VH	<VH			qal	infa	NA		NA	verb					rrr	nnn	עטה
1924729	1Q8	Isaiah	55	2	CM<[	CMW<	CMW<			qal	infa	NA		NA	verb					nnnn	nnnn	שמוע
1925470	1Q8	Isaiah	58	7	PRS[	PRWS	PRWS			qal	infa	NA		NA	verb					nnnn	nnnn	פרוס
1920148	1Q8	Isaiah	22	13	HRG[	HRG	HRG			qal	infa	NA		NA	verb					nnn	nnn	הרג
1920151	1Q8	Isaiah	22	13	CXV[	CXV	CXV			qal	infa	NA		NA	verb				W	nrr	nnn	שחט
1920153	1Q8	Isaiah	22	13	>KL[	>KWL	>KWL			qal	infa	NA		NA	verb					rrrr	nnnn	אכול
1920156	1Q8	Isaiah	22	13	CTH[	CTWT	CTWT			qal	infa	NA		NA	verb				W	rrrr	nnnn	שתות
1920158	1Q8	Isaiah	22	13	>KL[	>KWL	>KWL			qal	infa	NA		NA	verb					rrrr	nnnn	אכול
1920160	1Q8	Isaiah	22	13	CTH[	CTW	CTW			qal	infa	NA		NA	verb				W	rrr	nnn	שתו
1920430	1Q8	Isaiah	24	19	R<H[	RW<	RW<			qal	infa	NA	f	NA	verb					nnn	nnn	רוע
1920433	1Q8	Isaiah	24	19	PRR=[	PWR	PWR			qal	infa	NA		NA	verb					rrr	nnn	פור
1920436	1Q8	Isaiah	24	19	MWV[	MWV	MWV			qal	infa	NA		NA	verb					rrr	nnn	מוט
1920234	1Q8	Isaiah	22	18	YNP[	YNWP	YNWP			qal	infa	NA		NA	verb					rrrr	nnnn	צנוף
1919971	1Q8	Isaiah	19	22	NGP[	NGP	NGP			qal	infa	NA		NA	verb					rrr	nnn	נגף
1919973	1Q8	Isaiah	19	22	RP>[	RPW>	RPW>			qal	infa	NA		NA	verb				W	rrrr	nnnn	רפוא
1920440	1Q8	Isaiah	24	20	NW<[	NW<	NW<			qal	infa	NA		NA	verb					rrr	nnn	נוע
1928154	1Q11	Psalms	126	6	HLK[	HLWK	HLWK			qal	infa	NA		NA	verb					rrrr	nnnn	הלוך
1928157	1Q11	Psalms	126	6	BKH[	BKH	BKH			qal	infa	NA		NA	verb				W	rrr	nnn	בכה
1928162	1Q11	Psalms	126	6	BW>[	B>	B>			qal	infa	NA		NA	verb					rr	nn	בא
1928578	1Q13	Deuteronomy	5	12	CMR[	CMWR	CMWR			qal	infa	NA		NA	verb					rrrr	nnnn	שמור
1929090	1Q13	Exodus	13	3	ZKR[	ZKWR	ZKWR			qal	infa	NA		NA	verb					rrrr	nnnn	זכור
1930983	2Q3	Exodus	22	18	MWT[	MWT	MWT			qal	infa	NA		NA	verb					rrr	nnn	מות
1930955	2Q3	Exodus	22	15	MHR=[	MHWR	MHWR			qal	infa	NA		NA	verb					nrrr	nnnn	מהור
1931519	2Q6	Numbers	4	2	NF>[	NF>	NF>			qal	infa	NA		NA	verb					rrr	nnn	נשא
