tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	feature	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
329684	MT	Psalms	107	25	<MD[	J<MD	<MD	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יעמד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
329809	MT	Psalms	107	38	M<V[	JM<JV	M<JV	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ימעיט		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
329939	MT	Psalms	108	10	CLK[	>CLJK	CLJK	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אשליך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
330024	MT	Psalms	109	6	PQD[	HPQD	PQD	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	הפקד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
330087	MT	Psalms	109	13	KRT[	HKRJT	KRJT	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הכרית		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
330108	MT	Psalms	109	15	KRT[	JKRT	KRT	CCC	CCCC	hif	impf	sg	m	p3	verb				W	nnnn	nnnn	יכרת		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
330193	MT	Psalms	109	21	NYL[	HYJLNJ	YJL	CMC	CCMCCM	hif	impv	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	הצילני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
330411	MT	Psalms	111	6	NGD[	HGJD	GJD	CMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
330611	MT	Psalms	113	6	CPL[	MCPJLJ	CPJL	CCMC	CCCMCM	hif	ptca	sg	m	unknown	verb				H	nnnnnn	nnnnnn	משפילי		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
331287	MT	Psalms	118	25	YLX[	HYLJXH	YLJX	CCMC	CCCMCM	hif	impv	sg	m	p2	verb					nnnnnn	nnnnnn	הצליחה		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
331365	MT	Psalms	119	6	NBV[	HBJVJ	BJV	CMC	CCMCM	hif	infc		unknown	unknown	verb	J			B	nnnnn	nnnnn	הביטי		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last	J	1
331433	MT	Psalms	119	15	NBV[	>BJVH	BJV	CMC	CCMCM	hif	impf	sg	unknown	p1	verb				W	nnnnn	nnnnn	אביטה		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
331451	MT	Psalms	119	18	NBV[	>BJVH	BJV	CMC	CCMCM	hif	impf	sg	unknown	p1	verb				W	nnnnn	nnnnn	אביטה		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
331461	MT	Psalms	119	19	STR[	TSTR	STR	CCC	CCCC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תסתר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
331553	MT	Psalms	119	32	RXB[	TRXJB	RXJB	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תרחיב		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
331571	MT	Psalms	119	35	DRK[	HDRJKNJ	DRJK	CCMC	CCCMCCM	hif	impv	sg	m	p2	verb	NJ				nnnnnnn	nnnnnnn	הדריכני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
331586	MT	Psalms	119	37	<BR[	H<BR	<BR	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	העבר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
331601	MT	Psalms	119	39	<BR[	H<BR	<BR	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	העבר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
331632	MT	Psalms	119	43	NYL[	TYL	YL	CC	CCC	hif	impf	sg	m	p2	verb					nnn	nnn	תצל		hiph_triliteral	-	-	0	0	0	0	nn	nn	last		0
332342	MT	Psalms	119	133	CLV[	TCLV	CLV	CCC	CCCC	hif	impf	sg	f	p3	verb					nnnn	nnnn	תשלט		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
332614	MT	Psalms	119	170	NYL[	HYJLNJ	YJL	CMC	CCMCCM	hif	impv	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	הצילני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
332672	MT	Psalms	120	2	NYL[	HYJLH	YJL	CMC	CCMCM	hif	impv	sg	m	p2	verb					nnnnn	nnnnn	הצילה		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
333059	MT	Psalms	125	5	HLK[	JWLJKM	WLJK	MCMC	CMCMCC	hif	impf	sg	m	p3	verb	M				nnnnnn	nnnnnn	יוליכם		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
333092	MT	Psalms	126	2	GDL[	HGDJL	GDJL	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הגדיל		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
333098	MT	Psalms	126	3	GDL[	HGDJL	GDJL	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הגדיל		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
333159	MT	Psalms	127	2	CKM[	MCKJMJ	CKJM	CCMC	CCCMCM	hif	ptca	pl	m	unknown	verb		J			nnnnnn	nnnnnn	משכימי		hiph_triliteral	-	-	0	0	0	1	nnnn	nnnn	last	J	1
333288	MT	Psalms	129	3	>RK[	H>RJKW	>RJK	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	האריכו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
333583	MT	Psalms	132	15	FB<[	>FBJ<	FBJ<	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אשביע		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
333587	MT	Psalms	132	16	LBC[	>LBJC	LBJC	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אלביש		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
333594	MT	Psalms	132	17	YMX[	>YMJX	YMJX	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אצמיח		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
333603	MT	Psalms	132	18	LBC[	>LBJC	LBJC	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אלביש		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
333869	MT	Psalms	135	17	>ZN[	J>ZJNW	>ZJN	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאזינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
334044	MT	Psalms	136	14	<BR[	H<BJR	<BJR	CCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	העביר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
334065	MT	Psalms	136	16	HLK[	MWLJK	WLJK	MCMC	CMCMC	hif	ptca	sg	m	unknown	verb				L	nnnnn	nnnnn	מוליך		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
334292	MT	Psalms	138	3	RHB[	TRHBNJ	RHB	CCC	CCCCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	תרהבני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0
334446	MT	Psalms	139	12	XCK[	JXCJK	XCJK	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יחשיך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
334644	MT	Psalms	140	7	>ZN[	H>ZJNH	>ZJN	CCMC	CCCMCM	hif	impv	sg	m	p2	verb					nnnnnn	nnnnnn	האזינה		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
334679	MT	Psalms	140	11	NPL[	JPLM	PL	CC	CCCC	hif	impf	sg	m	p3	verb	M				nnnn	nnnn	יפלם		hiph_triliteral	-	-	1	0	0	0	nn	nn	last		0
334721	MT	Psalms	141	1	>ZN[	H>ZJNH	>ZJN	CCMC	CCCMCM	hif	impv	sg	m	p2	verb					nnnnnn	nnnnnn	האזינה		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
334854	MT	Psalms	142	3	NGD[	>GJD	GJD	CMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
334870	MT	Psalms	142	5	NBV[	HBJV	BJV	CMC	CCMC	hif	impv	sg	m	p2	verb					nnnn	nnnn	הביט		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
334877	MT	Psalms	142	5	NKR[	MKJR	KJR	CMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מכיר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
334896	MT	Psalms	142	7	QCB[	HQCJBH	QCJB	CCMC	CCCMCM	hif	impv	sg	m	p2	verb					nnnnnn	nnnnnn	הקשיבה		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
334902	MT	Psalms	142	7	NYL[	HYJLNJ	YJL	CMC	CCMCCM	hif	impv	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	הצילני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
334917	MT	Psalms	142	8	KTR[	JKTRW	KTR	CCC	CCCCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יכתרו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
334928	MT	Psalms	143	1	>ZN[	H>ZJNH	>ZJN	CCMC	CCCMCM	hif	impv	sg	m	p2	verb					nnnnnn	nnnnnn	האזינה		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
335000	MT	Psalms	143	7	STR[	TSTR	STR	CCC	CCCC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תסתר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
335008	MT	Psalms	143	8	CM<[	HCMJ<NJ	CMJ<	CCMC	CCCMCCM	hif	impv	sg	m	p2	verb	NJ				nnnnnnn	nnnnnnn	השמיעני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
335024	MT	Psalms	143	9	NYL[	HYJLNJ	YJL	CMC	CCMCCM	hif	impv	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	הצילני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
335056	MT	Psalms	143	12	YMT[	TYMJT	YMJT	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תצמית		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
335139	MT	Psalms	144	7	NYL[	HYJLNJ	YJL	CMC	CCMCCM	hif	impv	sg	m	p2	verb	NJ			W	nnnnnn	nnnnnn	הצילני		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last	J	1
335181	MT	Psalms	144	11	NYL[	HYJLNJ	YJL	CMC	CCMCCM	hif	impv	sg	m	p2	verb	NJ			W	nnnnnn	nnnnnn	הצילני		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last	J	1
335215	MT	Psalms	144	13	>LP=[	M>LJPWT	>LJP	CCMC	CCCMCMC	hif	ptca	pl	f	unknown	verb		WT			nnnnnnn	nnnnnnn	מאליפות		hiph_triliteral	-	-	0	0	0	1	nnnn	nnnn	last	J	1
335285	MT	Psalms	145	4	NGD[	JGJDW	GJD	CMC	CCMCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יגידו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
335303	MT	Psalms	145	7	NB<[	JBJ<W	BJ<	CMC	CCMCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יביעו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
335389	MT	Psalms	145	16	FB<[	MFBJ<	FBJ<	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				W	nnnnn	nnnnn	משביע		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
335434	MT	Psalms	145	20	CMD[	JCMJD	CMJD	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישמיד		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
335525	MT	Psalms	146	7	NTR[	MTJR	TJR	CMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מתיר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
335606	MT	Psalms	147	6	CPL[	MCPJL	CPJL	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	משפיל		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
335632	MT	Psalms	147	8	YMX[	MYMJX	YMJX	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	מצמיח		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
335686	MT	Psalms	147	14	FB<[	JFBJ<K	FBJ<	CCMC	CCCMCC	hif	impf	sg	m	p3	verb	K				nnnnnn	nnnnnn	ישביעך		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
335706	MT	Psalms	147	17	CLK[	MCLJK	CLJK	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	משליך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
335719	MT	Psalms	147	18	NCB[	JCB	CB	CC	CCC	hif	impf	sg	m	p3	verb					nnn	nnn	ישב		hiph_triliteral	-	-	0	0	0	0	nn	nn	last		0
335723	MT	Psalms	147	19	NGD[	MGJD	GJD	CMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
335792	MT	Psalms	148	6	<MD[	J<MJDM	<MJD	CCMC	CCCMCC	hif	wayq	sg	m	p3	verb	M			W	nnnnnn	nnnnnn	יעמידם		hiph_triliteral	-	-	1	1	0	0	nnnn	nnnn	last	J	1
336115	MT	Job	1	5	NQP[	HQJPW	QJP	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הקיפו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
336125	MT	Job	1	5	CKM[	HCKJM	CKJM	CCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	השכים		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
336357	MT	Job	1	15	NGD[	HGJD	GJD	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
336391	MT	Job	1	16	NGD[	HGJD	GJD	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
336427	MT	Job	1	17	NGD[	HGJD	GJD	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
336479	MT	Job	1	19	NGD[	HGJD	GJD	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
336610	MT	Job	2	3	XZQ[	MXZJQ	XZJQ	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מחזיק		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
336708	MT	Job	2	9	XZQ[	MXZJQ	XZJQ	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מחזיק		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
336796	MT	Job	2	12	NKR[	HKJRHW	KJR	CMC	CCMCCM	hif	perf	pl	unknown	p3	verb	HW				nnnnnn	nnnnnn	הכירהו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
336941	MT	Job	3	10	STR[	JSTR	STR	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יסתר		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
337220	MT	Job	4	14	PXD[	HPXJD	PXJD	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הפחיד		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
337232	MT	Job	4	16	NKR[	>KJR	KJR	CMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אכיר		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
337256	MT	Job	4	18	>MN[	J>MJN	>MJN	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יאמין		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
337320	MT	Job	5	3	CRC[	MCRJC	CRJC	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	משריש		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
337336	MT	Job	5	4	NYL[	MYJL	YJL	CMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מציל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
337472	MT	Job	5	18	K>B[	JK>JB	K>JB	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יכאיב		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
337482	MT	Job	5	19	NYL[	JYJLK	YJL	CMC	CCMCC	hif	impf	sg	m	p3	verb	K				nnnnn	nnnnn	יצילך		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
337658	MT	Job	6	9	NTR[	JTR	TR	CC	CCC	hif	impf	sg	m	p3	verb					nnn	nnn	יתר		hiph_triliteral	-	-	0	0	0	0	nn	nn	last		0
337685	MT	Job	6	11	>RK[	>>RJK	>RJK	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אאריך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
337746	MT	Job	6	19	NBV[	HBJVW	BJV	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הביטו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
337791	MT	Job	6	24	XRC[	>XRJC	XRJC	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אחריש		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
337819	MT	Job	6	27	NPL[	TPJLW	PJL	CMC	CCMCM	hif	impf	pl	m	p2	verb					nnnnn	nnnnn	תפילו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
337952	MT	Job	7	10	NKR[	JKJRNW	KJR	CMC	CCMCCM	hif	impf	sg	m	p3	verb	W				nnnnnn	nnnnnn	יכירנו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
338059	MT	Job	7	21	<BR[	T<BJR	<BJR	CCMC	CCCMC	hif	impf	sg	m	p2	verb				W	nnnnn	nnnnn	תעביר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
338212	MT	Job	8	15	XZQ[	JXZJQ	XZJQ	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יחזיק		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
338259	MT	Job	8	20	XZQ[	JXZJQ	XZJQ	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יחזיק		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
338313	MT	Job	9	5	<TQ[	M<TJQ	<TJQ	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	מעתיק		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
338323	MT	Job	9	6	RGZ[	MRGJZ	RGJZ	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	מרגיז		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
338418	MT	Job	9	16	>MN[	>>MJN	>MJN	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אאמין		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
338420	MT	Job	9	16	>ZN[	J>ZJN	>ZJN	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יאזין		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
338435	MT	Job	9	18	FB<[	JFB<NJ	FB<	CCC	CCCCCM	hif	impf	sg	m	p3	verb	NJ				nnnnnn	nnnnnn	ישבעני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0
338451	MT	Job	9	20	RC<[	JRCJ<NJ	RCJ<	CCMC	CCCMCCM	hif	impf	sg	m	p3	verb	NJ				nnnnnnn	nnnnnnn	ירשיעני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
338455	MT	Job	9	20	<QC[	J<QCNJ	<QC	CCC	CCCCCM	hif	wayq	sg	m	p3	verb	NJ			W	nnnnnn	nnnnnn	יעקשני		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last		0
338519	MT	Job	9	27	BLG[	>BLJGH	BLJG	CCMC	CCCMCM	hif	impf	sg	unknown	p1	verb				W	nnnnnn	nnnnnn	אבליגה		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
338601	MT	Job	10	2	RC<[	TRCJ<NJ	RCJ<	CCMC	CCCMCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnnn	nnnnnnn	תרשיעני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
338656	MT	Job	10	7	NYL[	MYJL	YJL	CMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מציל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
338681	MT	Job	10	10	NTK[	TTJKNJ	TJK	CMC	CCMCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	תתיכני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
338686	MT	Job	10	10	QP>[	TQPJ>NJ	QPJ>	CCMC	CCCMCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnnn	nnnnnnn	תקפיאני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
338690	MT	Job	10	11	LBC[	TLBJCNJ	LBJC	CCMC	CCCMCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnnn	nnnnnnn	תלבישני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
338790	MT	Job	10	20	BLG[	>BLJGH	BLJG	CCMC	CCCMCM	hif	impf	sg	unknown	p1	verb				W	nnnnnn	nnnnnn	אבליגה		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
338834	MT	Job	11	3	XRC[	JXRJCW	XRJC	CCMC	CCCMCC	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יחרישו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
338839	MT	Job	11	3	KLM[	MKLM	KLM	CCC	CCCC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מכלם		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
338860	MT	Job	11	6	NGD[	JGD	GD	CC	CCC	hif	impf	sg	m	p3	verb				W	nnn	nnn	יגד		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
338905	MT	Job	11	10	SGR[	JSGJR	SGJR	CCMC	CCCMC	hif	impf	sg	m	p3	verb				W	nnnnn	nnnnn	יסגיר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
338907	MT	Job	11	10	QHL[	JQHJL	QHJL	CCMC	CCCMC	hif	impf	sg	m	p3	verb				W	nnnnn	nnnnn	יקהיל		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
338943	MT	Job	11	14	RXQ[	HRXJQHW	RXJQ	CCMC	CCCMCCM	hif	impv	sg	m	p2	verb	HW				nnnnnnn	nnnnnnn	הרחיקהו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
338946	MT	Job	11	14	CKN[	TCKN	CKN	CCC	CCCC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תשכן		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
338994	MT	Job	11	19	XRD[	MXRJD	XRJD	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מחריד		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
339068	MT	Job	12	6	RGZ[	MRGJZJ	RGJZ	CCMC	CCCMCM	hif	ptca	pl	m	unknown	verb		J		L	nnnnnn	nnnnnn	מרגיזי		hiph_triliteral	-	-	0	1	0	1	nnnn	nnnn	last	J	1
339088	MT	Job	12	7	NGD[	JGD	GD	CC	CCC	hif	impf	sg	m	p3	verb				W	nnn	nnn	יגד		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
339181	MT	Job	12	17	HLK[	MWLJK	WLJK	MCMC	CMCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מוליך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
339195	MT	Job	12	19	HLK[	MWLJK	WLJK	MCMC	CMCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מוליך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
339227	MT	Job	12	23	FG>[	MFGJ>	FGJ>	CCMM	CCCMM	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	משגיא		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
339300	MT	Job	13	5	XRC[	TXRJCWN	XRJC	CCMC	CCCMCMC	hif	impf	pl	m	p2	verb					nnnnnnn	nnnnnnn	תחרישון		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
339312	MT	Job	13	6	QCB[	HQCJBW	QCJB	CCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	הקשיבו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
339367	MT	Job	13	13	XRC[	HXRJCW	XRJC	CCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	החרישו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
339428	MT	Job	13	19	XRC[	>XRJC	XRJC	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אחריש		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
