tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
67234	MT	Leviticus	25	5	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67240	MT	Leviticus	25	5	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67371	MT	Leviticus	25	11	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67374	MT	Leviticus	25	11	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
67379	MT	Leviticus	25	11	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
67383	MT	Leviticus	25	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
67406	MT	Leviticus	25	14	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				W	nn	nn	כי		-	-	0	1	0	0	nn	nn	single	J	0
67452	MT	Leviticus	25	16	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
67459	MT	Leviticus	25	17	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
67468	MT	Leviticus	25	17	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
67505	MT	Leviticus	25	20	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				W	nn	nn	כי		-	-	0	1	0	0	nn	nn	single	J	0
67515	MT	Leviticus	25	20	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67518	MT	Leviticus	25	20	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
67567	MT	Leviticus	25	23	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67571	MT	Leviticus	25	23	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
67575	MT	Leviticus	25	23	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
67591	MT	Leviticus	25	25	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
67611	MT	Leviticus	25	26	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
67612	MT	Leviticus	25	26	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67646	MT	Leviticus	25	28	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67675	MT	Leviticus	25	29	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
67693	MT	Leviticus	25	30	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67720	MT	Leviticus	25	30	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67776	MT	Leviticus	25	33	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
67791	MT	Leviticus	25	34	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67793	MT	Leviticus	25	34	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
67799	MT	Leviticus	25	35	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				W	nn	nn	כי		-	-	0	1	0	0	nn	nn	single	J	0
67832	MT	Leviticus	25	37	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67840	MT	Leviticus	25	37	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67864	MT	Leviticus	25	39	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				W	nn	nn	כי		-	-	0	1	0	0	nn	nn	single	J	0
67871	MT	Leviticus	25	39	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67905	MT	Leviticus	25	42	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
67914	MT	Leviticus	25	42	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67918	MT	Leviticus	25	43	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67991	MT	Leviticus	25	46	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
67997	MT	Leviticus	25	47	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				W	nn	nn	כי		-	-	0	1	0	0	nn	nn	single	J	0
68110	MT	Leviticus	25	53	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
68118	MT	Leviticus	25	54	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
68132	MT	Leviticus	25	55	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
68148	MT	Leviticus	26	1	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
68156	MT	Leviticus	26	1	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
68162	MT	Leviticus	26	1	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
68169	MT	Leviticus	26	1	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
68250	MT	Leviticus	26	6	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
68313	MT	Leviticus	26	11	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
68355	MT	Leviticus	26	14	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
68359	MT	Leviticus	26	14	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
68441	MT	Leviticus	26	18	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
68477	MT	Leviticus	26	20	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
68486	MT	Leviticus	26	20	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
68495	MT	Leviticus	26	21	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
68531	MT	Leviticus	26	23	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
68596	MT	Leviticus	26	26	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
68602	MT	Leviticus	26	27	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
68661	MT	Leviticus	26	31	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
68725	MT	Leviticus	26	35	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
68772	MT	Leviticus	26	37	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
68907	MT	Leviticus	26	44	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
68910	MT	Leviticus	26	44	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
68918	MT	Leviticus	26	44	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
68982	MT	Leviticus	27	2	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
69139	MT	Leviticus	27	10	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
69142	MT	Leviticus	27	10	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
69172	MT	Leviticus	27	11	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
69214	MT	Leviticus	27	14	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
69336	MT	Leviticus	27	20	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
69350	MT	Leviticus	27	20	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
69380	MT	Leviticus	27	22	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
69452	MT	Leviticus	27	26	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
69480	MT	Leviticus	27	27	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
69506	MT	Leviticus	27	28	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
69509	MT	Leviticus	27	28	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
69525	MT	Leviticus	27	29	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
69576	MT	Leviticus	27	33	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
69583	MT	Leviticus	27	33	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
69596	MT	Leviticus	27	33	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
70290	MT	Numbers	1	47	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
70305	MT	Numbers	1	49	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
70310	MT	Numbers	1	49	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
70400	MT	Numbers	1	53	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
70877	MT	Numbers	2	33	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
70974	MT	Numbers	3	4	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
71112	MT	Numbers	3	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
72087	MT	Numbers	4	15	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
72164	MT	Numbers	4	19	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
72187	MT	Numbers	4	20	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
72764	MT	Numbers	5	3	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
72811	MT	Numbers	5	6	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
72927	MT	Numbers	5	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
72956	MT	Numbers	5	13	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
72981	MT	Numbers	5	14	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
73002	MT	Numbers	5	15	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
73007	MT	Numbers	5	15	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
73011	MT	Numbers	5	15	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
73105	MT	Numbers	5	19	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
73111	MT	Numbers	5	19	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
73127	MT	Numbers	5	20	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
73132	MT	Numbers	5	20	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				W	nn	nn	כי		-	-	0	1	0	0	nn	nn	single	J	0
73331	MT	Numbers	5	28	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
73415	MT	Numbers	6	2	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
73435	MT	Numbers	6	3	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
73441	MT	Numbers	6	3	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
73448	MT	Numbers	6	3	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
73466	MT	Numbers	6	4	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
73473	MT	Numbers	6	5	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
73499	MT	Numbers	6	6	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
73511	MT	Numbers	6	7	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
73516	MT	Numbers	6	7	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
73529	MT	Numbers	6	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				W	nn	nn	כי		-	-	0	1	0	0	nn	nn	single	J	0
73621	MT	Numbers	6	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
74056	MT	Numbers	7	9	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
74058	MT	Numbers	7	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
75507	MT	Numbers	8	16	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
75528	MT	Numbers	8	17	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
75595	MT	Numbers	8	19	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
75728	MT	Numbers	8	25	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
75743	MT	Numbers	8	26	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
75863	MT	Numbers	9	6	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
75940	MT	Numbers	9	10	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
75977	MT	Numbers	9	12	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
75984	MT	Numbers	9	12	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
76003	MT	Numbers	9	13	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
76019	MT	Numbers	9	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
76022	MT	Numbers	9	13	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
76033	MT	Numbers	9	14	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				W	nn	nn	כי		-	-	0	1	0	0	nn	nn	single	J	0
76171	MT	Numbers	9	19	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
76242	MT	Numbers	9	22	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
76354	MT	Numbers	10	7	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
76373	MT	Numbers	10	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj				W	nn	nn	כי		-	-	0	1	0	0	nn	nn	single	J	0
76680	MT	Numbers	10	29	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
76689	MT	Numbers	10	30	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
76691	MT	Numbers	10	30	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
76705	MT	Numbers	10	31	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
76720	MT	Numbers	10	32	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
76846	MT	Numbers	11	3	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
76868	MT	Numbers	11	4	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin					nn	nn	מי		-	-	0	0	0	0	nn	nn	single	J	0
77002	MT	Numbers	11	11	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
77029	MT	Numbers	11	12	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
77062	MT	Numbers	11	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
77072	MT	Numbers	11	14	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
77085	MT	Numbers	11	14	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
77121	MT	Numbers	11	16	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
77162	MT	Numbers	11	17	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
77178	MT	Numbers	11	18	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
77185	MT	Numbers	11	18	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin					nn	nn	מי		-	-	0	0	0	0	nn	nn	single	J	0
77188	MT	Numbers	11	18	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
77200	MT	Numbers	11	19	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
77205	MT	Numbers	11	19	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
77208	MT	Numbers	11	19	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
77212	MT	Numbers	11	19	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
77216	MT	Numbers	11	19	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
77233	MT	Numbers	11	20	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
77309	MT	Numbers	11	23	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
77368	MT	Numbers	11	25	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
77397	MT	Numbers	11	26	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
77446	MT	Numbers	11	29	MJ	MJ	MJ	CM	CM	NA	NA		unknown	NA	prin				W	nn	nn	מי		-	-	0	1	0	0	nn	nn	single	J	0
77452	MT	Numbers	11	29	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
77571	MT	Numbers	11	34	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
77604	MT	Numbers	12	1	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
77618	MT	Numbers	12	2	L>	L>	L>	CM	CM	NA	NA			NA	nega				H	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
77698	MT	Numbers	12	7	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
77715	MT	Numbers	12	8	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
77724	MT	Numbers	12	8	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
77819	MT	Numbers	12	14	L>	L>	L>	CM	CM	NA	NA			NA	nega				H	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
77847	MT	Numbers	12	15	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
78268	MT	Numbers	13	28	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
78336	MT	Numbers	13	30	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
78347	MT	Numbers	13	31	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
78354	MT	Numbers	13	31	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
78484	MT	Numbers	14	3	L>	LW>	LW>	CMM	CMM	NA	NA			NA	nega				H	nnn	nnn	לוא		-	-	0	1	0	0	nnn	nnn	single	W>	1
78586	MT	Numbers	14	9	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
78635	MT	Numbers	14	11	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
78669	MT	Numbers	14	13	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
78689	MT	Numbers	14	14	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
78788	MT	Numbers	14	18	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
78843	MT	Numbers	14	22	KJ	KJ	KJ	CM	CM	NA	NA			NA	conj					nn	nn	כי		-	-	0	0	0	0	nn	nn	single	J	0
78869	MT	Numbers	14	22	L>	L>	L>	CM	CM	NA	NA			NA	nega				W	nn	nn	לא		-	-	0	1	0	0	nn	nn	single	>	0
78885	MT	Numbers	14	23	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
78968	MT	Numbers	14	28	L>	L>	L>	CM	CM	NA	NA			NA	nega					nn	nn	לא		-	-	0	0	0	0	nn	nn	single	>	0
