tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
74646	MT	Numbers	7	50	ML>[	ML>H	ML>	CCC	CCCM	qal	ptca	sg	f	unknown	verb		H			nnnn	nnnn	מלאה		-	-	0	0	0	1	nnn	nnn	first		0
74715	MT	Numbers	7	55	ML>[	ML>JM	ML>	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	מלאים		-	-	0	0	0	1	nnn	nnn	first		0
74727	MT	Numbers	7	56	ML>[	ML>H	ML>	CCC	CCCM	qal	ptca	sg	f	unknown	verb		H			nnnn	nnnn	מלאה		-	-	0	0	0	1	nnn	nnn	first		0
74796	MT	Numbers	7	61	ML>[	ML>JM	ML>	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	מלאים		-	-	0	0	0	1	nnn	nnn	first		0
74808	MT	Numbers	7	62	ML>[	ML>H	ML>	CCC	CCCM	qal	ptca	sg	f	unknown	verb		H			nnnn	nnnn	מלאה		-	-	0	0	0	1	nnn	nnn	first		0
74877	MT	Numbers	7	67	ML>[	ML>JM	ML>	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	מלאים		-	-	0	0	0	1	nnn	nnn	first		0
74889	MT	Numbers	7	68	ML>[	ML>H	ML>	CCC	CCCM	qal	ptca	sg	f	unknown	verb		H			nnnn	nnnn	מלאה		-	-	0	0	0	1	nnn	nnn	first		0
74958	MT	Numbers	7	73	ML>[	ML>JM	ML>	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	מלאים		-	-	0	0	0	1	nnn	nnn	first		0
74970	MT	Numbers	7	74	ML>[	ML>H	ML>	CCC	CCCM	qal	ptca	sg	f	unknown	verb		H			nnnn	nnnn	מלאה		-	-	0	0	0	1	nnn	nnn	first		0
75039	MT	Numbers	7	79	ML>[	ML>JM	ML>	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	מלאים		-	-	0	0	0	1	nnn	nnn	first		0
75051	MT	Numbers	7	80	ML>[	ML>H	ML>	CCC	CCCM	qal	ptca	sg	f	unknown	verb		H			nnnn	nnnn	מלאה		-	-	0	0	0	1	nnn	nnn	first		0
75144	MT	Numbers	7	86	ML>[	ML>T	ML>	CCC	CCCC	qal	ptca	pl	f	unknown	verb		T			nnnn	nnnn	מלאת		-	-	0	0	0	1	nnn	nnn	first		0
76382	MT	Numbers	10	9	YRR=[	YRR	YRR	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	צרר		-	-	0	1	0	0	nnn	nnn	first		0
76528	MT	Numbers	10	17	NF>[	NF>J	NF>	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	נשאי		-	-	0	0	0	1	nnn	nnn	first		0
76566	MT	Numbers	10	21	NF>[	NF>J	NF>	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	נשאי		-	-	0	0	0	1	nnn	nnn	first		0
76662	MT	Numbers	10	29	XTN[	XTN	XTN	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	חתן		-	-	0	0	0	0	nnn	nnn	first		0
76664	MT	Numbers	10	29	NS<[	NS<JM	NS<	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	נסעים		-	-	0	0	0	1	nnn	nnn	first		0
76748	MT	Numbers	10	33	NS<[	NS<	NS<	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נסע		-	-	0	0	0	0	nnn	nnn	first		0
77039	MT	Numbers	11	12	>MN[	>MN	>MN	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	אמן		-	-	0	1	0	0	nnn	nnn	first		0
77042	MT	Numbers	11	12	JNQ[	JNQ	JNQ	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	ינק		-	-	0	1	0	0	nnn	nnn	first		0
77127	MT	Numbers	11	16	CVR[	CVRJW	CVR	CCC	CCCCC	qal	ptca	pl	m	unknown	verb	W	J		W	nnnnn	nnnnn	שטריו		-	-	1	1	0	1	nnn	nnn	first		0
77881	MT	Numbers	13	2	NTN[	NTN	NTN	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נתן		-	-	0	0	0	0	nnn	nnn	first		0
78044	MT	Numbers	13	18	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	ישב		-	-	0	1	0	0	nnn	nnn	first		0
78062	MT	Numbers	13	19	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	ישב		-	-	0	0	0	0	nnn	nnn	first		0
78075	MT	Numbers	13	19	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	יושב		-	-	0	0	0	0	nnnn	nnnn	first	W	1
78273	MT	Numbers	13	28	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	ישב		-	-	0	1	0	0	nnn	nnn	first		0
78291	MT	Numbers	13	29	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	יושב		-	-	0	0	0	0	nnnn	nnnn	first	W	1
78305	MT	Numbers	13	29	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	יושב		-	-	0	0	0	0	nnnn	nnnn	first	W	1
78312	MT	Numbers	13	29	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	ישב		-	-	0	0	0	0	nnn	nnn	first		0
78380	MT	Numbers	13	32	>KL[	>KLT	>KL	CCC	CCCC	qal	ptca	sg	f	unknown	verb		T			nnnn	nnnn	אכלת		-	-	0	0	0	1	nnn	nnn	first		0
78381	MT	Numbers	13	32	JCB[	JWCBJH	JWCB	CMCC	CMCCMC	qal	ptca	pl	m	unknown	verb	H	J			nnnnnn	nnnnnn	יושביה		-	-	1	0	0	1	nnnn	nnnn	first	W	1
78683	MT	Numbers	14	14	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	יושב		-	-	0	0	0	0	nnnn	nnnn	first	W	1
78707	MT	Numbers	14	14	<MD[	<MD	<MD	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	עמד		-	-	0	0	0	0	nnn	nnn	first		0
78714	MT	Numbers	14	14	HLK[	HLK	HLK	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	הלך		-	-	0	0	0	0	nnn	nnn	first		0
78790	MT	Numbers	14	18	PQD[	PQD	PQD	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	פקד		-	-	0	0	0	0	nnn	nnn	first		0
78915	MT	Numbers	14	25	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	יושב		-	-	0	0	0	0	nnnn	nnnn	first	W	1
79179	MT	Numbers	14	38	HLK[	HLKJM	HLK	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	הלכים		-	-	0	1	0	1	nnn	nnn	first		0
79232	MT	Numbers	14	41	<BR[	<BRJM	<BR	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	עברים		-	-	0	0	0	1	nnn	nnn	first		0
79307	MT	Numbers	14	45	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	ישב		-	-	0	1	0	0	nnn	nnn	first		0
79341	MT	Numbers	15	2	NTN[	NTN	NTN	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נתן		-	-	0	0	0	0	nnn	nnn	first		0
79800	MT	Numbers	15	28	CGG[	CGGT	CGG	CCC	CCCC	qal	ptca	sg	f	unknown	verb		T		H	nnnn	nnnn	שגגת		-	-	0	1	0	1	nnn	nnn	first		0
79900	MT	Numbers	15	33	MY>[	MY>JM	MY>	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	מצאים		-	-	0	1	0	1	nnn	nnn	first		0
81782	MT	Numbers	18	21	<BD[	<BDJM	<BD	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	עבדים		-	-	0	0	0	1	nnn	nnn	first		0
82148	MT	Numbers	19	8	FRP[	FRP	FRP	CCC	CCC	qal	ptca	sg	m	unknown	verb				WH	nnn	nnn	שרף		-	-	0	1	0	0	nnn	nnn	first		0
82200	MT	Numbers	19	10	>SP[	>SP	>SP	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	אסף		-	-	0	1	0	0	nnn	nnn	first		0
82229	MT	Numbers	19	11	NG<[	NG<	NG<	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	נגע		-	-	0	1	0	0	nnn	nnn	first		0
82274	MT	Numbers	19	13	NG<[	NG<	NG<	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	נגע		-	-	0	1	0	0	nnn	nnn	first		0
82414	MT	Numbers	19	18	NG<[	NG<	NG<	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	נגע		-	-	0	1	0	0	nnn	nnn	first		0
82512	MT	Numbers	19	21	NG<[	NG<	NG<	CCC	CCC	qal	ptca	sg	m	unknown	verb				WH	nnn	nnn	נגע		-	-	0	1	0	0	nnn	nnn	first		0
82533	MT	Numbers	19	22	NG<[	NG<T	NG<	CCC	CCCC	qal	ptca	sg	f	unknown	verb		T		H	nnnn	nnnn	נגעת		-	-	0	1	0	1	nnn	nnn	first		0
83132	MT	Numbers	21	1	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	ישב		-	-	0	0	0	0	nnn	nnn	first		0
83653	MT	Numbers	21	27	MCL=[	MCLJM	MCL	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	משלים		-	-	0	1	0	1	nnn	nnn	first		0
83786	MT	Numbers	21	34	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	יושב		-	-	0	0	0	0	nnnn	nnnn	first	W	1
83919	MT	Numbers	22	5	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	ישב		-	-	0	0	0	0	nnn	nnn	first		0
84246	MT	Numbers	22	22	HLK[	HWLK	HWLK	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	הולך		-	-	0	0	0	0	nnnn	nnnn	first	W	1
84260	MT	Numbers	22	22	RKB[	RKB	RKB	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	רכב		-	-	0	0	0	0	nnn	nnn	first		0
85246	MT	Numbers	24	2	CKN[	CKN	CKN	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	שכן		-	-	0	0	0	0	nnn	nnn	first		0
85271	MT	Numbers	24	4	CM<[	CM<	CM<	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	שמע		-	-	0	0	0	0	nnn	nnn	first		0
85278	MT	Numbers	24	4	NPL[	NPL	NPL	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נפל		-	-	0	0	0	0	nnn	nnn	first		0
85349	MT	Numbers	24	9	>RR[	>RRJK	>RR	CCC	CCCMC	qal	ptca	pl	m	unknown	verb	K	J		W	nnnnn	nnnnn	ארריך		-	-	1	1	0	1	nnn	nnn	first		0
85439	MT	Numbers	24	14	HLK[	HWLK	HWLK	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	הולך		-	-	0	0	0	0	nnnn	nnnn	first	W	1
85473	MT	Numbers	24	16	CM<[	CM<	CM<	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	שמע		-	-	0	0	0	0	nnn	nnn	first		0
85477	MT	Numbers	24	16	JD<[	JD<	JD<	CCC	CCC	qal	ptca	sg	m	unknown	verb				W	nnn	nnn	ידע		-	-	0	1	0	0	nnn	nnn	first		0
85483	MT	Numbers	24	16	NPL[	NPL	NPL	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נפל		-	-	0	0	0	0	nnn	nnn	first		0
85550	MT	Numbers	24	20	>BD[	>BD	>BD	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	אבד		-	-	0	0	0	0	nnn	nnn	first		0
85605	MT	Numbers	24	24	>BD[	>BD	>BD	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	אבד		-	-	0	0	0	0	nnn	nnn	first		0
85693	MT	Numbers	25	5	CPV[	CPVJ	CPV	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	שפטי		-	-	0	0	0	1	nnn	nnn	first		0
85830	MT	Numbers	25	12	NTN[	NTN	NTN	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נתן		-	-	0	0	0	0	nnn	nnn	first		0
85908	MT	Numbers	25	18	YRR=[	YRRJM	YRR	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	צררים		-	-	0	0	0	1	nnn	nnn	first		0
86008	MT	Numbers	26	4	JY>[	JY>JM	JY>	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	יצאים		-	-	0	1	0	1	nnn	nnn	first		0
87022	MT	Numbers	27	7	DBR[	DBRT	DBR	CCC	CCCC	qal	ptca	pl	f	unknown	verb		T			nnnn	nnnn	דברת		-	-	0	0	0	1	nnn	nnn	first		0
89201	MT	Numbers	31	17	JD<[	JD<T	JD<	CCC	CCCC	qal	ptca	sg	f	unknown	verb		T			nnnn	nnnn	ידעת		-	-	0	0	0	1	nnn	nnn	first		0
89232	MT	Numbers	31	19	HRG[	HRG	HRG	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	הרג		-	-	0	0	0	0	nnn	nnn	first		0
89236	MT	Numbers	31	19	NG<[	NG<	NG<	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נגע		-	-	0	0	0	0	nnn	nnn	first		0
89397	MT	Numbers	31	27	TPF[	TPFJ	TPF	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	תפשי		-	-	0	0	0	1	nnn	nnn	first		0
89401	MT	Numbers	31	27	JY>[	JY>JM	JY>	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	יצאים		-	-	0	1	0	1	nnn	nnn	first		0
89421	MT	Numbers	31	28	JY>[	JY>JM	JY>	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	יצאים		-	-	0	1	0	1	nnn	nnn	first		0
89491	MT	Numbers	31	30	CMR[	CMRJ	CMR	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	שמרי		-	-	0	0	0	1	nnn	nnn	first		0
89565	MT	Numbers	31	36	JY>[	JY>JM	JY>	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	יצאים		-	-	0	1	0	1	nnn	nnn	first		0
89669	MT	Numbers	31	42	YB>[	YB>JM	YB>	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	צבאים		-	-	0	1	0	1	nnn	nnn	first		0
89735	MT	Numbers	31	47	CMR[	CMRJ	CMR	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	שמרי		-	-	0	0	0	1	nnn	nnn	first		0
90225	MT	Numbers	32	17	JCB[	JCBJ	JCB	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	ישבי		-	-	0	0	0	1	nnn	nnn	first		0
90398	MT	Numbers	32	27	DBR[	DBR	DBR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	דבר		-	-	0	0	0	0	nnn	nnn	first		0
91144	MT	Numbers	33	40	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	ישב		-	-	0	0	0	0	nnn	nnn	first		0
91271	MT	Numbers	33	51	<BR[	<BRJM	<BR	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	עברים		-	-	0	0	0	1	nnn	nnn	first		0
91282	MT	Numbers	33	52	JCB[	JCBJ	JCB	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	ישבי		-	-	0	0	0	1	nnn	nnn	first		0
91360	MT	Numbers	33	55	JCB[	JCBJ	JCB	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	ישבי		-	-	0	0	0	1	nnn	nnn	first		0
91387	MT	Numbers	33	55	JCB[	JCBJM	JCB	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	ישבים		-	-	0	0	0	1	nnn	nnn	first		0
91958	MT	Numbers	35	6	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	רצח		-	-	0	1	0	0	nnn	nnn	first		0
92030	MT	Numbers	35	10	<BR[	<BRJM	<BR	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	עברים		-	-	0	0	0	1	nnn	nnn	first		0
92047	MT	Numbers	35	11	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	רצח		-	-	0	0	0	0	nnn	nnn	first		0
92060	MT	Numbers	35	12	G>L[	G>L	G>L	CCC	CCC	qal	ptca	sg	m	unknown	verb				M	nnn	nnn	גאל		-	-	0	1	0	0	nnn	nnn	first		0
92065	MT	Numbers	35	12	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	רצח		-	-	0	1	0	0	nnn	nnn	first		0
92144	MT	Numbers	35	16	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	רצח		-	-	0	0	0	0	nnn	nnn	first		0
92149	MT	Numbers	35	16	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	רצח		-	-	0	1	0	0	nnn	nnn	first		0
92161	MT	Numbers	35	17	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	רצח		-	-	0	0	0	0	nnn	nnn	first		0
92166	MT	Numbers	35	17	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	רצח		-	-	0	1	0	0	nnn	nnn	first		0
92178	MT	Numbers	35	18	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	רצח		-	-	0	0	0	0	nnn	nnn	first		0
92183	MT	Numbers	35	18	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	רצח		-	-	0	1	0	0	nnn	nnn	first		0
92184	MT	Numbers	35	19	G>L[	G>L	G>L	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	גאל		-	-	0	0	0	0	nnn	nnn	first		0
92191	MT	Numbers	35	19	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	רצח		-	-	0	1	0	0	nnn	nnn	first		0
92221	MT	Numbers	35	21	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	רצח		-	-	0	0	0	0	nnn	nnn	first		0
92223	MT	Numbers	35	21	G>L[	G>L	G>L	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	גאל		-	-	0	0	0	0	nnn	nnn	first		0
92229	MT	Numbers	35	21	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	רצח		-	-	0	1	0	0	nnn	nnn	first		0
92282	MT	Numbers	35	24	G>L[	G>L	G>L	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	גאל		-	-	0	0	0	0	nnn	nnn	first		0
92296	MT	Numbers	35	25	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	רצח		-	-	0	1	0	0	nnn	nnn	first		0
92299	MT	Numbers	35	25	G>L[	G>L	G>L	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	גאל		-	-	0	0	0	0	nnn	nnn	first		0
92334	MT	Numbers	35	26	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	רצח		-	-	0	1	0	0	nnn	nnn	first		0
92345	MT	Numbers	35	27	G>L[	G>L	G>L	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	גאל		-	-	0	0	0	0	nnn	nnn	first		0
92356	MT	Numbers	35	27	G>L[	G>L	G>L	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	גאל		-	-	0	0	0	0	nnn	nnn	first		0
92361	MT	Numbers	35	27	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	רצח		-	-	0	1	0	0	nnn	nnn	first		0
92385	MT	Numbers	35	28	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	רצח		-	-	0	1	0	0	nnn	nnn	first		0
92410	MT	Numbers	35	30	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	רצח		-	-	0	1	0	0	nnn	nnn	first		0
92426	MT	Numbers	35	31	RYX[	RYX	RYX	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	רצח		-	-	0	0	0	0	nnn	nnn	first		0
92488	MT	Numbers	35	33	CPK[	CPKW	CPK	CCC	CCCM	qal	ptca	sg	m	unknown	verb	W				nnnn	nnnn	שפכו		-	-	1	0	0	0	nnn	nnn	first		0
92497	MT	Numbers	35	34	JCB[	JCBJM	JCB	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	ישבים		-	-	0	0	0	1	nnn	nnn	first		0
92501	MT	Numbers	35	34	CKN[	CKN	CKN	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	שכן		-	-	0	0	0	0	nnn	nnn	first		0
92507	MT	Numbers	35	34	CKN[	CKN	CKN	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	שכן		-	-	0	0	0	0	nnn	nnn	first		0
92646	MT	Numbers	36	5	DBR[	DBRJM	DBR	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	דברים		-	-	0	0	0	1	nnn	nnn	first		0
92697	MT	Numbers	36	8	JRC[	JRCT	JRC	CCC	CCCC	qal	ptca	sg	f	unknown	verb		T			nnnn	nnnn	ירשת		-	-	0	0	0	1	nnn	nnn	first		0
92876	MT	Deuteronomy	1	4	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	יושב		-	-	0	0	0	0	nnnn	nnnn	first	W	1
92886	MT	Deuteronomy	1	4	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	יושב		-	-	0	0	0	0	nnnn	nnnn	first	W	1
93107	MT	Deuteronomy	1	15	CVR[	CVRJM	CVR	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		W	nnnnn	nnnnn	שטרים		-	-	0	1	0	1	nnn	nnn	first		0
93113	MT	Deuteronomy	1	16	CPV[	CPVJKM	CPV	CCC	CCCMCC	qal	ptca	pl	m	unknown	verb	KM	J			nnnnnn	nnnnnn	שפטיכם		-	-	1	0	0	1	nnn	nnn	first		0
93227	MT	Deuteronomy	1	20	NTN[	NTN	NTN	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נתן		-	-	0	0	0	0	nnn	nnn	first		0
93339	MT	Deuteronomy	1	25	NTN[	NTN	NTN	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נתן		-	-	0	0	0	0	nnn	nnn	first		0
93414	MT	Deuteronomy	1	30	HLK[	HLK	HLK	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	הלך		-	-	0	1	0	0	nnn	nnn	first		0
93470	MT	Deuteronomy	1	33	HLK[	HLK	HLK	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	הלך		-	-	0	1	0	0	nnn	nnn	first		0
93576	MT	Deuteronomy	1	38	<MD[	<MD	<MD	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	עמד		-	-	0	1	0	0	nnn	nnn	first		0
93699	MT	Deuteronomy	1	44	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	ישב		-	-	0	1	0	0	nnn	nnn	first		0
93796	MT	Deuteronomy	2	4	<BR[	<BRJM	<BR	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	עברים		-	-	0	0	0	1	nnn	nnn	first		0
93803	MT	Deuteronomy	2	4	JCB[	JCBJM	JCB	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	ישבים		-	-	0	1	0	1	nnn	nnn	first		0
93887	MT	Deuteronomy	2	8	JCB[	JCBJM	JCB	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	ישבים		-	-	0	1	0	1	nnn	nnn	first		0
94075	MT	Deuteronomy	2	18	<BR[	<BR	<BR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	עבר		-	-	0	0	0	0	nnn	nnn	first		0
94151	MT	Deuteronomy	2	22	JCB[	JCBJM	JCB	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	ישבים		-	-	0	1	0	1	nnn	nnn	first		0
94175	MT	Deuteronomy	2	23	JCB[	JCBJM	JCB	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	ישבים		-	-	0	1	0	1	nnn	nnn	first		0
94182	MT	Deuteronomy	2	23	JY>[	JY>JM	JY>	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	יצאים		-	-	0	1	0	1	nnn	nnn	first		0
94297	MT	Deuteronomy	2	29	JCB[	JCBJM	JCB	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	ישבים		-	-	0	1	0	1	nnn	nnn	first		0
94304	MT	Deuteronomy	2	29	JCB[	JCBJM	JCB	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	ישבים		-	-	0	1	0	1	nnn	nnn	first		0
94319	MT	Deuteronomy	2	29	NTN[	NTN	NTN	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נתן		-	-	0	0	0	0	nnn	nnn	first		0
94540	MT	Deuteronomy	3	2	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	יושב		-	-	0	0	0	0	nnnn	nnnn	first	W	1
94948	MT	Deuteronomy	3	20	NTN[	NTN	NTN	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נתן		-	-	0	0	0	0	nnn	nnn	first		0
