tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons
477480	SP	Numbers	2	30	>RB</	>RB<	>RB<				NA	sg		NA	subs				W	nnnn	nnnn	ארבע
477481	SP	Numbers	2	30	M>H/	M>WT	M>				NA	pl		NA	subs		WT			nnnn	nnnn	מאות
519054	SP	Deuteronomy	32	16	ZR/	ZRJM	ZR				NA	pl		NA	adjv		JM		B	nnnn	nnnn	זרים
519057	SP	Deuteronomy	32	16	TW<BH/	TW<BWT	TW<B				NA	pl		NA	subs		WT		WB	nnnnnn	nnnnnn	תועבות
505959	SP	Deuteronomy	9	5	YDQH/	YDQTK	YDQ				NA	sg		NA	subs	K	T		B	nnnnn	nnnnn	צדקתך
505962	SP	Deuteronomy	9	5	JCR=/	JCR	JCR				NA	sg		NA	subs				WB	nnn	nnn	ישר
505963	SP	Deuteronomy	9	5	LBB/	LBBK	LBB				NA	sg		NA	subs	K				nnnn	nnnn	לבבך
505969	SP	Deuteronomy	9	5	>RY/	>RYM	>RY				NA	sg		NA	subs	M				nnnn	nnnn	ארצם
505972	SP	Deuteronomy	9	5	RC<H/	RC<T	RC<				NA	sg		NA	subs		T		B	nnnn	nnnn	רשעת
505974	SP	Deuteronomy	9	5	GWJ/	GWJM	GWJ				NA	pl		NA	subs		M		H	nnnn	nnnn	גוים
505980	SP	Deuteronomy	9	5	PNH/	PNJK	PN				NA	pl		NA	subs	K	J		M	nnnn	nnnn	פניך
505986	SP	Deuteronomy	9	5	DBR/	DBR	DBR				NA	sg		NA	subs				H	nnn	nnn	דבר
505990	SP	Deuteronomy	9	5	>B/	>BTJK	>B				NA	pl		NA	subs	K	TJ		L	nnnnn	nnnnn	אבתיך
512556	SP	Deuteronomy	21	15	>JC/	>JC	>JC				NA	sg		NA	subs				L	nnn	nnn	איש
512557	SP	Deuteronomy	21	15	CNJM/	CTJ	C				NA	du		NA	subs		TJ			nnn	nnn	שתי
512558	SP	Deuteronomy	21	15	>CH/	NCJM	NC				NA	pl		NA	subs		JM			nnnn	nnnn	נשים
512559	SP	Deuteronomy	21	15	>XD/	>XT	>X				NA	sg		NA	subs		T			nnn	nnn	אחת
512562	SP	Deuteronomy	21	15	>XD/	>XT	>X				NA	sg		NA	subs		T		W	nnn	nnn	אחת
512567	SP	Deuteronomy	21	15	BN/	BNJM	BN				NA	pl		NA	subs		JM			nnnn	nnnn	בנים
512576	SP	Deuteronomy	21	15	BN/	BN	BN				NA	sg		NA	subs				H	nn	nn	בן
512578	SP	Deuteronomy	21	15	BKR/	BKWR	BKWR				NA	sg		NA	subs				H	nnnn	nnnn	בכור
510402	SP	Deuteronomy	16	21	>CRH/	>CRH	>CR				NA	sg		NA	subs		H			nnnn	nnnn	אשרה
510403	SP	Deuteronomy	16	21	KL/	KL	KL				NA	sg		NA	subs					nn	nn	כל
510404	SP	Deuteronomy	16	21	<Y/	<Y	<Y				NA	sg		NA	subs					nn	nn	עץ
510405	SP	Deuteronomy	16	21	>YL/	>YL	>YL				NA	sg		NA	subs					nnn	nnn	אצל
510406	SP	Deuteronomy	16	21	MZBX/	MZBX	MZBX				NA	sg		NA	subs					nnnn	nnnn	מזבח
510408	SP	Deuteronomy	16	21	>LHJM/	>LHJK	>LH				NA	pl		NA	subs	K	J			nnnnn	nnnnn	אלהיך
441369	SP	Exodus	12	16	JWM/	JWM	JWM				NA	sg		NA	subs				WB	nnn	nnn	יום
441371	SP	Exodus	12	16	R>CWN/	R>JCWN	R>JCWN				NA	sg		NA	adjv				H	nnnnnn	nnnnnn	ראישון
441372	SP	Exodus	12	16	MQR>/	MQR>	MQR>				NA	sg		NA	subs					nnnn	nnnn	מקרא
441373	SP	Exodus	12	16	QDC/	QDC	QDC				NA	sg		NA	subs					nnn	nnn	קדש
441376	SP	Exodus	12	16	JWM/	JWM	JWM				NA	sg		NA	subs				WB	nnn	nnn	יום
441378	SP	Exodus	12	16	CBJ<J/	CBJ<J	CBJ<J				NA	sg		NA	adjv				H	nnnnn	nnnnn	שביעי
441379	SP	Exodus	12	16	MQR>/	MQR>	MQR>				NA	sg		NA	subs					nnnn	nnnn	מקרא
441380	SP	Exodus	12	16	QDC/	QDC	QDC				NA	sg		NA	subs					nnn	nnn	קדש
441383	SP	Exodus	12	16	KL/	KL	KL				NA	sg		NA	subs					nn	nn	כל
441384	SP	Exodus	12	16	ML>KH/	ML>KH	ML>K				NA	sg		NA	subs		H			nnnnn	nnnnn	מלאכה
441392	SP	Exodus	12	16	KL/	KL	KL				NA	sg		NA	subs				L	nn	nn	כל
441393	SP	Exodus	12	16	NPC/	NPC	NPC				NA	sg		NA	subs					nnn	nnn	נפש
441396	SP	Exodus	12	16	BD/	BDW	BD				NA	sg		NA	subs	W			L	nnn	nnn	בדו
479508	SP	Numbers	5	7	XV>T/	XV>TM	XV>				NA	sg		NA	subs	M	T			nnnnn	nnnnn	חטאתם
479514	SP	Numbers	5	7	>CM/	>CMW	>CM				NA	sg		NA	subs	W				nnnn	nnnn	אשמו
479516	SP	Numbers	5	7	R>C/	R>CW	R>C				NA	sg		NA	subs	W			B	nnnn	nnnn	ראשו
479518	SP	Numbers	5	7	XMJCJT/	XMJCTW	XMJC				NA	sg		NA	subs	W	T		W	nnnnnn	nnnnnn	חמישתו
413446	SP	Genesis	18	7	BQR/	BQR	BQR				NA	sg		NA	subs				H	nnn	nnn	בקר
413451	SP	Genesis	18	7	BN/	BN	BN				NA	sg		NA	subs					nn	nn	בן
413452	SP	Genesis	18	7	BQR/	BQR	BQR				NA	sg		NA	subs					nnn	nnn	בקר
413453	SP	Genesis	18	7	RK/	RK	RK				NA	sg		NA	adjv					nn	nn	רך
413455	SP	Genesis	18	7	VWB/	VWB	VWB				NA	sg		NA	adjv				W	nnn	nnn	טוב
413460	SP	Genesis	18	7	N<R/	N<R	N<R				NA	sg		NA	subs				H	nnn	nnn	נער
481330	SP	Numbers	7	53	ZBX/	ZBX	ZBX				NA	sg		NA	subs				WL	nnn	nnn	זבח
481332	SP	Numbers	7	53	CLM/	CLMJM	CLM				NA	pl		NA	subs		JM		H	nnnnn	nnnnn	שלמים
481333	SP	Numbers	7	53	BQR/	BQR	BQR				NA	sg		NA	subs					nnn	nnn	בקר
481334	SP	Numbers	7	53	CNJM/	CNJM	CN				NA	du		NA	subs		JM			nnnn	nnnn	שנים
481335	SP	Numbers	7	53	>JL=/	>JLJM	>JL				NA	pl		NA	subs		JM			nnnnn	nnnnn	אילים
481336	SP	Numbers	7	53	XMC/	XMCH	XMC				NA	sg		NA	subs		H			nnnn	nnnn	חמשה
481337	SP	Numbers	7	53	<TWD/	<TWDJM	<TWD				NA	pl		NA	subs		JM			nnnnnn	nnnnnn	עתודים
481338	SP	Numbers	7	53	XMC/	XMCH	XMC				NA	sg		NA	subs		H			nnnn	nnnn	חמשה
481339	SP	Numbers	7	53	KBF/	KBFJM	KBF				NA	pl		NA	subs		JM			nnnnn	nnnnn	כבשים
481340	SP	Numbers	7	53	BN/	BNJ	BN				NA	pl		NA	subs		J			nnn	nnn	בני
