tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons
1894600	1Q7	2_Samuel	20	6	NYL[	HYJL	YJL			hif	perf	sg	m	p3	verb				W	rrrr	nnnn	הציל
1894855	1Q7	2_Samuel	23	12	NYL[	JYJLH	YJL			hif	wayq	sg	m	p3	verb	H			W	rrrrr	nnnnn	יצילה
1916344	1Qisaa	Isaiah	59	16	PG<[	MPGJ<	PGJ<			hif	ptca	sg	m	NA	verb					nnnnn	nnnnn	מפגיע
1907849	1Qisaa	Isaiah	37	11	XRM[	HXRJMM	XRJM			hif	infc	NA		NA	verb	M			L	nnnnnn	nnnnnn	החרימם
1906143	1Qisaa	Isaiah	32	17	CQV[	HCQV	CQV			hif	infa	NA		NA	verb					nnnn	nnnn	השקט
1917061	1Qisaa	Isaiah	61	9	NKR[	JKJRWM	KJR			hif	impf	pl	m	p3	verb	M				nnnnnn	nnnnnn	יכירום
1909966	1Qisaa	Isaiah	41	26	NGD[	HGJD	GJD			hif	perf	sg	m	p3	verb					nnnn	nnnn	הגיד
1909979	1Qisaa	Isaiah	41	26	NGD[	MGJD	GJD			hif	ptca	sg	m	NA	verb					nnnn	nnnn	מגיד
1909982	1Qisaa	Isaiah	41	26	CM<[	MCMJ<	CMJ<			hif	ptca	sg	m	NA	verb					nnnnn	nnnnn	משמיע
1915860	1Qisaa	Isaiah	58	6	NTR[	HTR	TR			hif	infa	NA		NA	verb				W	nnn	nnn	התר
1914538	1Qisaa	Isaiah	53	12	PG<[	JPG<	PG<			hif	impf	sg	m	p3	verb					nnnn	nnnn	יפגע
1903241	1Qisaa	Isaiah	25	5	KN<[	TKNJ<	KNJ<			hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תכניע
1903648	1Qisaa	Isaiah	26	19	NPL[	TPJL	PJL			hif	impf	sg	f	p3	verb					nnnn	nnnn	תפיל
1911007	1Qisaa	Isaiah	44	7	NGD[	JGJDH	GJD			hif	impf	sg	m	p3	verb	H			W	nnnnn	nnnnn	יגידה
1911020	1Qisaa	Isaiah	44	7	NGD[	JGJDW	GJD			hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יגידו
1902182	1Qisaa	Isaiah	22	8	NBV[	TBV	BV			hif	wayq	sg	m	p2	verb				W	nnn	nnn	תבט
1912397	1Qisaa	Isaiah	47	14	NYL[	HYJLW	YJL			hif	perf	pl		p3	verb					nnnnn	nnnnn	הצילו
1904257	1Qisaa	Isaiah	28	16	>MN[	M>MJN	>MJN			hif	ptca	sg	m	NA	verb				H	nnnnn	nnnnn	מאמין
