tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	feature	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter	has_hireq	mt_match
1917780	1Qisaa	Isaiah	64	6	XZQ[	>XZJQ	>XZJQ			hif	infc				verb				L	nnnnn	nnnnn	אחזיק		hiph_triliteral	21	51	0	1	0	0	nnnnn	nnnnn	last	J	1	1	233881
1917903	1Qisaa	Isaiah	65	3	K<S[	MK<JSJM	K<JS			hif	ptca	pl	m		verb		JM		H	nnnnnnn	nnnnnnn	מכעיסים		hiph_triliteral	29	51	0	1	0	1	nnnn	nnnn	last	J	1	1	233995
1918006	1Qisaa	Isaiah	65	8	CXT[	TCXJTWHJ	CXJT			hif	impf	pl	m	p2	verb	HJ				nnnnnnnn	nnnnnnnn	תשחיתוהי		hiph_triliteral	9	52	1	0	0	0	nnnn	nnnn	last	J	1	1	234096
1918016	1Qisaa	Isaiah	65	8	CXT[	HCXJT	CXJT			hif	infc				verb					nnnnn	nnnnn	השחית		hiph_triliteral	10	52	0	0	0	0	nnnn	nnnn	last	J	1	1	234106
1918367	1Qisaa	Isaiah	65	25	CXT[	JCXJTW	CXJT			hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	ישחיתו		hiph_triliteral	9	53	0	0	0	0	nnnn	nnnn	last	J	1	1	234455
1918413	1Qisaa	Isaiah	66	2	NBV[	>BJV	BJV			hif	impf	sg		p1	verb					nnnn	nnnn	אביט		hiph_triliteral	12	53	0	0	0	0	nnn	nnn	last	J	1	1	234499
1918440	1Qisaa	Isaiah	66	3	ZKR[	MZKJR	ZKJR			hif	ptca	sg	m		verb					nnnnn	nnnnn	מזכיר		hiph_triliteral	13	53	0	0	0	0	nnnn	nnnn	last	J	1	1	234523
1918533	1Qisaa	Isaiah	66	7	MLV[	HMLJVH	MLJV			hif	perf	sg	f	p3	verb					nnnnnn	nnnnnn	המליטה		hiph_triliteral	20	53	0	0	0	0	nnnn	nnnn	last	J	1	1	234612
1918566	1Qisaa	Isaiah	66	9	CBR[	>CBJR	CBJR			hif	impf	sg		p1	verb					nnnnn	nnnnn	אשביר		hiph_triliteral	22	53	0	0	0	0	nnnn	nnnn	last	J	1	1	234642
1918795	1Qisaa	Isaiah	66	19	NGD[	HGJDW	GJD			hif	perf	pl		p3	verb				W	nnnnn	nnnnn	הגידו		hiph_triliteral	9	54	0	1	0	0	nnn	nnn	last	J	1	1	234864
1919207	1Q8	Isaiah	12	4	ZKR[	HZKJRW	ZKJR			hif	impv	pl	m		verb					nnnnnn	nnnnnn	הזכירו		hiph_triliteral	2	5b	0	0	0	0	nnnn	nnnn	last	J	1	1	216472
1919504	1Q8	Isaiah	15	8	NQP[	HQJPH	QJP			hif	perf	sg	f	p3	verb					nnnnn	nnnnn	הקיפה		hiph_triliteral	6	6c_d	0	0	0	0	nnn	nnn	last	J	1	1	217442
1919748	1Q8	Isaiah	19	8	CLK[	MCLJKJ	CLJK			hif	ptca	pl	m		verb		J			rnnnnn	nnnnnn	משליכי		hiph_triliteral	2	7c	0	0	0	1	rnnn	nnnn	last	J	1	1	218269
1919803	1Q8	Isaiah	19	12	NGD[	JGJDW	GJD			hif	impf	pl	m	p3	verb				W	nnnnn	nnnnn	יגידו		hiph_triliteral	5	7c	0	1	0	0	nnn	nnn	last	J	1	1	218321
1919937	1Q8	Isaiah	19	20	NYL[	HYJLM	YJL			hif	perf	sg	m	p3	verb	M			W	nnnnn	nnnnn	הצילם		hiph_triliteral	2	8a_b	1	1	0	0	nnn	nnn	last	J	1	1	218493
1921163	1Q8	Isaiah	30	21	FM>L[	TFM>JLW	FM>JL			hif	impf	pl	m	p2	verb					rnnnnnn	nnnnnnn	תשמאילו		hiph_triliteral	2	12c_d	0	0	0	0	rnnnn	nnnnn	last	J	1	1	222199
1921495	1Q8	Isaiah	37	11	XRM[	HXRJMM	XRJM			hif	infc				verb	M			L	nnnnnn	nnnnnn	החרימם		hiph_triliteral	6	15	1	1	0	0	nnnn	nnnn	last	J	1	1	224483
1921566	1Q8	Isaiah	38	12	CLM[	TCLJMNJ	CLJM			hif	impf	sg	m	p2	verb	NJ				nnnnnnn	nnnnnnn	תשלימני		hiph_triliteral	2	16	1	0	0	0	nnnn	nnnn	last	J	1	1	225241
1922040	1Q8	Isaiah	41	7	XLQ=[	MXLJQ	XLJQ			hif	ptca	sg	m		verb					nnnnn	nnnnn	מחליק		hiph_triliteral	4	17	0	0	0	0	nnnn	nnnn	last	J	1	1	226157
1922501	1Q8	Isaiah	43	9	NGD[	JGJDW	GJD			hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יגידו		hiph_triliteral	10	18	0	0	0	0	nnn	nnn	last	J	1	1	227079
1922527	1Q8	Isaiah	43	10	>MN[	T>MJNW	>MJN			hif	impf	pl	m	p2	verb				W	nnnnnn	nnnnnn	תאמינו		hiph_triliteral	11	18	0	1	0	0	nnnn	nnnn	last	J	1	1	227104
1922579	1Q8	Isaiah	43	13	NYL[	MYJL	YJL			hif	ptca	sg	m		verb					nnnn	nnnn	מציל		hiph_triliteral	14	18	0	0	0	0	nnn	nnn	last	J	1	1	227155
1922803	1Q8	Isaiah	44	26	CLM[	JCLJM	CLJM			hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישלים		hiph_triliteral	8	19	0	0	0	0	nnnn	nnnn	last	J	1	1	227833
1922835	1Q8	Isaiah	44	28	CLM[	JCLJM	CLJM			hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישלים		hiph_triliteral	10	19	0	0	0	0	nnnn	nnnn	last	J	1	1	227864
1923125	1Q8	Isaiah	46	5	MCL=[	TMCLWNJ	MCL			hif	impf	pl	m	p2	verb	NJ			W	nnnrrrn	nnnnnnn	תמשלוני		hiph_triliteral	3	20	1	1	0	0	nnn	nnn	last		0	1	228400
1923198	1Q8	Isaiah	46	10	NGD[	MGJD	GJD			hif	ptca	sg	m		verb					nnnn	nnnn	מגיד		hiph_triliteral	8	20	0	0	0	0	nnn	nnn	last	J	1	1	228467
1923545	1Q8	Isaiah	48	17	DRK[	MDRKJK	DRKJ			hif	ptca	sg	m		verb	K				nnnnnn	nnnnnn	מדרכיך		hiph_triliteral	2	21	1	0	0	0	nnnn	nnnn	last		0	1	229058
1923596	1Q8	Isaiah	48	20	NGD[	HGJDW	GJD			hif	impv	pl	m		verb					nnnnn	nnnnn	הגידו		hiph_triliteral	5	21	0	0	0	0	nnn	nnn	last	J	1	1	229107
1923597	1Q8	Isaiah	48	20	CM<[	HCMJ<W	CMJ<			hif	impv	pl	m		verb					nnnnnn	nnnnnn	השמיעו		hiph_triliteral	6	21	0	0	0	0	nnnn	nnnn	last	J	1	1	229108
1923619	1Q8	Isaiah	48	21	NZL[	HZJL	ZJL			hif	perf	sg	m	p3	verb					nnnn	nnnn	הזיל		hiph_triliteral	7	21	0	0	0	0	nnn	nnn	last	J	1	1	229129
1923639	1Q8	Isaiah	49	1	QCB[	HQCJBW	QCJB			hif	impv	pl	m		verb				W	nnnnnn	nnnnnn	הקשיבו		hiph_triliteral	8	21	0	1	0	0	nnnn	nnnn	last	J	1	1	229148
1923650	1Q8	Isaiah	49	1	ZKR[	HZKJR	ZKJR			hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הזכיר		hiph_triliteral	9	21	0	0	0	0	nnnn	nnnn	last	J	1	1	229159
1923662	1Q8	Isaiah	49	2	XB>[	HXBJ>NJ	XBJ>			hif	perf	sg	m	p3	verb	NJ				nnnnnnn	nnnnnnn	החביאני		hiph_triliteral	10	21	1	0	0	0	nnnn	nnnn	last	J	1	1	229170
1923670	1Q8	Isaiah	49	2	STR[	HSTJRNJ	STJR			hif	perf	sg	m	p3	verb	NJ				nnnnnnn	nnnnnnn	הסתירני		hiph_triliteral	10	21	1	0	0	0	nnnn	nnnn	last	J	1	1	229178
1923948	1Q8	Isaiah	50	8	YDQ[	MYDJQJ	YDJQ			hif	ptca	sg	m		verb	J				nnnnnn	nnnnnn	מצדיקי		hiph_triliteral	2	22	1	0	0	0	nnnn	nnnn	last	J	1	1	229776
1924030	1Q8	Isaiah	51	1	NBV[	HBJVW	BJV			hif	impv	pl	m		verb					nnnnn	nnnnn	הביטו		hiph_triliteral	8	22	0	0	0	0	nnn	nnn	last	J	1	1	229854
1924040	1Q8	Isaiah	51	2	NBV[	HBJVW	BJV			hif	impv	pl	m		verb					nnnnn	nnnnn	הביטו		hiph_triliteral	9	22	0	0	0	0	nnn	nnn	last	J	1	1	229863
1924083	1Q8	Isaiah	51	4	QCB[	HQCJBW	QCJB			hif	impv	pl	m		verb					nnnnnn	nnnnnn	הקשיבו		hiph_triliteral	13	22	0	0	0	0	nnnn	nnnn	last	J	1	1	229904
1924089	1Q8	Isaiah	51	4	>ZN[	H>ZJNW	>ZJN			hif	impv	pl	m		verb					nnnnnr	nnnnnn	האזינו		hiph_triliteral	13	22	0	0	0	0	nnnn	nnnn	last	J	1	1	229910
1924100	1Q8	Isaiah	51	4	RG<[	>RGJ<	RGJ<			hif	impf	sg		p1	verb					nnnnn	nnnnn	ארגיע		hiph_triliteral	14	22	0	0	0	0	nnnn	nnnn	last	J	1	1	229921
1924123	1Q8	Isaiah	51	6	NBV[	HBJVW	BJV			hif	impv	pl	m		verb				W	nnnnn	nnnnn	הביטו		hiph_triliteral	15	22	0	1	0	0	nnn	nnn	last	J	1	1	229943
1924221	1Q8	Isaiah	51	10	XRB[	MXRBT	XRBT			hif	ptca	sg	f		verb				H	nnnnn	nnnnn	מחרבת		hiph_triliteral	22	22	0	1	0	0	nnnn	nnnn	last		0	0	230041
1924334	1Q8	Isaiah	52	13	FKL[	JFKJL	FKJL			hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישכיל		hiph_triliteral	6	23	0	0	0	0	nnnn	nnnn	last	J	1	1	230503
1924380	1Q8	Isaiah	53	1	>MN[	H>MJN	>MJN			hif	perf	sg	m	p3	verb					nnnnn	nnnnn	האמין		hiph_triliteral	10	23	0	0	0	0	nnnn	nnnn	last	J	1	1	230546
1924480	1Q8	Isaiah	53	6	PG<[	HPGJ<	PGJ<			hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הפגיע		hiph_triliteral	16	23	0	0	0	0	nnnn	nnnn	last	J	1	1	230642
1924619	1Q8	Isaiah	53	12	PG<[	JPGJ<	PGJ<			hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יפגיע		hiph_triliteral	25	23	0	0	0	0	nnnn	nnnn	last	J	1	1	230780
1924641	1Q8	Isaiah	54	2	RXB[	HRXJBJ	RXJB			hif	impv	sg	f		verb					nnnnnr	nnnnnn	הרחיבי		hiph_triliteral	27	23	0	0	0	0	nnnn	nnnn	last	J	1	1	230800
1924650	1Q8	Isaiah	54	2	>RK[	H>RJKJ	>RJK			hif	impv	sg	f		verb					nnnnnn	nnnnnn	האריכי		hiph_triliteral	28	23	0	0	0	0	nnnn	nnnn	last	J	1	1	230809
1924679	1Q8	Isaiah	54	4	XPR[	TXPRJ	XPR			hif	impf	sg	f	p2	verb					nnnnr	nnnnn	תחפרי		hiph_triliteral	30	23	0	0	0	0	nnn	nnn	last		0	1	230837
1924871	1Q8	Isaiah	55	10	YMX[	HYMJXH	YMJX			hif	perf	sg	m	p3	verb	H			W	nnnnnn	nnnnnn	הצמיחה		hiph_triliteral	10	24	1	1	0	0	nnnn	nnnn	last	J	1	1	231236
1924900	1Q8	Isaiah	55	11	YLX[	HYLJX	YLJX			hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הצליח		hiph_triliteral	12	24	0	1	0	0	nnnn	nnnn	last	J	1	1	231266
1924978	1Q8	Isaiah	56	2	XZQ[	JXZJQ	XZJQ			hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יחזיק		hiph_triliteral	17	24	0	0	0	0	nnnn	nnnn	last	J	1	1	231339
1925005	1Q8	Isaiah	56	3	BDL[	JBDJLNJ	BDJL			hif	impf	sg	m	p3	verb	NJ				nnnnnnn	nnnnnnn	יבדילני		hiph_triliteral	18	24	1	0	0	0	nnnn	nnnn	last	J	1	1	231365
1925092	1Q8	Isaiah	56	6	XZQ[	MXZJQJM	XZJQ			hif	ptca	pl	m		verb		JM		W	nnnnnnn	nnnnnnn	מחזיקים		hiph_triliteral	23	24	0	1	0	1	nnnn	nnnn	last	J	1	1	231450
1925413	1Q8	Isaiah	58	4	CM<[	HCMJ<	CMJ<			hif	infc				verb				L	nnnnn	nnnnn	השמיע		hiph_triliteral	11	25	0	1	0	0	nnnn	nnnn	last	J	1	1	231991
1925535	1Q8	Isaiah	58	10	FB<[	TFBJ	FBJ			hif	impf	sg	m	p2	verb					nnnn	nnnn	תשבי		hiph_triliteral	19	25	0	0	0	0	nnn	nnn	last		0	1	232114
1925551	1Q8	Isaiah	58	11	FB<[	HFBJ<	FBJ<			hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	השביע		hiph_triliteral	20	25	0	1	0	0	nnnn	nnnn	last	J	1	1	232131
1925629	1Q8	Isaiah	58	14	RKB[	HRKJBK	RKJB			hif	perf	sg	m	p3	verb	K			W	nnnnnn	nnnnnn	הרכיבך		hiph_triliteral	25	25	1	1	0	0	nnnn	nnnn	last	J	1	-	-
1925660	1Q8	Isaiah	59	2	BDL[	MBDJLJM	BDJL			hif	ptca	pl	m		verb		JM			nnnnnnn	nnnnnnn	מבדילים		hiph_triliteral	27	25	0	0	0	1	nnnn	nnnn	last	J	1	1	232236
1925667	1Q8	Isaiah	59	2	STR[	HSTJRW	STJR			hif	perf	pl		p3	verb					nnnnnn	nnnnnn	הסתירו		hiph_triliteral	28	25	0	0	0	0	nnnn	nnnn	last	J	1	1	232243
1926351	1Q8	Isaiah	62	6	ZKR[	MZKJRJM	ZKJR			hif	ptca	pl	m		verb		JM		H	nnnnnrr	nnnnnnn	מזכירים		hiph_triliteral	5	27	0	1	0	1	nnnn	nnnn	last	J	1	1	233347
1926430	1Q8	Isaiah	62	11	CM<[	HCMJ<	CMJ<			hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השמיע		hiph_triliteral	9	27	0	0	0	0	nnnn	nnnn	last	J	1	1	233430
1926541	1Q8	Isaiah	63	5	NBV[	>BJVH	BJV			hif	impf	sg		p1	verb				W	nnnnn	nnnnn	אביטה		hiph_triliteral	14	27	0	1	0	0	nnn	nnn	last	J	1	1	233535
1926565	1Q8	Isaiah	63	6	CKR[	>CKJRM	CKJR			hif	impf	sg		p1	verb	M			W	nnnnnn	nnnnnn	אשכירם		hiph_triliteral	15	27	1	1	0	0	nnnn	nnnn	last	J	1	-	-
1927152	1Q8	Isaiah	65	25	CXT[	JCXJTW	CXJT			hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	ישחיתו		hiph_triliteral	8	28	0	0	0	0	nnnn	nnnn	last	J	1	1	234455
1927198	1Q8	Isaiah	66	2	NBV[	>BJV	BJV			hif	impf	sg		p1	verb					nnnn	nnnn	אביט		hiph_triliteral	11	28	0	0	0	0	nnn	nnn	last	J	1	1	234499
1927223	1Q8	Isaiah	66	3	ZKR[	MZKJR	ZKJR			hif	ptca	sg	m		verb					nnnnr	nnnnn	מזכיר		hiph_triliteral	12	28	0	0	0	0	nnnn	nnnn	last	J	1	1	234523
1927317	1Q8	Isaiah	66	7	MLV[	HMLJVH	MLJV			hif	perf	sg	f	p3	verb				W	nnnnrr	nnnnnn	המליטה		hiph_triliteral	17	28	0	1	0	0	nnnn	nnnn	last	J	1	1	234612
1927576	1Q8	Isaiah	66	19	NGD[	HGJDW	GJD			hif	perf	pl		p3	verb				W	nnnnn	nnnnn	הגידו		hiph_triliteral	30	28	0	1	0	0	nnn	nnn	last	J	1	1	234864
1927981	1Q10	Psalms	119	43	NYL[	TYL	YL			hif	impf	sg	m	p2	verb					nnn	nnn	תצל		hiph_triliteral	2	f8_10	0	0	0	0	nn	nn	last		0	0	331632
1929511	1Q71	Daniel	2	2	NGD[	HGJD	GJD			hif	infc				verb				L	nnnn	nnnn	הגיד		hiph_triliteral	1	f1ii	0	1	0	0	nnn	nnn	last	J	1	1	370574
1931316	2Q5	Leviticus	11	26	PRS[	MPRJST	PRJST			hif	ptca	sg	f		verb					rrnnnn	nnnnnn	מפריסת		hiph_triliteral	5	f1	0	0	0	0	rrnnn	nnnnn	last		0	0	58268
1932473	2Q13	Jeremiah	46	27	XRD[	MXRJD	XRJD			hif	ptca	sg	m		verb					nnnnn	nnnnn	מחריד		hiph_triliteral	2	f7_8	0	0	0	0	nnnn	nnnn	last	J	1	1	260203
1932684	2Q13	Jeremiah	48	26	CKR[	HCKJRWH	CKJR			hif	impv	pl	m		verb	H				nnnnnrr	nnnnnnn	השכירוה		hiph_triliteral	1	f9ii_12	1	0	0	0	nnnn	nnnn	last	J	1	1	260739
1932688	2Q13	Jeremiah	48	26	GDL[	HGDJLH	GDJL			hif	perf	sg	f	p3	verb					nnnnnn	nnnnnn	הגדילה		hiph_triliteral	2	f9ii_12	0	0	0	0	nnnn	nnnn	last	J	1	1	260743
1932861	2Q13	Jeremiah	48	35	QVR[	MQVJR	QVJR			hif	ptca	sg	m		verb				W	nnnnn	nnnnn	מקטיר		hiph_triliteral	13	f9ii_12	0	1	0	0	nnnn	nnnn	last	J	1	1	260904
1933402	2Q16	Ruth	2	15	KLM[	TKLJMWH	KLJM			hif	impf	pl	m	p2	verb	H				nnnnnnn	nnnnnnn	תכלימוה		hiph_triliteral	3	f1ii_4i	1	0	0	0	nnnn	nnnn	last	J	1	1	356589
1935248	4Q1	Genesis	39	23	YLX[	MYLJX	YLJX			hif	ptca	sg	m		verb					nnnnn	nnnnn	מצליח		hiph_triliteral	14	f9	0	0	0	0	nnnn	nnnn	last	J	1	1	21914
1937921	4Q2	Genesis	1	11	DC>[	TDC>	DC>			hif	impf	sg	f	p3	verb					nnnn	nnnn	תדשא		hiph_triliteral	12	f1i	0	0	0	0	nnn	nnn	last		0	0	182
1937926	4Q2	Genesis	1	11	ZR<[	MZRJ<	ZRJ<			hif	ptca	sg	m		verb					nnnnn	nnnnn	מזריע		hiph_triliteral	12	f1i	0	0	0	0	nnnn	nnnn	last	J	1	1	187
1937988	4Q2	Genesis	1	14	BDL[	HBDJL	BDJL			hif	infc				verb				L	nnnnn	nnnnn	הבדיל		hiph_triliteral	16	f1i	0	1	0	0	nnnn	nnnn	last	J	1	1	246
1938957	4Q3	Genesis	41	9	ZKR[	MZKJR	ZKJR			hif	ptca	sg	m		verb					nnnnn	nnnnn	מזכיר		hiph_triliteral	17	f1ii	0	0	0	0	nnnn	nnnn	last	J	1	1	22525
1941039	4Q9	Genesis	41	34	PQD[	JPQD	PQD			hif	impf	sg	m	p3	verb				W	nnnn	nnnn	יפקד		hiph_triliteral	8	f3_4	0	1	0	0	nnn	nnn	last		0	0	22962
1941789	4Q10	Genesis	1	14	BDL[	HBDJL	BDJL			hif	infc				verb				L	nnnnn	nnnnn	הבדיל		hiph_triliteral	2	f2	0	1	0	0	nnnn	nnnn	last	J	1	1	246
1943767	4Q11	Exodus	16	24	B>C[	HB>JC	B>JC			hif	perf	sg	m	p3	verb					nnnnr	nnnnn	הבאיש		hiph_triliteral	4	f15	0	0	0	0	nnnn	nnnn	last	J	1	1	37892
1944529	4Q11	Exodus	23	7	YDQ[	>YDJQ	YDJQ			hif	impf	sg		p1	verb					nnnnn	nnnnn	אצדיק		hiph_triliteral	6	f23	0	0	0	0	nnnn	nnnn	last	J	1	1	41142
1944633	4Q11	Exodus	23	13	ZKR[	TZKJRW	ZKJR			hif	impf	pl	m	p2	verb					rnnnnn	nnnnnn	תזכירו		hiph_triliteral	15	f23	0	0	0	0	rnnn	nnnn	last	J	1	1	41241
1945967	4Q13	Exodus	2	3	YPN[	HYPJNW	YPJN			hif	infc				verb	W				nnnnnn	nnnnnn	הצפינו		hiph_triliteral	1	f3i_4	1	0	0	0	nnnn	nnnn	last	J	1	1	29146
1946114	4Q13	Exodus	2	9	HLK[	HLK	HLK			hif	impv	sg	f		verb					nnn	nnn	הלך		hiph_triliteral	8	f3i_4	0	0	0	0	nnn	nnn	last		0	1	29281
1946796	4Q13	Exodus	5	4	PRD[	TPRJDW	PRJD			hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תפרידו		hiph_triliteral	2	f6ii	0	0	0	0	nnnn	nnnn	last	J	1	-	-
1947508	4Q14	Exodus	8	5	KRT[	HKRJT	KRJT			hif	infc				verb				L	nnnnr	nnnnn	הכרית		hiph_triliteral	29	1	0	1	0	0	nnnn	nnnn	last	J	1	1	32501
1950655	4Q14	Exodus	18	10	NYL[	HYJL	YJL			hif	perf	sg	m	p3	verb					nnnn	nnnn	הציל		hiph_triliteral	36	8	0	0	0	0	nnn	nnn	last	J	1	1	38668
1951556	4Q17	Exodus	40	12	QRB[	TQRJB	QRJB			hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תקריב		hiph_triliteral	6	f2ii	0	0	0	0	nnnn	nnnn	last	J	1	-	-
1954295	4Q22	Exodus	10	26	C>R[	NC>R	C>R			hif	impf	pl		p1	verb					nnnn	nnnn	נשאר		hiph_triliteral	2	8	0	0	0	0	nnn	nnn	last		0	-	-
1956120	4Q22	Exodus	18	9	NYL[	HYJLW	YJL			hif	perf	sg	m	p3	verb	W				nnnnn	nnnnn	הצילו		hiph_triliteral	14	18	1	0	0	0	nnn	nnn	last	J	1	1	38648
1956131	4Q22	Exodus	18	10	NYL[	HYJL	YJL			hif	perf	sg	m	p3	verb					nnnn	nnnn	הציל		hiph_triliteral	15	18	0	0	0	0	nnn	nnn	last	J	1	1	38658
1957090	4Q22	Exodus	21	6	NGC[	HGJCW	GJC			hif	perf	sg	m	p3	verb	W			W	nnnnn	nnnnn	הגישו		hiph_triliteral	32	22	1	1	0	0	nnn	nnn	last	J	1	1	40096
1957096	4Q22	Exodus	21	6	NGC[	HGJCW	GJC			hif	perf	sg	m	p3	verb	W			W	nnnnn	nnnnn	הגישו		hiph_triliteral	32	22	1	1	0	0	nnn	nnn	last	J	1	1	40102
1957226	4Q22	Exodus	21	27	NPL[	JPJL	PJL			hif	impf	sg	m	p3	verb					nnnn	nnnn	יפיל		hiph_triliteral	25	23	0	0	0	0	nnn	nnn	last	J	1	1	40406
1960500	4Q22	Exodus	32	10	CMD[	HCMJDW	CMJD			hif	infc				verb	W			L	nnnnnn	nnnnnn	השמידו		hiph_triliteral	1	38	1	1	0	0	nnnn	nnnn	last	J	1	-	-
1961648	4Q23	Leviticus	14	22	NFG[	TFJG	FJG			hif	impf	sg	f	p3	verb					nnnn	nnnn	תשיג		hiph_triliteral	1	f2_3	0	0	0	0	nnn	nnn	last	J	1	1	60744
1961856	4Q23	Leviticus	14	32	NFG[	TFJG	FJG			hif	impf	sg	f	p3	verb					nnnn	nnnn	תשיג		hiph_triliteral	11	f2_3	0	0	0	0	nnn	nnn	last	J	1	1	60972
1963186	4Q23	Leviticus	27	10	XLP[	JXLJPNW	XLJP			hif	impf	sg	m	p3	verb	NW				nnnnnnn	nnnnnnn	יחליפנו		hiph_triliteral	8	f21ii_23	1	0	0	0	nnnn	nnnn	last	J	1	1	69140
1963226	4Q23	Leviticus	27	11	<MD[	H<MJD	<MJD			hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	העמיד		hiph_triliteral	11	f21ii_23	0	1	0	0	nnnn	nnnn	last	J	1	1	69179
1963265	4Q23	Leviticus	27	14	<RK[	H<RJKW	<RJK			hif	perf	sg	m	p3	verb	W			W	nnnnnr	nnnnnn	העריכו		hiph_triliteral	1	f24_26	1	1	0	0	nnnn	nnnn	last	J	1	1	69222
1963285	4Q23	Leviticus	27	15	QDC[	MQDJC	QDJC			hif	ptca	sg	m		verb				H	nnnnn	nnnnn	מקדיש		hiph_triliteral	1	f24_26	0	1	0	0	nnnn	nnnn	last	J	1	1	69241
1963304	4Q23	Leviticus	27	16	QDC[	JQDJC	QDJC			hif	impf	sg	m	p3	verb					rnnnn	nnnnn	יקדיש		hiph_triliteral	2	f24_26	0	0	0	0	rnnn	nnnn	last	J	1	1	69259
1966798	4Q24	Leviticus	1	13	QRB[	HQRJB	QRJB			hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הקריב		hiph_triliteral	15	f1_7	0	1	0	0	nnnn	nnnn	last	J	1	1	52772
1966886	4Q24	Leviticus	1	17	BDL[	JBDJL	BDJL			hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יבדיל		hiph_triliteral	20	f1_7	0	0	0	0	nnnn	nnnn	last	J	1	1	52855
1967095	4Q24	Leviticus	2	11	QRB[	TQRJBW	QRJB			hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תקריבו		hiph_triliteral	32	f1_7	0	0	0	0	nnnn	nnnn	last	J	1	1	53059
1967149	4Q24	Leviticus	2	13	QRB[	TQRJB	QRJB			hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תקריב		hiph_triliteral	35	f1_7	0	0	0	0	nnnn	nnnn	last	J	1	1	53112
1967154	4Q24	Leviticus	2	14	QRB[	TQRJB	QRJB			hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תקריב		hiph_triliteral	36	f1_7	0	0	0	0	nnnn	nnnn	last	J	1	1	53116
1967222	4Q24	Leviticus	3	9	QRB[	HQRJB	QRJB			hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הקריב		hiph_triliteral	1	f8	0	1	0	0	nnnn	nnnn	last	J	1	1	53331
1967547	4Q24	Leviticus	22	3	QDC[	JQDJCW	QDJC			hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יקדישו		hiph_triliteral	11	f9i+10_17	0	0	0	0	nnnn	nnnn	last	J	1	1	65403
1967797	4Q24	Leviticus	22	16	NF>[	HFJ>W	FJ>			hif	perf	pl		p3	verb				W	nnnnn	nnnnn	השיאו		hiph_triliteral	23	f9i+10_17	0	1	0	0	nnn	nnn	last	J	1	1	65643
1967846	4Q24	Leviticus	22	18	QRB[	JQRJB	QRJB			hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יקריב		hiph_triliteral	26	f9i+10_17	0	0	0	0	nnnn	nnnn	last	J	1	1	65688
1967856	4Q24	Leviticus	22	18	QRB[	JQRJBW	QRJB			hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יקריבו		hiph_triliteral	27	f9i+10_17	0	0	0	0	nnnn	nnnn	last	J	1	1	65698
1967879	4Q24	Leviticus	22	20	QRB[	TQRJBW	QRJB			hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תקריבו		hiph_triliteral	28	f9i+10_17	0	0	0	0	nnnn	nnnn	last	J	1	1	65722
1967890	4Q24	Leviticus	22	21	QRB[	JQRJB	QRJB			hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יקריב		hiph_triliteral	29	f9i+10_17	0	0	0	0	nnnn	nnnn	last	J	1	1	65732
1967931	4Q24	Leviticus	22	22	QRB[	TQRJBW	QRJB			hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תקריבו		hiph_triliteral	31	f9i+10_17	0	0	0	0	nnnn	nnnn	last	J	1	1	65771
1969280	4Q25	Leviticus	1	3	QRB[	JQRJBNW	QRJB			hif	impf	sg	m	p3	verb	NW				nnnnnnn	nnnnnnn	יקריבנו		hiph_triliteral	3	f1i	1	0	0	0	nnnn	nnnn	last	J	1	1	52561
1969363	4Q25	Leviticus	3	16	QVR[	HQVJRM	QVJR			hif	perf	sg	m	p3	verb	M			W	rnnnnn	nnnnnn	הקטירם		hiph_triliteral	1	f2	1	1	0	0	rnnn	nnnn	last	J	1	1	53485
